symbol,window_id,train_ratio,train_size,val_size,test_size,test_start,test_end,oos_accuracy,auc,f1,precision,recall,tp,fp,tn,fn,lgbm_acc,xgb_acc,lstm_acc,bilstm_acc,gru_acc,cnn_lstm_acc,cnn_gru_acc,temperature,dl_models_trained
GODREJCP,1,0.7,846,93,134,2023-12-05,2024-08-21,0.5447761194029851,0.5512477718360071,0.29885057471264365,0.6842105263157895,0.19117647058823528,13,6,60,55,0.48507462686567165,0.5,0.4925373134328358,0.5149253731343284,0.5298507462686567,0.5074626865671642,0.5746268656716418,0.8959271893155979,5
GODREJCP,2,0.75,906,100,134,2024-04-16,2025-01-02,0.4626865671641791,0.45924096114978663,0.3333333333333333,0.3829787234042553,0.29508196721311475,18,29,44,43,0.5746268656716418,0.582089552238806,0.4701492537313433,0.5,0.4701492537313433,0.48507462686567165,0.5149253731343284,0.1000035356387145,5
GODREJCP,3,0.8,966,107,134,2024-08-22,2025-05-20,0.44776119402985076,0.48564814814814816,0.44776119402985076,0.375,0.5555555555555556,30,50,30,24,0.5,0.44029850746268656,0.47761194029850745,0.5597014925373134,0.4552238805970149,0.43283582089552236,0.5223880597014925,0.37369227133624155,5
GODREJCP,4,0.85,1026,114,134,2025-01-03,2025-10-06,0.4925373134328358,0.5251977401129944,0.5584415584415585,0.45263157894736844,0.7288135593220338,43,52,23,16,0.417910447761194,0.44029850746268656,0.48507462686567165,0.5223880597014925,0.44029850746268656,0.5223880597014925,0.47761194029850745,7.999995755939779,5
GODREJCP,5,0.9,1087,120,135,2025-05-21,2026-02-26,0.4962962962962963,0.48170194003527345,0.6263736263736264,0.5181818181818182,0.7916666666666666,57,53,10,15,0.5851851851851851,0.5407407407407407,0.4888888888888889,0.48148148148148145,0.5185185185185185,0.5037037037037037,0.5111111111111111,0.9211160097935979,5
GODREJCP,6,0.95,1147,127,68,2025-10-07,2026-02-26,0.45588235294117646,0.5412087912087913,0.39344262295081966,0.631578947368421,0.2857142857142857,12,7,19,30,0.4411764705882353,0.47058823529411764,0.38235294117647056,0.47058823529411764,0.4852941176470588,0.35294117647058826,0.5147058823529411,0.33866382856296495,5
