symbol,status,oos_accuracy,oos_f1,n_windows,n_predictions,n_features,n_rows,avg_lgbm_acc,avg_xgb_acc,avg_lstm_acc,avg_bilstm_acc,avg_gru_acc,avg_cnn_lstm_acc,avg_cnn_gru_acc,avg_tcn_gru_acc,avg_tcn_transformer_acc,avg_nbeats_acc,avg_dir_acc_up,avg_dir_acc_down,avg_pct_neutral,best_model,best_model_acc
BANDHANBNK,ok,0.5513361462728551,0.3829787234042553,6.0,711,47.0,1290.0,0.5167561121049493,0.5062909958258796,0.0,0.5362055257404095,0.0,0.0,0.0,0.0,0.5489962234148281,0.5128702047306698,0.5264711244549954,0.5657382227903446,0.0,tcn_transformer,0.5489962234148281
BERGEPAINT,ok,0.5216178521617852,0.6071019473081328,6.0,717,50.0,1302.0,0.4966345783139676,0.48530015362076434,0.0,0.5172452653368683,0.0,0.0,0.0,0.0,0.4812309827577003,0.5018986102955568,0.5067576774160806,0.5415879263225089,0.0,bilstm,0.5172452653368683
BHARTIARTL,ok,0.529126213592233,0.6235446313065977,6.0,618,50.0,1122.0,0.5257338127767797,0.5128508494688048,0.0,0.5188817822580049,0.0,0.0,0.0,0.0,0.488976404876498,0.515931467681002,0.5434258633210628,0.48720430107526874,0.0,lgbm,0.5257338127767797
BHEL,ok,0.5439024390243903,0.6403846153846153,6.0,820,50.0,1490.0,0.5441759880686056,0.5486353467561521,0.0,0.5431170768083519,0.0,0.0,0.0,0.0,0.5273228933631618,0.509545115585384,0.5527231393373125,0.49543394677130653,0.0,xgb,0.5486353467561521
BPCL,ok,0.4992503748125937,0.5995203836930456,6.0,667,50.0,1212.0,0.5040306191572957,0.490493609718647,0.0,0.4918145689382649,0.0,0.0,0.0,0.0,0.5,0.5151402249017749,0.5017450935755645,0.4273630292376758,0.0,nbeats,0.5151402249017749
BRITANNIA,ok,0.4965277777777778,0.5747800586510264,6.0,576,50.0,1045.0,0.5183746285161379,0.543804282719377,0.0,0.5042703365816573,0.0,0.0,0.0,0.0,0.5184068813785795,0.505692630220932,0.5170827823343477,0.4257245191455718,0.0,xgb,0.543804282719377
CHOLAFIN,ok,0.47075606276747506,0.49386084583901774,6.0,701,47.0,1273.0,0.46801181102362205,0.4835342847769029,0.0,0.5189673556430446,0.0,0.0,0.0,0.0,0.5280204232283464,0.4992925688976378,0.44793490212896786,0.5164804979618273,0.0,tcn_transformer,0.5280204232283464
CIPLA,ok,0.5245901639344263,0.5833333333333334,6.0,610,50.0,1108.0,0.5076020826020826,0.5045717795717796,0.0,0.5090367965367966,0.0,0.0,0.0,0.0,0.4926280176280176,0.4881084006084006,0.5107425716760872,0.5209376225620054,0.0,bilstm,0.5090367965367966
COALINDIA,ok,0.4946236559139785,0.5953259532595326,6.0,651,50.0,1182.0,0.479667742803336,0.5203445219895867,0.0,0.4881067116111982,0.0,0.0,0.0,0.0,0.50205375935685,0.5302315276393043,0.5108184510894359,0.47768728539826855,0.0,nbeats,0.5302315276393043
COFORGE,ok,0.4943181818181818,0.5981941309255079,6.0,704,50.0,1277.0,0.5299479166666666,0.4296875,0.0,0.53125,0.0,0.0,0.0,0.0,0.4830729166666667,0.46484375,0.5335018364307771,0.3774352272159289,0.0,bilstm,0.53125
COLPAL,ok,0.46153846153846156,0.5548037889039242,6.0,611,50.0,1109.0,0.4692460317460317,0.4871299871299872,0.0,0.4603442728442729,0.0,0.0,0.0,0.0,0.5276973401973403,0.4766999141999142,0.4542796177715926,0.472337962962963,0.0,tcn_transformer,0.5276973401973403
CUMMINSIND,ok,0.5158371040723982,0.6421404682274248,6.0,663,50.0,1204.0,0.5287792229297446,0.5413806470065784,0.0,0.5040520706318024,0.0,0.0,0.0,0.0,0.46691674569841485,0.5179757711240572,0.543116089232594,0.43864761960692195,0.0,xgb,0.5413806470065784
DIVISLAB,ok,0.48523206751054854,0.5171503957783641,6.0,711,50.0,1292.0,0.5335917312661498,0.5090339892665474,0.0,0.5025641025641026,0.0,0.0,0.0,0.0,0.47690320015901416,0.5012721129000198,0.49203677502315957,0.4879693055964043,0.0,lgbm,0.5335917312661498
DMART,ok,0.45799457994579945,0.5098039215686274,6.0,738,50.0,1340.0,0.4733462318039432,0.45468030219273997,0.0,0.5266814077759352,0.0,0.0,0.0,0.0,0.4546434494195688,0.46457527178920205,0.4308894204884341,0.49885262725124474,0.0,bilstm,0.5266814077759352
DRREDDY,ok,0.484297520661157,0.5795148247978437,6.0,605,50.0,1098.0,0.49848484848484836,0.515151515151515,0.0,0.5136363636363637,0.0,0.0,0.0,0.0,0.5045454545454544,0.45303030303030295,0.5116218851421823,0.43374978096700323,0.0,xgb,0.515151515151515
EICHERMOT,ok,0.5323308270676692,0.545985401459854,6.0,665,50.0,1208.0,0.5301795902392028,0.5123758072528565,0.0,0.49858796609914346,0.0,0.0,0.0,0.0,0.51382058287796,0.5193524289090609,0.5521861458389251,0.5112012368615922,0.0,lgbm,0.5301795902392028
FEDERALBNK,ok,0.5161290322580645,0.6153846153846154,6.0,651,47.0,1182.0,0.4882712972194527,0.5161187073699537,0.0,0.5119170266976847,0.0,0.0,0.0,0.0,0.5260650587918784,0.5177435946129864,0.5350605903342157,0.45290207113116804,0.0,tcn_transformer,0.5260650587918784
GAIL,ok,0.5160875160875161,0.6171079429735234,6.0,777,50.0,1412.0,0.4659041720773815,0.5071171711117771,0.0,0.48587387207405186,0.0,0.0,0.0,0.0,0.4823777178437052,0.5130273365964105,0.5153699729628107,0.5042380897644055,0.0,nbeats,0.5130273365964105
GODREJCP,ok,0.4744186046511628,0.5022026431718062,6.0,645,50.0,1172.0,0.5112873629822783,0.45026317060215365,0.0,0.44742623979912116,0.0,0.0,0.0,0.0,0.4815176976193925,0.5013520691486794,0.47633984595659373,0.5175456924535347,0.0,lgbm,0.5112873629822783
GRASIM,ok,0.47919876733436056,0.5898058252427184,6.0,649,50.0,1178.0,0.4646892655367232,0.5098870056497175,0.0,0.47316384180790955,0.0,0.0,0.0,0.0,0.4901129943502825,0.501412429378531,0.47667024037409306,0.5228562801932367,0.0,xgb,0.5098870056497175
HAVELLS,ok,0.4966078697421981,0.5503030303030303,6.0,737,50.0,1338.0,0.5373134328358209,0.5199004975124378,0.0,0.49875621890547267,0.0,0.0,0.0,0.0,0.486318407960199,0.45273631840796025,0.4926280386344692,0.4831937492954442,0.0,lgbm,0.5373134328358209
HCLTECH,ok,0.49838187702265374,0.5822102425876011,6.0,618,50.0,1123.0,0.46237182188509623,0.4921096990263269,0.0,0.4977088277478357,0.0,0.0,0.0,0.0,0.5067291199976341,0.5421691673874953,0.49584139661659044,0.48594231891306156,0.0,nbeats,0.5421691673874953
HDFCBANK,ok,0.5033557046979866,0.5911602209944752,6.0,596,47.0,1082.0,0.5131655494805342,0.47018168432541524,0.0,0.52371626561229,0.0,0.0,0.0,0.0,0.5226639483520217,0.5513959678332767,0.5188683599943528,0.48050442073212474,0.0,nbeats,0.5513959678332767
HDFCLIFE,ok,0.5487421383647799,0.46950092421441775,6.0,636,47.0,1155.0,0.5231759120439781,0.5217766116941529,0.0,0.5245377311344328,0.0,0.0,0.0,0.0,0.5056471764117941,0.5186781609195402,0.5188186813186813,0.5765026287592154,0.0,bilstm,0.5245377311344328
HEROMOTOCO,ok,0.5394126738794436,0.5802816901408451,6.0,647,50.0,1175.0,0.5637283306774833,0.5212950890916993,0.0,0.5269327345598532,0.0,0.0,0.0,0.0,0.5070983630305664,0.504333864503356,0.5379895876160558,0.5403737207217193,0.0,lgbm,0.5637283306774833
HINDALCO,ok,0.5123010130246021,0.5983313468414779,6.0,691,50.0,1254.0,0.4879576719576719,0.4682539682539683,0.0,0.5239047619047619,0.0,0.0,0.0,0.0,0.492,0.5503703703703704,0.5625078561139943,0.4425720713680062,0.0,nbeats,0.5503703703703704
HINDUNILVR,ok,0.5128205128205128,0.5395799676898223,6.0,585,50.0,1061.0,0.5353558607687803,0.5007216703566554,0.0,0.5071122083112913,0.0,0.0,0.0,0.0,0.48984600011755725,0.4804261882525563,0.4890431780594871,0.560840410605835,0.0,lgbm,0.5353558607687803
ICICIBANK,ok,0.5284280936454849,0.6518518518518519,6.0,598,47.0,1085.0,0.5174013323860419,0.5252998898258837,0.0,0.5130108423686405,0.0,0.0,0.0,0.0,0.49766523543281954,0.5344185998620249,0.534964444903961,0.5361450004595166,0.0,nbeats,0.5344185998620249
ICICIGI,ok,0.49282296650717705,0.5225225225225225,6.0,627,47.0,1139.0,0.5116959064327485,0.4692982456140351,0.0,0.47222222222222227,0.0,0.0,0.0,0.0,0.4897660818713451,0.49415204678362573,0.4813187502771951,0.5282568416725394,0.0,lgbm,0.5116959064327485
IDFCFIRSTB,ok,0.49853801169590645,0.45641838351822506,6.0,684,47.0,1241.0,0.488452466291176,0.46052534562211983,0.0,0.48456972179552826,0.0,0.0,0.0,0.0,0.505989417989418,0.4952582351937191,0.48188996144591717,0.5263831977495307,0.0,tcn_transformer,0.505989417989418
INDUSINDBK,ok,0.47076023391812866,0.5669856459330144,6.0,684,47.0,1241.0,0.5327538829151733,0.49275115207373266,0.0,0.4698600443761734,0.0,0.0,0.0,0.0,0.4859138078170336,0.4765908858166923,0.47155034170497534,0.46682288815909506,0.0,lgbm,0.5327538829151733
INDUSTOWER,ok,0.5156017830609212,0.5676392572944297,6.0,673,50.0,1222.0,0.5115072250669624,0.5113746616048921,0.0,0.5209919616382838,0.0,0.0,0.0,0.0,0.5212456236143536,0.5115401867926664,0.5427555701202175,0.48003844709679483,0.0,tcn_transformer,0.5212456236143536
INFY,ok,0.49128367670364503,0.570281124497992,6.0,631,50.0,1145.0,0.5009376890502119,0.5253263719017683,0.0,0.5122447548155747,0.0,0.0,0.0,0.0,0.5093453273363319,0.502375128225361,0.48464339453584176,0.5318742985409651,0.0,xgb,0.5253263719017683
ITC,ok,0.5291181364392679,0.5162393162393163,6.0,601,50.0,1091.0,0.5608979705309981,0.504434250764526,0.0,0.5287739783152627,0.0,0.0,0.0,0.0,0.5196969696969697,0.5135668612732832,0.5057599665936595,0.5702949445190825,0.0,lgbm,0.5608979705309981
JSWSTEEL,ok,0.527190332326284,0.5264750378214826,6.0,662,50.0,1202.0,0.5269748528504118,0.5339081952159448,0.0,0.5185626759397252,0.0,0.0,0.0,0.0,0.48282696563247973,0.47723659847355826,0.5429657810302971,0.5101787572126556,0.0,xgb,0.5339081952159448
KOTAKBANK,ok,0.5296950240770465,0.5540334855403348,6.0,623,47.0,1131.0,0.5058608911659681,0.49415204678362573,0.0,0.5087978057237489,0.0,0.0,0.0,0.0,0.49562697303731307,0.4955622832893443,0.5126485445841754,0.5805689177971787,0.0,bilstm,0.5087978057237489
LT,ok,0.5676100628930818,0.6625766871165644,6.0,636,50.0,1156.0,0.5130184907546228,0.5217266366816591,0.0,0.5158545727136431,0.0,0.0,0.0,0.0,0.5317966016991504,0.5360069965017492,0.570903601435505,0.5818447634237108,0.0,nbeats,0.5360069965017492
LTIM,ok,0.5577507598784195,0.616600790513834,6.0,658,50.0,1196.0,0.5361344537815126,0.5181139122315592,0.0,0.5333916900093371,0.0,0.0,0.0,0.0,0.48480392156862745,0.500046685340803,0.5489034496956622,0.5327465637810466,0.0,lgbm,0.5361344537815126
LUPIN,ok,0.5125,0.6204379562043796,6.0,640,50.0,1162.0,0.5077375570508241,0.5135092438569937,0.0,0.49777749470911364,0.0,0.0,0.0,0.0,0.4948924838609234,0.5310428499353105,0.5279748579748579,0.4642158353155796,0.0,nbeats,0.5310428499353105
M&M,ok,0.5100463678516228,0.6266195524146054,6.0,647,50.0,1175.0,0.4915857839586653,0.5410570283451639,0.0,0.4944710029455792,0.0,0.0,0.0,0.0,0.4999517118161186,0.5254358008595296,0.5010452062871418,0.4845962095084902,0.0,xgb,0.5410570283451639
MARICO,ok,0.5122749590834698,0.5372670807453416,6.0,611,50.0,1109.0,0.5157657657657657,0.4917685542685543,0.0,0.4872640497640497,0.0,0.0,0.0,0.0,0.5172672672672672,0.5367599742599742,0.5081253524024967,0.528614075982497,0.0,nbeats,0.5367599742599742
MARUTI,ok,0.4704918032786885,0.4960998439937597,6.0,610,50.0,1107.0,0.48341523341523335,0.48950167700167707,0.0,0.47590675090675094,0.0,0.0,0.0,0.0,0.4851746226746227,0.4848767598767599,0.4798745250608605,0.48707673151178876,0.0,xgb,0.48950167700167707
MOTHERSON,ok,0.492816091954023,0.5956471935853379,6.0,696,50.0,1264.0,0.4841787354705662,0.4790231299212599,0.0,0.5024280819064283,0.0,0.0,0.0,0.0,0.48815675384326956,0.49620652887139105,0.49990324931095603,0.5068687488539827,0.0,bilstm,0.5024280819064283
MPHASIS,ok,0.4985294117647059,0.5483443708609271,6.0,680,50.0,1235.0,0.47447329312002795,0.5000655651717808,0.0,0.4960442346358947,0.0,0.0,0.0,0.0,0.4743640178337267,0.48115001311303435,0.498754297112506,0.4898664961921011,0.0,xgb,0.5000655651717808
MUTHOOTFIN,ok,0.5296803652968036,0.6180469715698393,6.0,657,47.0,1193.0,0.4908380018674136,0.5494747899159663,0.0,0.495109710550887,0.0,0.0,0.0,0.0,0.5272058823529412,0.5396708683473389,0.5717759818430127,0.48544246451223194,0.0,xgb,0.5494747899159663
NESTLEIND,ok,0.5196581196581197,0.5991440798858774,6.0,585,50.0,1061.0,0.5194132591417021,0.5162533661622594,0.0,0.5071552037548628,0.0,0.0,0.0,0.0,0.4786938528489108,0.5178414763437981,0.5168154555482896,0.5647816439146809,0.0,lgbm,0.5194132591417021
NTPC,ok,0.4953125,0.6274509803921569,6.0,640,50.0,1161.0,0.48068264506020203,0.4847613314883916,0.0,0.4948797873987822,0.0,0.0,0.0,0.0,0.5108431949460587,0.49501403687552137,0.49822320519888935,0.5694805194805195,0.0,tcn_transformer,0.5108431949460587
ONGC,ok,0.4947994056463596,0.5739348370927319,6.0,673,50.0,1223.0,0.5048528975506572,0.4722759641663048,0.0,0.48853612676793085,0.0,0.0,0.0,0.0,0.5071770574924152,0.5167836091369903,0.5093705263590701,0.4935908084163898,0.0,nbeats,0.5167836091369903
PAGEIND,ok,0.5032938076416338,0.5419198055893074,6.0,759,50.0,1377.0,0.4770531400966184,0.5132850241545894,0.0,0.4830917874396135,0.0,0.0,0.0,0.0,0.5036231884057972,0.5108695652173912,0.4848300725289061,0.49973225413684763,0.0,xgb,0.5132850241545894
PERSISTENT,ok,0.4963609898107715,0.6172566371681416,6.0,687,50.0,1247.0,0.47742891278375144,0.48540774876258747,0.0,0.47746082949308755,0.0,0.0,0.0,0.0,0.49333316265574334,0.4746876600102407,0.5010874260200009,0.46395890161847614,0.0,tcn_transformer,0.49333316265574334
PIDILITIND,ok,0.5056179775280899,0.5738498789346247,6.0,712,50.0,1293.0,0.47483601669648184,0.4761578215066587,0.0,0.4877757901013715,0.0,0.0,0.0,0.0,0.49424567680381637,0.48648380043728884,0.5201205917953158,0.488638530305197,0.0,tcn_transformer,0.49424567680381637
POLYCAB,ok,0.5110062893081762,0.6578657865786579,6.0,636,50.0,1155.0,0.5317841079460269,0.5188280859570215,0.0,0.5375312343828086,0.0,0.0,0.0,0.0,0.5317216391804098,0.5346201899050474,0.5240185064836417,0.3299019607843137,0.0,bilstm,0.5375312343828086
POWERGRID,ok,0.5007949125596184,0.6170731707317073,6.0,629,50.0,1142.0,0.4922937653980028,0.4807236732510938,0.0,0.5039502178735195,0.0,0.0,0.0,0.0,0.5296242229762312,0.48631955951848643,0.48438235848837946,0.5630434782608695,0.0,tcn_transformer,0.5296242229762312
RELIANCE,ok,0.4863123993558776,0.5396825396825397,6.0,621,50.0,1128.0,0.4838522837329311,0.47501543312558686,0.0,0.4763487350381855,0.0,0.0,0.0,0.0,0.49413910883403206,0.49407372598162064,0.4723478214968826,0.5014240145819093,0.0,tcn_transformer,0.49413910883403206
SAIL,ok,0.4886685552407932,0.5377720870678617,6.0,706,50.0,1283.0,0.5470293554959252,0.504412020473067,0.0,0.48881761205525737,0.0,0.0,0.0,0.0,0.48379919499105545,0.4758160343371099,0.49787895927601816,0.4965409453934044,0.0,lgbm,0.5470293554959252
SBILIFE,ok,0.5032467532467533,0.5513196480938416,6.0,616,47.0,1120.0,0.48809523809523814,0.4895833333333333,0.0,0.49404761904761907,0.0,0.0,0.0,0.0,0.5074404761904762,0.5029761904761905,0.49429154988927587,0.506830162994206,0.0,tcn_transformer,0.5074404761904762
SBIN,ok,0.5023771790808241,0.6075,6.0,631,47.0,1146.0,0.5311103220319665,0.5067488185731696,0.0,0.531198874247087,0.0,0.0,0.0,0.0,0.49781381239204964,0.5209149811059383,0.529603684311953,0.43146553038278035,0.0,bilstm,0.531198874247087
SHREECEM,ok,0.5079113924050633,0.5625879043600562,6.0,632,50.0,1148.0,0.5320103106341566,0.5130316420736999,0.0,0.5433410487738587,0.0,0.0,0.0,0.0,0.5085834275844534,0.5088091918952805,0.4838896239603628,0.5636385877747666,0.0,bilstm,0.5433410487738587
SHRIRAMFIN,ok,0.4934687953555878,0.5496774193548387,6.0,689,47.0,1252.0,0.5027195767195768,0.4762539682539682,0.0,0.5012804232804232,0.0,0.0,0.0,0.0,0.5132592592592592,0.4814497354497354,0.5150809956016392,0.46095629714815756,0.0,tcn_transformer,0.5132592592592592
SIEMENS,ok,0.5296495956873315,0.6427840327533265,6.0,742,50.0,1347.0,0.5580620860837425,0.5383260711692085,0.0,0.5356564129244843,0.0,0.0,0.0,0.0,0.490096630139065,0.514686914013809,0.546922630884592,0.5114584175492495,0.0,lgbm,0.5580620860837425
SUNPHARMA,ok,0.499184339314845,0.5834464043419267,6.0,613,50.0,1113.0,0.47238309738309736,0.5097865722865723,0.0,0.48430126555126557,0.0,0.0,0.0,0.0,0.5246407121407122,0.5276169026169025,0.5180535103243561,0.45701224771433496,0.0,nbeats,0.5276169026169025
TATACONSUM,ok,0.5201238390092879,0.5558739255014327,6.0,646,50.0,1173.0,0.5289125500989909,0.49354145540586214,0.0,0.49497802887633396,0.0,0.0,0.0,0.0,0.4638683664107393,0.4837148099859965,0.5304657477025898,0.5255013654207202,0.0,lgbm,0.5289125500989909
TATAELXSI,ok,0.5097744360902255,0.48580441640378547,6.0,665,50.0,1208.0,0.5137287555134052,0.5522977539929851,0.0,0.5014120339008565,0.0,0.0,0.0,0.0,0.49847543994339816,0.4887432446672387,0.4531680280949286,0.5621404521929195,0.0,xgb,0.5522977539929851
TATAPOWER,ok,0.5186170212765957,0.6165254237288136,6.0,752,50.0,1366.0,0.5152777259216391,0.5371581643341775,0.0,0.5090265980506241,0.0,0.0,0.0,0.0,0.5359510830673113,0.5053848710752681,0.5346336485464155,0.46510757760757765,0.0,xgb,0.5371581643341775
TATASTEEL,ok,0.5156657963446475,0.5826771653543307,6.0,766,50.0,1392.0,0.4928314491264132,0.5119647139431311,0.0,0.5011904761904762,0.0,0.0,0.0,0.0,0.5142942788626241,0.4833761562178829,0.5229637324172907,0.492239238979797,0.0,tcn_transformer,0.5142942788626241
TCS,ok,0.5,0.5835694050991501,6.0,588,50.0,1067.0,0.5017464858027957,0.5185315804254262,0.0,0.4873783882042273,0.0,0.0,0.0,0.0,0.5014117744382837,0.48276426958905067,0.46758861690119047,0.5816475191475191,0.0,xgb,0.5185315804254262
TECHM,ok,0.48847926267281105,0.5658409387222947,6.0,651,50.0,1183.0,0.47542966339078,0.49087301587301585,0.0,0.4823628321385051,0.0,0.0,0.0,0.0,0.48975415024766966,0.5161899222966023,0.5047002147410101,0.4814971757268049,0.0,nbeats,0.5161899222966023
TITAN,ok,0.4950911640953717,0.5588235294117647,6.0,713,50.0,1294.0,0.4870105346849533,0.46907175511826676,0.0,0.5025342874180083,0.0,0.0,0.0,0.0,0.48703041144901604,0.519151262174518,0.5067805950614889,0.49798392271834474,0.0,nbeats,0.519151262174518
TORNTPHARM,ok,0.5176848874598071,0.6259351620947631,6.0,622,50.0,1129.0,0.5080991564456866,0.5228484189825596,0.0,0.5433680070382446,0.0,0.0,0.0,0.0,0.5094705791026238,0.49490244786006315,0.5313690025575372,0.5286313509842921,0.0,bilstm,0.5433680070382446
TVSMOTOR,ok,0.5151057401812689,0.6514657980456026,6.0,662,50.0,1203.0,0.4938244215628716,0.5229677550467416,0.0,0.5008488386096434,0.0,0.0,0.0,0.0,0.5422300501287088,0.5034548164205392,0.5240815038463554,0.3954678362573099,0.0,tcn_transformer,0.5422300501287088
ULTRACEMCO,ok,0.52,0.5481927710843374,6.0,625,50.0,1135.0,0.5000646897479688,0.5160559954458417,0.0,0.5132484603839984,0.0,0.0,0.0,0.0,0.4883040935672514,0.49562697303731307,0.5094664106302553,0.5284865614766485,0.0,xgb,0.5160559954458417
VEDL,ok,0.5313390313390314,0.6222732491389208,6.0,702,50.0,1276.0,0.5338849245406824,0.49087516404199477,0.0,0.5377706692913385,0.0,0.0,0.0,0.0,0.5899360236220472,0.5038754921259843,0.5796953961022994,0.4342810963892865,0.0,tcn_transformer,0.5899360236220472
VOLTAS,ok,0.5382619974059663,0.5990990990990991,6.0,771,50.0,1400.0,0.5148345153664303,0.48524991556906444,0.0,0.48404255319148937,0.0,0.0,0.0,0.0,0.5171225937183385,0.5254896994258696,0.5506953880823128,0.5178534821863615,0.0,nbeats,0.5254896994258696
WIPRO,ok,0.552,0.5652173913043478,6.0,625,50.0,1135.0,0.51901878590281,0.5365885214511205,0.0,0.5089142472700926,0.0,0.0,0.0,0.0,0.4853283651606894,0.4984862598975314,0.5683838492662022,0.5475968816658938,0.0,xgb,0.5365885214511205
AVERAGE,ok,0.50970976035803,0.5716794004057076,6.0,55632,49.357142857142854,1202.607142857143,0.5046340088827475,0.504664699798005,0.0,0.5032989035368999,0.0,0.0,0.0,0.0,0.503220661973952,0.5036012651096976,0.5126838889516113,0.5037156222579443,0.0,xgb,0.5275768580339703
