symbol,oos_accuracy,oos_f1,n_windows,n_predictions,n_features,n_rows
SBIN,0.5031746031746032,0.6102117061021171,6.0,630,47.0,1144.0
AVERAGE,0.5031746031746032,0.6102117061021171,6.0,630,47.0,1144.0
