symbol,status,oos_accuracy,oos_f1,n_windows,n_predictions,n_features,n_rows,avg_lgbm_acc,avg_xgb_acc,avg_lstm_acc,avg_bilstm_acc,avg_gru_acc,avg_cnn_lstm_acc,avg_cnn_gru_acc,avg_tcn_gru_acc,avg_tcn_transformer_acc,avg_nbeats_acc,avg_dir_acc_up,avg_dir_acc_down,avg_pct_neutral,best_model,best_model_acc
AXISBANK,ok,0.4900924702774108,0.5633484162895928,6.0,757,47.0,1375.0,0.5277513311470786,0.504742762438732,0.4903469797947741,0.4963679960506365,0.5192707782361861,0.5169434747346521,0.49996473782573436,0.4853838287668817,0.49391727493917276,0.5072551923551606,0.5035158468981997,0.476683446651331,0.0,lgbm,0.5277513311470786
HDFCBANK,ok,0.4970845481049563,0.5714285714285714,6.0,686,47.0,1245.0,0.49142823007339137,0.5127521761392729,0.48628776241679467,0.4968260795357569,0.5075350742447516,0.472847584912101,0.5301083802696706,0.5033130227001195,0.5234732889571599,0.4819998293224099,0.528335789766088,0.44347998337360045,0.0,cnn_gru,0.5301083802696706
ICICIBANK,ok,0.5525568181818182,0.6859421734795613,6.0,704,47.0,1280.0,0.5247395833333334,0.5494791666666666,0.5208333333333334,0.5286458333333334,0.5520833333333334,0.5260416666666666,0.5338541666666666,0.5247395833333334,0.5208333333333334,0.5091145833333334,0.5573360288515492,0.5840760546642899,0.0,gru,0.5520833333333334
SBIN,ok,0.5656292286874154,0.6617492096944152,6.0,739,47.0,1343.0,0.5462345137059799,0.5511725143346449,0.5254739375020323,0.5141427936569873,0.4747534115912811,0.5254099871015293,0.546353201313693,0.5325618638831984,0.552489459022968,0.5510993507408491,0.5914147437229773,0.5463184899858377,0.0,tcn_transformer,0.552489459022968
AVERAGE,ok,0.5263407663129003,0.6206170927230351,6.0,2886,47.0,1310.75,0.5225384145649459,0.529536654894829,0.5057355032617337,0.5089956756441785,0.5134106493513881,0.5103106783537372,0.5275701215189411,0.5114995746708833,0.5226783390631585,0.5123672389379382,0.5451506023097035,0.5126394936687647,0.0,xgb,0.5406081259432627
