symbol,oos_accuracy,oos_f1,n_windows,n_predictions,n_features,n_rows
SBIN,0.5277777777777778,0.6035665294924554,6.0,612,47.0,1111.0
HDFCBANK,0.5420560747663551,0.5617173524150268,6.0,535,47.0,972.0
TCS,0.5391304347826087,0.5065176908752328,6.0,575,50.0,1044.0
AVERAGE,0.5363214291089139,0.5572671909275716,6.0,1722,48.0,1042.3333333333333
