symbol,window_id,train_ratio,train_size,val_size,test_size,test_start,test_end,oos_accuracy,auc,f1,precision,recall,tp,fp,tn,fn,lgbm_acc,xgb_acc,lstm_acc,bilstm_acc,gru_acc,cnn_lstm_acc,cnn_gru_acc,tcn_gru_acc,tcn_transformer_acc,nbeats_acc,dir_acc_up,dir_acc_down,pct_neutral,pct_up,pct_down,temperature,dl_models_trained
SBIN,1,0.7,846,94,134,2023-11-01,2024-08-06,0.6194029850746269,0.5949367088607596,0.7017543859649122,0.6521739130434783,0.759493670886076,60,32,23,19,0.5746268656716418,0.5746268656716418,0.48507462686567165,0.6194029850746269,0.5597014925373134,0.47761194029850745,0.5298507462686567,0.6343283582089553,0.6119402985074627,0.5447761194029851,0.6521739130434783,0.5476190476190477,0.0,0.6865671641791045,0.31343283582089554,0.1000035356387145,0
SBIN,2,0.75,907,100,134,2024-03-28,2024-12-19,0.5074626865671642,0.46889737255782615,0.625,0.5339805825242718,0.7534246575342466,55,48,13,18,0.5373134328358209,0.5074626865671642,0.5447761194029851,0.582089552238806,0.6044776119402985,0.6194029850746269,0.4253731343283582,0.5298507462686567,0.5671641791044776,0.5,0.5339805825242718,0.4193548387096774,0.0,0.7686567164179104,0.23134328358208955,0.1000035356387145,0
SBIN,3,0.8,967,107,134,2024-08-08,2025-04-29,0.5149253731343284,0.5590463458110517,0.6368715083798883,0.504424778761062,0.8636363636363636,57,56,12,9,0.48507462686567165,0.48507462686567165,0.4925373134328358,0.4626865671641791,0.5,0.44029850746268656,0.4925373134328358,0.5,0.4925373134328358,0.5074626865671642,0.504424778761062,0.5714285714285714,0.0,0.8432835820895522,0.15671641791044777,0.19958095297761205,0
SBIN,4,0.85,1027,114,134,2024-12-20,2025-10-24,0.5597014925373134,0.4818283166109253,0.6910994764397905,0.5409836065573771,0.9565217391304348,66,56,9,3,0.5,0.5149253731343284,0.5223880597014925,0.5447761194029851,0.5149253731343284,0.5373134328358209,0.5149253731343284,0.5298507462686567,0.5,0.44776119402985076,0.5409836065573771,0.75,0.0,0.9104477611940298,0.08955223880597014,0.1990134928334311,0
SBIN,5,0.9,1088,120,135,2025-04-30,2026-03-23,0.5481481481481482,0.5129545454545454,0.6347305389221557,0.6091954022988506,0.6625,53,34,21,27,0.5333333333333333,0.5925925925925926,0.5333333333333333,0.4444444444444444,0.45925925925925926,0.5333333333333333,0.5259259259259259,0.4888888888888889,0.5333333333333333,0.4962962962962963,0.6091954022988506,0.4375,0.0,0.6444444444444445,0.35555555555555557,0.20508656506045858,0
SBIN,6,0.95,1148,127,68,2025-10-27,2026-03-23,0.6911764705882353,0.6948837209302325,0.7920792079207921,0.6896551724137931,0.9302325581395349,40,18,7,3,0.6470588235294118,0.6323529411764706,0.6176470588235294,0.6617647058823529,0.5882352941176471,0.6176470588235294,0.6176470588235294,0.4117647058823529,0.5882352941176471,0.6323529411764706,0.6896551724137931,0.7,0.0,0.8529411764705882,0.14705882352941177,0.22248378913741582,8
INFY,1,0.7,828,91,132,2023-11-22,2024-08-30,0.49242424242424243,0.49631336405529947,0.47244094488188976,0.5263157894736842,0.42857142857142855,30,27,35,40,0.4696969696969697,0.5227272727272727,0.5151515151515151,0.45454545454545453,0.553030303030303,0.49242424242424243,0.49242424242424243,0.5151515151515151,0.5303030303030303,0.5151515151515151,0.5263157894736842,0.4666666666666667,0.0,0.4318181818181818,0.5681818181818182,0.14367993357061642,0
INFY,2,0.75,887,98,131,2024-04-12,2025-01-28,0.48091603053435117,0.4681152574397733,0.4426229508196721,0.5510204081632653,0.3698630136986301,27,22,36,46,0.5114503816793893,0.48854961832061067,0.48854961832061067,0.46564885496183206,0.4961832061068702,0.4732824427480916,0.45038167938931295,0.549618320610687,0.4351145038167939,0.4580152671755725,0.5510204081632653,0.4390243902439024,0.0,0.37404580152671757,0.6259541984732825,0.3078827455056089,0
INFY,3,0.8,946,105,131,2024-09-02,2025-06-10,0.5419847328244275,0.5560224089635855,0.6590909090909091,0.5370370370370371,0.8529411764705882,58,50,13,10,0.5038167938931297,0.5114503816793893,0.549618320610687,0.4961832061068702,0.5038167938931297,0.4580152671755725,0.5648854961832062,0.5419847328244275,0.5725190839694656,0.48091603053435117,0.5370370370370371,0.5652173913043479,0.0,0.8244274809160306,0.17557251908396945,0.2546229840545657,0
INFY,4,0.85,1005,111,132,2025-01-29,2025-11-11,0.49242424242424243,0.5417529330572809,0.6081871345029239,0.48148148148148145,0.8253968253968254,52,56,13,11,0.5378787878787878,0.4772727272727273,0.5227272727272727,0.5,0.4772727272727273,0.4621212121212121,0.5378787878787878,0.49242424242424243,0.4621212121212121,0.45454545454545453,0.48148148148148145,0.5416666666666667,0.0,0.8181818181818182,0.18181818181818182,0.1000035356387145,0
