symbol,oos_accuracy,oos_f1,n_windows,n_predictions,n_features,n_rows
SBIN,0.5629228687415426,0.6720812182741117,6.0,739,47.0,1343.0
INFY,0.47928176795580113,0.5527876631079478,6.0,724,50.0,1314.0
AVERAGE,0.5211023183486718,0.6124344406910298,6.0,1463,48.5,1328.5
