symbol,window_id,train_ratio,train_size,val_size,test_size,test_start,test_end,oos_accuracy,auc,f1,precision,recall,tp,fp,tn,fn,lgbm_acc,xgb_acc,lstm_acc,bilstm_acc,gru_acc,cnn_lstm_acc,cnn_gru_acc,tcn_gru_acc,tcn_transformer_acc,nbeats_acc,dir_acc_up,dir_acc_down,pct_neutral,pct_up,pct_down,temperature,dl_models_trained
SBIN,1,0.7,702,78,112,2024-03-20,2024-12-03,0.5,0.5178378378378379,0.5882352941176471,0.6557377049180327,0.5333333333333333,40,21,16,35,0.5267857142857143,0.5357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6557377049180327,0.3137254901960784,0.0,0.5446428571428571,0.45535714285714285,1.0,0
SBIN,2,0.75,753,83,111,2024-07-30,2025-03-28,0.6216216216216216,0.7081699346405228,0.6666666666666666,0.56,0.8235294117647058,42,33,27,9,0.5675675675675675,0.4594594594594595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.56,0.75,0.0,0.6756756756756757,0.32432432432432434,1.0,0
SBIN,3,0.8,803,89,111,2024-12-05,2025-08-07,0.4774774774774775,0.5061929595827901,0.5538461538461539,0.46153846153846156,0.6923076923076923,36,42,17,16,0.43243243243243246,0.43243243243243246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46153846153846156,0.5151515151515151,0.0,0.7027027027027027,0.2972972972972973,0.4451827447873701,0
SBIN,4,0.85,853,94,112,2025-04-02,2025-12-19,0.6607142857142857,0.33840445269016695,0.7816091954022989,0.7010309278350515,0.8831168831168831,68,29,6,9,0.6428571428571429,0.6071428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7010309278350515,0.4,0.0,0.8660714285714286,0.13392857142857142,1.0,0
SBIN,5,0.9,903,100,112,2025-08-08,2026-04-24,0.5535714285714286,0.34630630630630627,0.6875,0.6470588235294118,0.7333333333333333,55,30,7,20,0.625,0.6696428571428571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.2592592592592593,0.0,0.7589285714285714,0.24107142857142858,1.0,0
SBIN,6,0.95,954,105,56,2025-12-23,2026-04-24,0.44642857142857145,0.39713541666666663,0.5230769230769231,0.5151515151515151,0.53125,17,16,8,15,0.5178571428571429,0.42857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5151515151515151,0.34782608695652173,0.0,0.5892857142857143,0.4107142857142857,1.0,0
HDFCBANK,1,0.7,615,68,98,2024-02-12,2024-10-17,0.5714285714285714,0.5812093953023488,0.65,0.7647058823529411,0.5652173913043478,39,12,17,30,0.46938775510204084,0.5204081632653061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7647058823529411,0.36170212765957444,0.0,0.5204081632653061,0.47959183673469385,0.39277083120642287,0
HDFCBANK,2,0.75,659,73,98,2024-06-14,2025-02-04,0.5612244897959183,0.580603448275862,0.6055045871559633,0.6470588235294118,0.5689655172413793,33,18,22,25,0.6428571428571429,0.5816326530612245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6470588235294118,0.46808510638297873,0.0,0.5204081632653061,0.47959183673469385,0.7250479495405698,0
HDFCBANK,3,0.8,703,78,98,2024-10-18,2025-06-24,0.6122448979591837,0.5219827586206895,0.7076923076923077,0.6388888888888888,0.7931034482758621,46,26,14,12,0.5204081632653061,0.5306122448979592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6388888888888888,0.5384615384615384,0.0,0.7346938775510204,0.2653061224489796,0.7253032006914201,0
HDFCBANK,4,0.85,747,83,98,2025-02-05,2025-12-18,0.6326530612244898,0.7205819426615319,0.6538461538461539,0.723404255319149,0.5964912280701754,34,13,28,23,0.6836734693877551,0.5306122448979592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.723404255319149,0.5490196078431373,0.0,0.47959183673469385,0.5204081632653061,0.5253426285164454,0
