symbol,oos_accuracy,oos_f1,n_windows,n_predictions,n_features,n_rows
SBIN,0.5118858954041204,0.6091370558375635,6.0,631,47.0,1146.0
AVERAGE,0.5118858954041204,0.6091370558375635,6.0,631,47.0,1146.0
