symbol,accuracy,win_rate,precision_bullish,recall_bullish,profit_factor,sample_count,bullish_true,bullish_pred
KOTAKBANK,48.275862068965516,52.38095238095239,53.06122448979592,54.166666666666664,1.4094726571453025,87,48,49
KOTAKBANK,51.724137931034484,75.0,48.64864864864865,43.90243902439025,3.185090344549981,87,41,37
KOTAKBANK,55.172413793103445,75.0,57.14285714285714,53.333333333333336,1.0355731584941938,87,45,42
KOTAKBANK,51.724137931034484,0.0,62.5,11.363636363636363,7.288891707044405,87,44,8
KOTAKBANK,60.91954022988506,100.0,63.63636363636363,35.0,3.7083506505074437,87,40,22
KOTAKBANK,58.620689655172406,100.0,54.54545454545454,31.57894736842105,4.127173537486022,87,38,22
KOTAKBANK,52.87356321839081,57.14285714285714,45.16129032258064,36.84210526315789,0.7683755513281131,87,38,31
