symbol,accuracy,win_rate,precision_bullish,recall_bullish,profit_factor,sample_count,bullish_true,bullish_pred
WIPRO,58.620689655172406,0.0,56.41025641025641,53.65853658536586,0.8090652895385018,87,41,39
WIPRO,45.97701149425287,100.0,42.10526315789473,39.02439024390244,1.4415004129955924,87,41,38
WIPRO,50.57471264367817,0.0,100.0,2.272727272727273,0.0,87,44,1
WIPRO,45.97701149425287,0.0,50.0,31.914893617021278,2.3653741811887588,87,47,30
WIPRO,47.12643678160919,0.0,43.24324324324324,39.02439024390244,2.631399545151939,87,41,37
WIPRO,45.97701149425287,0.0,47.05882352941176,17.391304347826086,1.6767669777333916,87,46,17
WIPRO,42.5287356321839,0.0,39.39393939393939,30.23255813953488,2.1387368114970355,87,43,33
