symbol,accuracy,win_rate,precision_bullish,recall_bullish,profit_factor,sample_count,bullish_true,bullish_pred
PIDILITIND,46.464646464646464,0.0,61.53846153846154,14.285714285714285,0.0,99,56,13
PIDILITIND,42.42424242424242,66.66666666666666,47.368421052631575,32.72727272727273,1.5428403125292791,99,55,38
PIDILITIND,57.57575757575758,0.0,50.0,23.809523809523807,0.0,99,42,20
PIDILITIND,55.55555555555556,0.0,55.00000000000001,45.83333333333333,4.1586357605744135,99,48,40
PIDILITIND,52.52525252525253,0.0,46.93877551020408,52.27272727272727,1.816537261269578,99,44,49
PIDILITIND,60.60606060606061,0.0,59.45945945945946,47.82608695652174,0.8272001822537863,99,46,37
PIDILITIND,50.505050505050505,0.0,50.0,36.734693877551024,1.1444068286300197,99,49,36
