symbol,accuracy,win_rate,precision_bullish,recall_bullish,profit_factor,sample_count,bullish_true,bullish_pred
BAJFINANCE,55.172413793103445,50.0,63.888888888888886,46.93877551020408,3.8407695601088165,87,49,36
BAJFINANCE,59.77011494252874,75.0,61.29032258064516,45.23809523809524,2.3922011604770193,87,42,31
BAJFINANCE,58.620689655172406,100.0,67.74193548387096,44.680851063829785,0.8698540036126557,87,47,31
BAJFINANCE,50.57471264367817,100.0,42.857142857142854,7.142857142857142,inf,87,42,7
BAJFINANCE,45.97701149425287,100.0,75.0,16.9811320754717,0.5959786910991776,87,53,12
BAJFINANCE,49.42528735632184,100.0,50.0,47.72727272727273,0.5792146083913138,87,44,42
BAJFINANCE,49.42528735632184,55.55555555555556,45.45454545454545,78.94736842105263,0.7034680128304578,87,38,66
