symbol,accuracy,win_rate,precision_bullish,recall_bullish,profit_factor,sample_count,bullish_true,bullish_pred
ABB,48.484848484848484,100.0,57.99999999999999,49.152542372881356,5.14744307194221,99,59,50
ABB,52.52525252525253,66.66666666666666,53.76344086021505,92.5925925925926,1.7332714493734778,99,54,93
ABB,46.464646464646464,0.0,50.0,32.075471698113205,1.5928690765086195,99,53,34
ABB,51.515151515151516,37.5,52.083333333333336,96.15384615384616,0.7277005081761628,99,52,96
ABB,50.505050505050505,0.0,49.29577464788733,72.91666666666666,0.7420854052388839,99,48,71
ABB,43.43434343434344,0.0,45.0,34.61538461538461,0.5446845939897175,99,52,40
ABB,58.58585858585859,100.0,59.154929577464785,77.77777777777779,2.865251730548366,99,54,71
