symbol,accuracy,win_rate,precision_bullish,recall_bullish,profit_factor,sample_count,bullish_true,bullish_pred
COLPAL,56.32183908045977,83.33333333333334,65.85365853658537,52.94117647058824,1.8295706342842024,87,51,41
COLPAL,36.7816091954023,0.0,42.10526315789473,15.384615384615385,0.6408483593579586,87,52,19
COLPAL,43.67816091954023,0.0,33.33333333333333,28.947368421052634,0.28083170801395885,87,38,33
COLPAL,50.57471264367817,33.33333333333333,55.55555555555556,61.224489795918366,1.4990563790381612,87,49,54
COLPAL,45.97701149425287,25.0,42.028985507246375,80.55555555555556,0.5448261454297236,87,36,69
COLPAL,55.172413793103445,80.0,50.81967213114754,77.5,0.6690576543436607,87,40,61
COLPAL,58.620689655172406,100.0,56.86274509803921,67.44186046511628,6.477778606515573,87,43,51
