symbol,accuracy,win_rate,precision_bullish,recall_bullish,profit_factor,sample_count,bullish_true,bullish_pred
MARUTI,54.02298850574713,0.0,44.44444444444444,21.052631578947366,inf,87,38,18
MARUTI,56.32183908045977,0.0,54.054054054054056,48.78048780487805,0.5224318689795224,87,41,37
MARUTI,48.275862068965516,50.0,45.16129032258064,33.33333333333333,0.377667921924726,87,42,31
MARUTI,54.02298850574713,0.0,51.28205128205128,48.78048780487805,2.3651428533081593,87,41,39
MARUTI,41.37931034482759,0.0,55.55555555555556,9.615384615384617,15.726349764507972,87,52,9
MARUTI,43.67816091954023,50.0,45.78313253012048,90.47619047619048,1.6741734863801838,87,42,83
MARUTI,43.67816091954023,66.66666666666666,42.25352112676056,78.94736842105263,0.34413731928148933,87,38,71
