symbol,accuracy,win_rate,precision_bullish,recall_bullish,profit_factor,sample_count,bullish_true,bullish_pred
POLYCAB,42.168674698795186,0.0,48.38709677419355,31.914893617021278,1.7385997297718192,83,47,31
POLYCAB,55.42168674698795,50.0,56.00000000000001,65.11627906976744,2.2208029752152365,83,43,50
POLYCAB,56.62650602409639,83.33333333333334,61.904761904761905,56.52173913043478,4.36376663666322,83,46,42
POLYCAB,56.62650602409639,0.0,57.14285714285714,93.61702127659575,0.9453075005144577,83,47,77
POLYCAB,49.39759036144578,0.0,53.84615384615385,31.818181818181817,1.9586845884264847,83,44,26
POLYCAB,56.62650602409639,0.0,77.77777777777779,17.073170731707318,inf,83,41,9
POLYCAB,49.39759036144578,100.0,52.63157894736842,23.25581395348837,1.166409552699074,83,43,19
