symbol,accuracy,win_rate,precision_bullish,recall_bullish,profit_factor,sample_count,bullish_true,bullish_pred
BRITANNIA,46.51162790697674,0.0,33.33333333333333,6.976744186046512,0.0,86,43,9
BRITANNIA,58.139534883720934,0.0,62.745098039215684,65.3061224489796,1.7368526315004444,86,49,51
BRITANNIA,52.32558139534884,0.0,52.083333333333336,58.139534883720934,1.6007004800130251,86,43,48
BRITANNIA,47.674418604651166,25.0,57.14285714285714,47.05882352941176,0.7678568145693312,86,51,42
BRITANNIA,40.69767441860465,0.0,42.592592592592595,53.48837209302325,0.7374552352854999,86,43,54
BRITANNIA,40.69767441860465,66.66666666666666,41.269841269841265,65.0,0.7111172373164536,86,40,63
BRITANNIA,59.30232558139535,0.0,62.06896551724138,42.857142857142854,4.845511251657363,86,42,29
