symbol,accuracy,win_rate,precision_bullish,recall_bullish,profit_factor,sample_count,bullish_true,bullish_pred
HDFCBANK,54.02298850574713,50.0,60.78431372549019,60.78431372549019,1.8199223520794208,87,51,51
HDFCBANK,41.37931034482759,0.0,16.666666666666664,2.127659574468085,0.0,87,47,6
HDFCBANK,57.47126436781609,0.0,69.23076923076923,21.428571428571427,0.0,87,42,13
HDFCBANK,44.827586206896555,0.0,100.0,4.0,0.0,87,50,2
HDFCBANK,47.12643678160919,0.0,48.78048780487805,90.9090909090909,2.232702861531654,87,44,82
HDFCBANK,59.77011494252874,0.0,56.52173913043478,63.41463414634146,inf,87,41,46
HDFCBANK,43.67816091954023,0.0,29.78723404255319,46.666666666666664,0.39908521616947634,87,30,47
