symbol,accuracy,win_rate,precision_bullish,recall_bullish,profit_factor,sample_count,bullish_true,bullish_pred
BANDHANBNK,51.724137931034484,57.534246575342465,51.724137931034484,100.0,1.0455739734861365,87,45,87
BANDHANBNK,51.724137931034484,47.368421052631575,45.45454545454545,83.33333333333334,1.1934840270281997,87,36,66
BANDHANBNK,48.275862068965516,44.44444444444444,47.5,92.6829268292683,0.8296044189898267,87,41,80
BANDHANBNK,44.827586206896555,0.0,66.66666666666666,8.0,0.0,87,50,6
BANDHANBNK,52.87356321839081,100.0,40.0,21.62162162162162,0.6107278651262739,87,37,20
BANDHANBNK,51.724137931034484,100.0,40.42553191489361,57.57575757575758,1.2241626920081015,87,33,47
BANDHANBNK,50.57471264367817,0.0,46.15384615384615,29.268292682926827,1.231635418697772,87,41,26
