symbol,oos_accuracy,oos_f1,n_windows,n_predictions,n_features,n_rows
JSWENERGY,0.5066666666666667,0.14675052410901468,6.0,825,50.0,1497.0
AVERAGE,0.5066666666666667,0.14675052410901468,6.0,825,50.0,1497.0
