timestamp,close,high,low,open,volume,symbol
2015-01-01,63.02799987792969,63.09000015258789,63.02799987792969,63.02799987792969,0,USD_INR
2015-01-02,63.02799987792969,63.459999084472656,62.900001525878906,63.09000015258789,0,USD_INR
2015-01-05,63.27799987792969,63.47999954223633,63.16999816894531,63.27799987792969,0,USD_INR
2015-01-06,63.3380012512207,63.61800003051758,63.25,63.3380012512207,0,USD_INR
2015-01-07,63.56800079345703,63.58000183105469,63.150001525878906,63.470001220703125,0,USD_INR
2015-01-08,63.27299880981445,63.27299880981445,61.599998474121094,63.27299880981445,0,USD_INR
2015-01-09,62.667999267578125,62.667999267578125,62.0,62.667999267578125,0,USD_INR
2015-01-12,62.347999572753906,62.347999572753906,61.93000030517578,62.347999572753906,0,USD_INR
2015-01-13,62.06800079345703,62.167999267578125,61.91999816894531,62.06800079345703,0,USD_INR
2015-01-14,61.972999572753906,62.22800064086914,61.869998931884766,61.972999572753906,0,USD_INR
2015-01-15,62.0880012512207,62.16999816894531,61.40999984741211,62.15999984741211,0,USD_INR
2015-01-16,62.05799865722656,62.18000030517578,61.59000015258789,62.05799865722656,0,USD_INR
2015-01-19,61.862998962402344,61.862998962402344,61.5099983215332,61.862998962402344,0,USD_INR
2015-01-20,61.63800048828125,61.88800048828125,61.61000061035156,61.65999984741211,0,USD_INR
2015-01-21,61.64799880981445,61.709999084472656,61.40999984741211,61.619998931884766,0,USD_INR
2015-01-22,61.553001403808594,61.77000045776367,61.33000183105469,61.52000045776367,0,USD_INR
2015-01-23,61.597999572753906,61.597999572753906,61.22999954223633,61.529998779296875,0,USD_INR
2015-01-26,61.43299865722656,61.560001373291016,61.310001373291016,61.310001373291016,0,USD_INR
2015-01-27,61.472999572753906,61.483001708984375,61.27000045776367,61.472999572753906,0,USD_INR
2015-01-28,61.40299987792969,61.529998779296875,61.18000030517578,61.33000183105469,0,USD_INR
2015-01-29,61.35100173950195,61.90299987792969,61.06999969482422,61.06999969482422,0,USD_INR
2015-01-30,61.79600143432617,62.08000183105469,61.689998626708984,61.79499816894531,0,USD_INR
2015-02-02,62.01300048828125,62.040000915527344,61.59000015258789,62.01300048828125,0,USD_INR
2015-02-03,61.72800064086914,61.869998931884766,61.59000015258789,61.76499938964844,0,USD_INR
2015-02-04,61.61399841308594,61.900001525878906,61.540000915527344,61.6150016784668,0,USD_INR
2015-02-05,61.86000061035156,61.970001220703125,61.689998626708984,61.874000549316406,0,USD_INR
2015-02-06,61.733001708984375,61.959999084472656,61.58000183105469,61.792999267578125,0,USD_INR
2015-02-09,61.9630012512207,62.2400016784668,61.95000076293945,61.9630012512207,0,USD_INR
2015-02-10,62.130001068115234,62.369998931884766,61.928001403808594,62.09000015258789,0,USD_INR
2015-02-11,62.34199905395508,62.5099983215332,62.099998474121094,62.34000015258789,0,USD_INR
2015-02-12,62.38199996948242,62.529998779296875,62.11000061035156,62.362998962402344,0,USD_INR
2015-02-13,62.16999816894531,62.2400016784668,61.939998626708984,62.172000885009766,0,USD_INR
2015-02-16,62.069000244140625,62.27000045776367,61.97999954223633,62.069000244140625,0,USD_INR
2015-02-17,62.18600082397461,62.33000183105469,62.04999923706055,62.167999267578125,0,USD_INR
2015-02-18,62.11199951171875,62.369998931884766,62.08000183105469,62.143001556396484,0,USD_INR
2015-02-19,62.07400131225586,62.189998626708984,62.04999923706055,62.07600021362305,0,USD_INR
2015-02-20,62.165000915527344,62.29999923706055,62.13999938964844,62.16400146484375,0,USD_INR
2015-02-23,62.10100173950195,62.31800079345703,62.060001373291016,62.10100173950195,0,USD_INR
2015-02-24,62.17100143432617,62.35300064086914,62.029998779296875,62.16600036621094,0,USD_INR
2015-02-25,62.233001708984375,62.233001708984375,61.86000061035156,62.233001708984375,0,USD_INR
2015-02-26,61.87699890136719,62.0099983215332,61.61000061035156,61.939998626708984,0,USD_INR
2015-02-27,61.75400161743164,61.893001556396484,61.27000045776367,61.75199890136719,0,USD_INR
2015-03-02,61.6510009765625,61.99300003051758,61.630001068115234,61.6510009765625,0,USD_INR
2015-03-03,61.9010009765625,61.970001220703125,61.79800033569336,61.882999420166016,0,USD_INR
2015-03-04,61.8129997253418,62.40999984741211,61.65299987792969,61.816001892089844,0,USD_INR
2015-03-05,62.30500030517578,62.358001708984375,62.14799880981445,62.30400085449219,0,USD_INR
2015-03-06,62.44300079345703,62.790000915527344,62.20000076293945,62.40800094604492,0,USD_INR
2015-03-09,62.452999114990234,62.79999923706055,62.452999114990234,62.452999114990234,0,USD_INR
2015-03-10,62.67300033569336,62.91999816894531,62.599998474121094,62.689998626708984,0,USD_INR
2015-03-11,62.7130012512207,62.939998626708984,62.69900131225586,62.869998931884766,0,USD_INR
2015-03-12,62.755001068115234,62.79999923706055,62.29999923706055,62.709999084472656,0,USD_INR
2015-03-13,62.53499984741211,63.08000183105469,62.42300033569336,62.542999267578125,0,USD_INR
2015-03-16,63.07600021362305,63.07600021362305,62.68000030517578,63.07600021362305,0,USD_INR
2015-03-17,62.78900146484375,62.84299850463867,62.64699935913086,62.7400016784668,0,USD_INR
2015-03-18,62.61600112915039,62.790000915527344,61.86000061035156,62.64099884033203,0,USD_INR
2015-03-19,62.69300079345703,62.69300079345703,61.869998931884766,62.150001525878906,0,USD_INR
2015-03-20,62.483001708984375,62.58000183105469,61.91999816894531,62.41999816894531,0,USD_INR
2015-03-23,62.40299987792969,62.40299987792969,62.060001373291016,62.40299987792969,0,USD_INR
2015-03-24,62.222999572753906,62.4119987487793,62.09000015258789,62.222999572753906,0,USD_INR
2015-03-25,62.27799987792969,62.428001403808594,62.09000015258789,62.3129997253418,0,USD_INR
2015-03-26,62.46200180053711,62.86000061035156,62.38999938964844,62.43299865722656,0,USD_INR
2015-03-27,62.82899856567383,62.84299850463867,62.31999969482422,62.83300018310547,0,USD_INR
2015-03-30,62.51499938964844,62.68000030517578,62.31999969482422,62.560001373291016,0,USD_INR
2015-03-31,62.50899887084961,62.67300033569336,62.2400016784668,62.516998291015625,0,USD_INR
2015-04-01,62.305999755859375,62.39500045776367,61.95000076293945,62.3129997253418,0,USD_INR
2015-04-02,62.16899871826172,62.2400016784668,62.040000915527344,62.16899871826172,0,USD_INR
2015-04-03,62.060001373291016,62.130001068115234,61.560001373291016,62.060001373291016,0,USD_INR
2015-04-06,62.060001373291016,62.220001220703125,61.790000915527344,62.060001373291016,0,USD_INR
2015-04-07,62.060001373291016,62.417999267578125,62.060001373291016,62.060001373291016,0,USD_INR
2015-04-08,62.308998107910156,62.354000091552734,62.099998474121094,62.308998107910156,0,USD_INR
2015-04-09,62.18199920654297,62.28300094604492,62.09000015258789,62.189998626708984,0,USD_INR
2015-04-10,62.31399917602539,62.40299987792969,62.18000030517578,62.31399917602539,0,USD_INR
2015-04-13,62.26900100708008,62.5629997253418,62.16999816894531,62.26900100708008,0,USD_INR
2015-04-14,62.39099884033203,62.41999816894531,62.20800018310547,62.39099884033203,0,USD_INR
2015-04-15,62.31399917602539,62.452999114990234,61.5099983215332,62.32099914550781,0,USD_INR
2015-04-16,62.38999938964844,62.393001556396484,62.209999084472656,62.354000091552734,0,USD_INR
2015-04-17,62.32600021362305,62.505001068115234,62.2599983215332,62.32400131225586,0,USD_INR
2015-04-20,62.542999267578125,63.099998474121094,62.380001068115234,62.54999923706055,0,USD_INR
2015-04-21,63.14500045776367,63.150001525878906,62.74800109863281,63.143001556396484,0,USD_INR
