timestamp,close,high,low,open,volume,symbol
2015-01-01,3064.699951171875,3067.550048828125,3033.60009765625,3040.25,756800,NIFTY_INFRA
2015-01-02,3107.10009765625,3115.10009765625,3066.89990234375,3066.89990234375,1015500,NIFTY_INFRA
2015-01-05,3102.300048828125,3140.10009765625,3095.199951171875,3117.35009765625,845300,NIFTY_INFRA
2015-01-06,3013.25,3080.800048828125,3003.550048828125,3080.800048828125,1197000,NIFTY_INFRA
2015-01-07,3006.35009765625,3022.85009765625,2987.14990234375,3005.449951171875,1086000,NIFTY_INFRA
2015-01-08,3052.60009765625,3056.25,3032.75,3036.449951171875,1041800,NIFTY_INFRA
2015-01-09,3022.949951171875,3076.64990234375,3001.199951171875,3072.14990234375,951700,NIFTY_INFRA
2015-01-12,3038.85009765625,3040.85009765625,3005.699951171875,3025.35009765625,770900,NIFTY_INFRA
2015-01-13,3010.449951171875,3058.89990234375,3003.25,3051.449951171875,944700,NIFTY_INFRA
2015-01-14,3019.449951171875,3029.550048828125,2997.300048828125,3016.35009765625,1155100,NIFTY_INFRA
2015-01-15,3097.14990234375,3114.199951171875,3049.25,3056.0,1682200,NIFTY_INFRA
2015-01-16,3122.10009765625,3132.300048828125,3074.800048828125,3094.89990234375,1278400,NIFTY_INFRA
2015-01-19,3160.39990234375,3166.699951171875,3131.85009765625,3132.89990234375,955900,NIFTY_INFRA
2015-01-20,3179.050048828125,3186.199951171875,3154.75,3173.550048828125,871800,NIFTY_INFRA
2015-01-21,3219.0,3222.0,3181.699951171875,3185.75,944800,NIFTY_INFRA
2015-01-22,3227.550048828125,3239.60009765625,3210.64990234375,3227.35009765625,991400,NIFTY_INFRA
2015-01-23,3303.14990234375,3308.5,3250.0,3250.0,1368500,NIFTY_INFRA
2015-01-27,3343.25,3349.949951171875,3313.60009765625,3315.85009765625,1115000,NIFTY_INFRA
2015-01-28,3280.10009765625,3344.550048828125,3257.10009765625,3337.75,1255500,NIFTY_INFRA
2015-01-29,3301.199951171875,3310.550048828125,3252.449951171875,3274.699951171875,1653800,NIFTY_INFRA
2015-01-30,3294.39990234375,3329.85009765625,3266.64990234375,3316.0,2096800,NIFTY_INFRA
2015-02-02,3304.64990234375,3311.75,3285.14990234375,3285.800048828125,1376500,NIFTY_INFRA
2015-02-03,3292.949951171875,3322.699951171875,3273.10009765625,3318.550048828125,1334200,NIFTY_INFRA
2015-02-04,3251.14990234375,3308.60009765625,3244.10009765625,3306.89990234375,1445000,NIFTY_INFRA
2015-02-05,3190.550048828125,3261.39990234375,3172.60009765625,3257.85009765625,1349500,NIFTY_INFRA
2015-02-06,3174.10009765625,3200.949951171875,3163.300048828125,3185.800048828125,1258000,NIFTY_INFRA
2015-02-09,3057.0,3144.0,3040.0,3140.699951171875,1174800,NIFTY_INFRA
2015-02-10,3073.14990234375,3106.25,3015.25,3024.699951171875,1346800,NIFTY_INFRA
2015-02-11,3122.449951171875,3129.60009765625,3091.89990234375,3091.89990234375,1227100,NIFTY_INFRA
2015-02-12,3178.14990234375,3187.10009765625,3117.5,3136.60009765625,1181400,NIFTY_INFRA
2015-02-13,3192.550048828125,3196.949951171875,3168.199951171875,3181.14990234375,937200,NIFTY_INFRA
2015-02-16,3192.800048828125,3215.39990234375,3183.050048828125,3193.39990234375,1021100,NIFTY_INFRA
2015-02-18,3210.85009765625,3219.10009765625,3197.14990234375,3201.449951171875,1625300,NIFTY_INFRA
2015-02-19,3245.39990234375,3255.199951171875,3183.199951171875,3224.25,1258000,NIFTY_INFRA
2015-02-20,3220.449951171875,3264.0,3212.550048828125,3248.89990234375,1121800,NIFTY_INFRA
2015-02-23,3218.85009765625,3253.85009765625,3210.39990234375,3232.300048828125,1146600,NIFTY_INFRA
2015-02-24,3239.14990234375,3245.39990234375,3213.60009765625,3222.64990234375,1039300,NIFTY_INFRA
2015-02-25,3227.25,3265.949951171875,3219.800048828125,3256.35009765625,1019300,NIFTY_INFRA
2015-02-26,3211.199951171875,3233.050048828125,3191.0,3230.199951171875,1532400,NIFTY_INFRA
2015-02-27,3326.64990234375,3334.300048828125,3233.449951171875,3234.85009765625,1593700,NIFTY_INFRA
