timestamp,close,high,low,open,volume,symbol
2015-01-01,20057.599609375,20131.5,20018.099609375,20085.94921875,3630000,NIFTY_FMCG
2015-01-02,20142.650390625,20213.19921875,20065.80078125,20065.80078125,9842000,NIFTY_FMCG
2015-01-05,20184.849609375,20286.75,20138.75,20176.25,10143000,NIFTY_FMCG
2015-01-06,19863.349609375,20169.69921875,19817.900390625,20169.69921875,17725000,NIFTY_FMCG
2015-01-07,19841.099609375,20069.25,19748.80078125,19784.05078125,19260000,NIFTY_FMCG
2015-01-08,20244.150390625,20284.69921875,19947.849609375,19947.849609375,15354000,NIFTY_FMCG
2015-01-09,20286.650390625,20413.19921875,20088.30078125,20295.099609375,43734000,NIFTY_FMCG
2015-01-12,20517.80078125,20558.75,20318.19921875,20332.599609375,19208000,NIFTY_FMCG
2015-01-13,20603.0,20702.75,20464.80078125,20563.44921875,23631000,NIFTY_FMCG
2015-01-14,20455.80078125,20628.44921875,20202.5,20628.44921875,27650000,NIFTY_FMCG
2015-01-15,20770.0,20837.650390625,20545.75,20733.099609375,21662000,NIFTY_FMCG
2015-01-16,20969.599609375,21000.0,20709.19921875,20837.150390625,15102000,NIFTY_FMCG
2015-01-19,20728.400390625,21009.599609375,20678.80078125,21009.599609375,19171000,NIFTY_FMCG
2015-01-20,21091.150390625,21128.44921875,20644.55078125,20749.099609375,20301000,NIFTY_FMCG
2015-01-21,20673.900390625,21176.30078125,20524.44921875,21176.30078125,38516000,NIFTY_FMCG
2015-01-22,20670.80078125,20980.69921875,20574.150390625,20696.5,34328000,NIFTY_FMCG
2015-01-23,20744.19921875,20896.650390625,20686.650390625,20801.099609375,23572000,NIFTY_FMCG
2015-01-27,20985.599609375,21019.75,20750.80078125,20767.349609375,36493000,NIFTY_FMCG
2015-01-28,21027.849609375,21053.80078125,20888.150390625,20963.0,19749000,NIFTY_FMCG
2015-01-29,21293.099609375,21355.150390625,20939.900390625,21035.900390625,34065000,NIFTY_FMCG
2015-01-30,21165.75,21354.19921875,21018.05078125,21303.099609375,33025000,NIFTY_FMCG
2015-02-02,20840.19921875,21185.69921875,20797.599609375,21095.349609375,29793000,NIFTY_FMCG
2015-02-03,21052.80078125,21117.400390625,20886.0,20886.0,25840000,NIFTY_FMCG
2015-02-04,20991.44921875,21253.44921875,20910.349609375,21132.349609375,23690000,NIFTY_FMCG
2015-02-05,21093.94921875,21248.0,20909.25,20976.80078125,23024000,NIFTY_FMCG
2015-02-06,21286.19921875,21327.150390625,21010.69921875,21011.30078125,24439000,NIFTY_FMCG
2015-02-09,20995.099609375,21262.75,20957.75,21187.55078125,21288000,NIFTY_FMCG
2015-02-10,21069.5,21247.30078125,20956.650390625,20975.900390625,24263000,NIFTY_FMCG
2015-02-11,21252.150390625,21320.75,21020.80078125,21143.30078125,16738000,NIFTY_FMCG
2015-02-12,21224.19921875,21351.44921875,21023.05078125,21331.75,40549000,NIFTY_FMCG
2015-02-13,21616.44921875,21660.0,21278.0,21284.400390625,23514000,NIFTY_FMCG
2015-02-16,22009.0,22067.849609375,21606.69921875,21606.69921875,25406000,NIFTY_FMCG
2015-02-18,22195.75,22460.19921875,21846.44921875,21846.44921875,24182000,NIFTY_FMCG
2015-02-19,21989.349609375,22255.44921875,21759.400390625,22220.19921875,21404000,NIFTY_FMCG
2015-02-20,22149.94921875,22211.75,21816.25,21937.849609375,43706000,NIFTY_FMCG
2015-02-23,21902.94921875,22294.94921875,21870.150390625,22150.849609375,20012000,NIFTY_FMCG
2015-02-24,22231.849609375,22278.05078125,21885.099609375,21982.80078125,20594000,NIFTY_FMCG
2015-02-25,22295.150390625,22333.80078125,22132.650390625,22333.80078125,53335000,NIFTY_FMCG
2015-02-26,22070.900390625,22329.55078125,21946.80078125,22260.75,26325000,NIFTY_FMCG
2015-02-27,22063.94921875,22141.599609375,21691.900390625,22057.80078125,40768000,NIFTY_FMCG
2015-03-02,20648.650390625,21025.150390625,20539.19921875,21025.150390625,62596000,NIFTY_FMCG
2015-03-03,20661.400390625,20732.099609375,20540.349609375,20689.099609375,66762000,NIFTY_FMCG
2015-03-04,20743.400390625,21039.44921875,20702.94921875,20814.30078125,75284000,NIFTY_FMCG
2015-03-05,21005.849609375,21108.849609375,20795.150390625,20819.69921875,49035000,NIFTY_FMCG
2015-03-09,20878.05078125,20993.099609375,20809.55078125,20893.69921875,52148000,NIFTY_FMCG
2015-03-10,20773.25,20968.25,20722.0,20968.25,46881000,NIFTY_FMCG
2015-03-11,20778.5,20913.25,20717.69921875,20848.30078125,60394000,NIFTY_FMCG
2015-03-12,21107.849609375,21148.19921875,20805.0,20817.80078125,80852000,NIFTY_FMCG
2015-03-13,20676.69921875,21197.099609375,20624.69921875,21190.05078125,49889000,NIFTY_FMCG
2015-03-16,20436.80078125,20752.650390625,20417.44921875,20733.650390625,29600000,NIFTY_FMCG
2015-03-17,20718.599609375,20756.19921875,20538.25,20611.69921875,28735000,NIFTY_FMCG
2015-03-18,20572.05078125,20777.400390625,20540.349609375,20777.400390625,52973000,NIFTY_FMCG
2015-03-19,20430.650390625,20804.150390625,20341.55078125,20719.349609375,27303000,NIFTY_FMCG
2015-03-20,19999.80078125,20453.75,19966.599609375,20453.75,20399000,NIFTY_FMCG
2015-03-23,19999.19921875,20100.44921875,19948.0,20007.650390625,14132000,NIFTY_FMCG
2015-03-24,19945.0,20083.75,19917.44921875,19973.55078125,13358000,NIFTY_FMCG
2015-03-25,19957.5,20027.900390625,19926.5,20016.25,12615000,NIFTY_FMCG
2015-03-26,19691.150390625,20011.900390625,19637.55078125,19908.19921875,25192000,NIFTY_FMCG
