model,close_rmse,close_mae,close_r2,close_mape,close_n_samples,high_rmse,high_mae,high_r2,high_mape,high_n_samples,low_rmse,low_mae,low_r2,low_mape,low_n_samples,direction_accuracy,direction_precision,direction_recall,direction_f1,direction_n_samples
XGBoost,0.019191622676358412,0.014346219438540305,-0.01809352920994267,1.4346219438540304,501,0.01703168796815438,0.014308794805146565,-0.543483011446716,1.4308794805146565,501,0.016836800405563377,0.012961086840309633,-0.15658786570521133,1.2961086840309632,501,0.7005988023952096,0.6981818181818182,0.7413127413127413,0.7191011235955057,501
LSTM,0.01895244047625397,0.01432421343995255,-0.0018152394768924385,1.4324213439952551,491,0.015366231148316912,0.012609584527488577,-0.28338940044368455,1.2609584527488578,491,0.016249273710160446,0.011897139649531598,-0.06494573101711576,1.1897139649531598,491,0.515274949083503,0.515274949083503,1.0,0.6801075268817204,491
GRU,0.01895258894343019,0.014324362294131142,-0.0018309353195955502,1.432436229413114,491,0.015340897145148765,0.012580181505386976,-0.2791610911427389,1.2580181505386976,491,0.016231300750387735,0.011868582788047474,-0.06259120836759724,1.1868582788047473,491,0.515274949083503,0.515274949083503,1.0,0.6801075268817204,491
Ensemble,0.01864757274421079,0.014082446385458124,0.030155803831278027,1.4082446385458125,491,0.017747073922558112,0.015199899282203347,-0.7118954634443724,1.5199899282203346,491,0.01739780602993975,0.013596365434906704,-0.22081129191829496,1.3596365434906703,491,0.7067209775967414,0.6996336996336996,0.7549407114624506,0.726235741444867,491
