model,close_rmse,close_mae,close_r2,close_mape,close_n_samples,high_rmse,high_mae,high_r2,high_mape,high_n_samples,low_rmse,low_mae,low_r2,low_mape,low_n_samples,direction_accuracy,direction_precision,direction_recall,direction_f1,direction_n_samples
XGBoost,0.014563221006309994,0.010685484198455738,-0.1022436223109009,1.068548419845574,525,0.010244280562243193,0.008219334348943348,0.008161878569064918,0.8219334348943348,525,0.011519296394510553,0.008855104988793834,-0.25316956833750437,0.8855104988793834,525,0.6476190476190476,0.6790697674418604,0.5572519083969466,0.6121593291404612,525
LSTM,0.013909551935277615,0.009949612445588854,-0.001906751748412816,0.9949612445588853,515,0.011022424372572176,0.008734120696894047,-0.13654345097410836,0.8734120696894048,515,0.011014447634264984,0.008420185290975693,-0.1662619540817909,0.8420185290975694,515,0.5009708737864078,0.5009708737864078,1.0,0.6675291073738681,515
GRU,0.013911539262615215,0.009948172637041846,-0.0021930670700198718,0.9948172637041847,515,0.011025088590016772,0.008738132028002058,-0.13709294258018678,0.8738132028002058,515,0.01101438328523933,0.00842009693106828,-0.16624832696154446,0.8420096931068279,515,0.49902912621359224,0.0,0.0,0.0,515
Ensemble,0.013618546067342413,0.009741930578571993,0.03957709054342051,0.9741930578571993,515,0.01160787895060512,0.009770514999865377,-0.2604845576794952,0.9770514999865377,515,0.0112990324853505,0.008799863604757424,-0.22730690538923137,0.8799863604757424,515,0.6485436893203883,0.6824644549763034,0.5581395348837209,0.6140724946695096,515
