model,close_rmse,close_mae,close_r2,close_mape,close_n_samples,high_rmse,high_mae,high_r2,high_mape,high_n_samples,low_rmse,low_mae,low_r2,low_mape,low_n_samples,direction_accuracy,direction_precision,direction_recall,direction_f1,direction_n_samples
XGBoost,0.012278667911014493,0.009163018234052862,-0.0005744990214782142,0.9163018234052862,525,0.009107625647133242,0.006767221682453196,0.06724914837208684,0.6767221682453196,525,0.010528452707585078,0.00815721375249451,-0.04957520202147325,0.815721375249451,525,0.6533333333333333,0.7621359223300971,0.5413793103448276,0.6330645161290323,525
LSTM,0.012344534190856016,0.009201665444317352,-0.006749524339785484,0.9201665444317352,515,0.009758317437001443,0.007540968318642351,-0.06678908387936078,0.754096831864235,515,0.010495965829546766,0.007627645273489244,-0.031428920900615775,0.7627645273489244,515,0.44660194174757284,0.0,0.0,0.0,515
GRU,0.012344534301666094,0.00920166557308061,-0.006749542413856391,0.9201665573080611,515,0.009758187884676086,0.007540774263568881,-0.06676075848618468,0.7540774263568881,515,0.010496075909015332,0.007627879111407994,-0.03145055583058931,0.7627879111407994,515,0.44660194174757284,0.0,0.0,0.0,515
Ensemble,0.012342696547637616,0.009199714068927068,-0.00644981133226552,0.9199714068927068,515,0.010084700633817563,0.00811069020591887,-0.13934355817194,0.8110690205918871,515,0.011074914517487494,0.008710568236674775,-0.14835258920829064,0.8710568236674775,515,0.658252427184466,0.7684729064039408,0.5473684210526316,0.639344262295082,515
