model,close_rmse,close_mae,close_r2,close_mape,close_n_samples,high_rmse,high_mae,high_r2,high_mape,high_n_samples,low_rmse,low_mae,low_r2,low_mape,low_n_samples,direction_accuracy,direction_precision,direction_recall,direction_f1,direction_n_samples
XGBoost,0.027469021021224383,0.016714360253593633,0.19337621279668948,1.6714360253593634,302,0.02352764805077084,0.01526879230955189,0.31056018819455045,1.526879230955189,302,0.020211093482065966,0.012991503175048004,0.014142743348024234,1.2991503175048003,302,0.7284768211920529,0.6513157894736842,0.7734375,0.7071428571428573,302
LSTM,0.03080374148157786,0.018632481343312825,-0.002210391469063655,1.8632481343312826,292,0.02863328096267654,0.0184454135227542,-0.0105402927317515,1.84454135227542,292,0.020486523508125135,0.013016224632828175,-0.0013760440718484368,1.3016224632828175,292,0.5821917808219178,0.0,0.0,0.0,292
GRU,0.03080374213764552,0.01863248469224674,-0.0022104341598407906,1.863248469224674,292,0.02862786514152981,0.018421222355089344,-0.010158053063879402,1.8421222355089344,292,0.02048656870133068,0.013016533347124895,-0.0013804621414430507,1.3016533347124895,292,0.5821917808219178,0.0,0.0,0.0,292
Ensemble,0.029228279004170157,0.01759602151980801,0.09768443256406267,1.759602151980801,292,0.026810429949185068,0.0175392266019073,0.11403011027982168,1.75392266019073,292,0.020365631149193784,0.013511913740361479,0.010407460755491593,1.3511913740361479,292,0.726027397260274,0.6418918918918919,0.7786885245901639,0.7037037037037037,292
