model,close_rmse,close_mae,close_r2,close_mape,close_n_samples,high_rmse,high_mae,high_r2,high_mape,high_n_samples,low_rmse,low_mae,low_r2,low_mape,low_n_samples,direction_accuracy,direction_precision,direction_recall,direction_f1,direction_n_samples
XGBoost,0.01690538665647758,0.012773169146614846,0.0040974182035697915,1.2773169146614847,302,0.012357524119738355,0.009541823440246481,0.01492653452958781,0.9541823440246481,302,0.012725722200902732,0.010007106339659096,0.007147079306315862,1.0007106339659095,302,0.6688741721854304,0.6991150442477876,0.5448275862068965,0.6124031007751938,302
LSTM,0.016994341020724738,0.012851624092935441,-0.00048614207123920394,1.285162409293544,292,0.012630405771771935,0.009768003010326166,-0.010878390462864873,0.9768003010326166,292,0.012840803932935177,0.009498101551237802,-0.004224272576584864,0.9498101551237802,292,0.5205479452054794,0.0,0.0,0.0,292
GRU,0.016994341413358788,0.012851622872966657,-0.00048618830132585167,1.2851622872966657,292,0.012630381813978962,0.009767946059312837,-0.01087455552792016,0.9767946059312838,292,0.012841445419856993,0.00949675457812235,-0.004324610971568887,0.949675457812235,292,0.5205479452054794,0.0,0.0,0.0,292
Ensemble,0.016992750373662262,0.012849904665766458,-0.00029886256877320605,1.2849904665766458,292,0.012599655811498947,0.009749283333347862,-0.005962217251278323,0.9749283333347862,292,0.012782525627984603,0.00983940757771255,0.0048704354004015515,0.9839407577712549,292,0.6678082191780822,0.7009345794392523,0.5357142857142857,0.6072874493927125,292
