model,close_rmse,close_mae,close_r2,close_mape,close_n_samples,high_rmse,high_mae,high_r2,high_mape,high_n_samples,low_rmse,low_mae,low_r2,low_mape,low_n_samples,direction_accuracy,direction_precision,direction_recall,direction_f1,direction_n_samples
XGBoost,0.017766103806096025,0.013369886757532253,0.028250336438771617,1.3369886757532252,501,0.012126230373457064,0.008870883013289737,0.213897557167399,0.8870883013289736,501,0.01524286408826769,0.010746533887026526,0.05700539956971351,1.0746533887026526,501,0.7225548902195609,0.7244444444444444,0.6791666666666667,0.7010752688172043,501
LSTM,0.01810816238883675,0.013586002873717952,-4.205350205421787e-05,1.3586002873717953,491,0.01376716086552322,0.010043562298752638,-0.0020110619788464845,1.0043562298752637,491,0.015815979480721058,0.010835326291443225,-0.0018295009389346362,1.0835326291443226,491,0.5213849287169042,0.0,0.0,0.0,491
GRU,0.018108162563998803,0.013586001498547145,-4.207284906643238e-05,1.3586001498547144,491,0.013766940616181896,0.010042358558724845,-0.0019790015543013073,1.0042358558724844,491,0.015816796792217168,0.010833443832453637,-0.0019330453227288658,1.0833443832453638,491,0.5213849287169042,0.0,0.0,0.0,491
Ensemble,0.018091173201758303,0.013565168302137333,0.001833557192681412,1.3565168302137334,491,0.013562082432296502,0.010402354680118289,0.027618916752373268,1.0402354680118289,491,0.015779213558070774,0.011186270983889602,0.0028228033537540664,1.1186270983889601,491,0.7209775967413442,0.7207207207207207,0.6808510638297872,0.7002188183807441,491
