model,close_rmse,close_mae,close_r2,close_mape,close_n_samples,high_rmse,high_mae,high_r2,high_mape,high_n_samples,low_rmse,low_mae,low_r2,low_mape,low_n_samples,direction_accuracy,direction_precision,direction_recall,direction_f1,direction_n_samples
XGBoost,0.013532873142244417,0.00929658164350546,-0.00025223319265488264,0.929658164350546,501,0.011005108399119818,0.007287178500047997,0.05429263279415908,0.7287178500047997,501,0.010090728130789303,0.006910229421123837,0.09201651150530266,0.6910229421123837,501,0.7325349301397206,0.7048611111111112,0.8055555555555556,0.7518518518518518,501
LSTM,0.013644355258091219,0.009860771990276192,-0.0008856897149744913,0.9860771990276191,491,0.01141468299626019,0.007500582063024345,-0.0021149352437257463,0.7500582063024345,491,0.01063332953216699,0.007396126309004733,-2.1906687650785628e-05,0.7396126309004732,491,0.5010183299389002,0.5010183299389002,1.0,0.6675712347354138,491
GRU,0.013643865293145818,0.009860532207551358,-0.0008138079605064519,0.9860532207551358,491,0.01141518488206155,0.007503863579064396,-0.0022030600413038837,0.7503863579064396,491,0.010633336081733481,0.007396421468079755,-2.3138608840955754e-05,0.7396421468079755,491,0.5010183299389002,0.5010183299389002,1.0,0.6675712347354138,491
Ensemble,0.013568067688115071,0.009761491846597714,0.010275215923565617,0.9761491846597714,491,0.011548363852322947,0.008213496198534504,-0.025724531195935096,0.8213496198534503,491,0.010586900450887353,0.007487783502220318,0.008691964670622498,0.7487783502220318,491,0.7291242362525459,0.6996466431095406,0.8048780487804879,0.7485822306238186,491
