model,close_rmse,close_mae,close_r2,close_mape,close_n_samples,high_rmse,high_mae,high_r2,high_mape,high_n_samples,low_rmse,low_mae,low_r2,low_mape,low_n_samples,direction_accuracy,direction_precision,direction_recall,direction_f1,direction_n_samples
XGBoost,0.01661980696628088,0.012531476864281754,-0.10858534544600351,1.2531476864281754,525,0.011970229233406066,0.00959221592716827,-0.0809675783072803,0.959221592716827,525,0.012468329085274534,0.009251125539345836,-0.02583049232918233,0.9251125539345836,525,0.6628571428571428,0.779874213836478,0.46616541353383456,0.5835294117647059,525
LSTM,0.015805017892692487,0.01165091873240828,-0.0005093060174954367,1.165091873240828,515,0.01185460600470313,0.009431178459586496,-0.05734264533995104,0.9431178459586496,515,0.012533439383241335,0.009077204272708363,-0.033860411256900314,0.9077204272708363,515,0.512621359223301,0.512621359223301,1.0,0.6777920410783055,515
GRU,0.015804978250784706,0.011650845154957064,-0.0005042870990514814,1.1650845154957064,515,0.011852428716726836,0.009427196296054808,-0.05695428523498447,0.9427196296054808,515,0.012530173015749392,0.009071610288184918,-0.033321608156535065,0.9071610288184918,515,0.512621359223301,0.512621359223301,1.0,0.6777920410783055,515
Ensemble,0.0154630784149376,0.01153987757898798,0.042314161852890275,1.153987757898798,515,0.012524483479292796,0.010533872187809696,-0.1802150494137187,1.0533872187809696,515,0.013087901624780317,0.009977587664656454,-0.1273568800947773,0.9977587664656454,515,0.6601941747572816,0.7834394904458599,0.4659090909090909,0.5843230403800476,515
