model,close_rmse,close_mae,close_r2,close_mape,close_n_samples,high_rmse,high_mae,high_r2,high_mape,high_n_samples,low_rmse,low_mae,low_r2,low_mape,low_n_samples,direction_accuracy,direction_precision,direction_recall,direction_f1,direction_n_samples
XGBoost,0.012106648612467071,0.009112857537278224,0.03615560383845562,0.9112857537278224,525,0.008251540802034567,0.005966834855914564,0.24027856561120198,0.5966834855914563,525,0.009213496227121457,0.006898144890289564,-0.014550546770136785,0.6898144890289564,525,0.7428571428571429,0.752895752895753,0.7330827067669173,0.7428571428571429,525
LSTM,0.012197490065223788,0.00903175167479798,-0.0002382015159669848,0.9031751674797981,515,0.009382597179523517,0.0064004103757733105,-9.96573506117926e-06,0.6400410375773311,515,0.009120900574635635,0.00655725533274335,-0.00045003817762756526,0.655725533274335,515,0.5067961165048543,0.5067961165048543,1.0,0.6726804123711341,515
GRU,0.01219695289101175,0.009030296904155207,-0.00015010300823226075,0.9030296904155207,515,0.009382610446239838,0.006401382092430157,-1.2793706391400761e-05,0.6401382092430157,515,0.00912154549761564,0.006551918707910942,-0.0005915233359490291,0.6551918707910942,515,0.5067961165048543,0.5067961165048543,1.0,0.6726804123711341,515
Ensemble,0.011788884898699625,0.00868770542570257,0.06565353654393757,0.8687705425702571,515,0.009510989174366356,0.007145183103019643,-0.027565607810273063,0.7145183103019643,515,0.009210419601312497,0.006919429306957659,-0.020184671271311183,0.691942930695766,515,0.7417475728155339,0.75,0.735632183908046,0.7427466150870407,515
