model,close_rmse,close_mae,close_r2,close_mape,close_n_samples,high_rmse,high_mae,high_r2,high_mape,high_n_samples,low_rmse,low_mae,low_r2,low_mape,low_n_samples,direction_accuracy,direction_precision,direction_recall,direction_f1,direction_n_samples
XGBoost,0.015831475047382065,0.010690847168263703,0.04974267518626663,1.0690847168263704,525,0.010925137490785495,0.007843325958563357,0.18962422544066426,0.7843325958563357,525,0.012841515032486947,0.008960552477643267,-0.052886116113820325,0.8960552477643267,525,0.579047619047619,0.84375,0.28222996515679444,0.42297650130548303,525
LSTM,0.016084018582067126,0.01139191066895417,-0.0013100193716912845,1.139191066895417,515,0.011946362713406253,0.00845792776823182,-4.65951773331863e-05,0.8457927768231821,515,0.01254806063425772,0.008351080976590841,-0.0027709911295530354,0.8351080976590841,515,0.5475728155339806,0.5475728155339806,1.0,0.7076537013801757,515
GRU,0.016084016685186654,0.011391907919405107,-0.00130978319124897,1.1391907919405106,515,0.011946352266851713,0.008457564753159383,-4.484618695310694e-05,0.8457564753159383,515,0.012548269177258375,0.008350535679085634,-0.002804322592525832,0.8350535679085634,515,0.5475728155339806,0.5475728155339806,1.0,0.7076537013801757,515
Ensemble,0.015833080384864112,0.011105767447564436,0.029690545929329848,1.1105767447564436,515,0.011650114969974581,0.00853360635449141,0.048937046859635625,0.853360635449141,515,0.012503135841200552,0.00870307621144342,0.004396432976813469,0.870307621144342,515,0.5766990291262136,0.8404255319148937,0.2801418439716312,0.42021276595744683,515
