model,close_rmse,close_mae,close_r2,close_mape,close_n_samples,high_rmse,high_mae,high_r2,high_mape,high_n_samples,low_rmse,low_mae,low_r2,low_mape,low_n_samples,direction_accuracy,direction_precision,direction_recall,direction_f1,direction_n_samples
XGBoost,0.02262959505532073,0.016520405579991,0.03743931621861385,1.6520405579991002,500,0.01816604435386967,0.012317958229745306,0.186627881243683,1.2317958229745307,500,0.017920323506377324,0.01249477590863416,0.0403503231068274,1.2494775908634161,500,0.682,0.7136363636363636,0.6205533596837944,0.6638477801268499,500
LSTM,0.023213267304696663,0.01680897770429904,-0.00028271766910914486,1.6808977704299037,490,0.020325939109748278,0.013457107274162468,-0.0062332353408594,1.3457107274162468,490,0.0185235404876962,0.012388784869770193,-0.009552068615376053,1.2388784869770193,490,0.5061224489795918,0.5061224489795918,1.0,0.6720867208672087,490
GRU,0.02321326853390514,0.01680897651068562,-0.0002828236047374144,1.6808976510685618,490,0.02032648195919705,0.013455674595937378,-0.00628698345536205,1.345567459593738,490,0.0185236187755296,0.012388725751693946,-0.009560602168799948,1.2388725751693945,490,0.5061224489795918,0.5061224489795918,1.0,0.6720867208672087,490
Ensemble,0.022997516277994765,0.01659741675817664,0.018224725498471872,1.659741675817664,490,0.019816125763445137,0.013294911639471567,0.04361024119324752,1.3294911639471567,490,0.018424119199385386,0.012461644253136119,0.0012559739505954015,1.246164425313612,490,0.6816326530612244,0.7110091743119266,0.625,0.6652360515021459,490
