model,close_rmse,close_mae,close_r2,close_mape,close_n_samples,high_rmse,high_mae,high_r2,high_mape,high_n_samples,low_rmse,low_mae,low_r2,low_mape,low_n_samples,direction_accuracy,direction_precision,direction_recall,direction_f1,direction_n_samples
XGBoost,0.014847094423930873,0.01129435158504548,0.11996155303932732,1.1294351585045481,525,0.012894583070078172,0.009496017240504221,0.04983229963273095,0.9496017240504221,525,0.012380315991116676,0.008825001822218563,0.02865083034306415,0.8825001822218563,525,0.7447619047619047,0.7335766423357665,0.767175572519084,0.75,525
LSTM,0.01585125992944616,0.011857279251312433,-0.00042714620967254646,1.1857279251312434,515,0.013247536343718402,0.009441449071477703,-0.00316351152608485,0.9441449071477703,515,0.01270792993251874,0.00932970320456073,-0.02631210829077335,0.932970320456073,515,0.5067961165048543,0.5067961165048543,1.0,0.6726804123711341,515
GRU,0.01585141907568023,0.011857264467809832,-0.0004472348351500788,1.1857264467809832,515,0.013247971622240496,0.009443470493562955,-0.0032294351352830653,0.9443470493562955,515,0.012705708750353564,0.009325297895069364,-0.025953367419785378,0.9325297895069364,515,0.5067961165048543,0.5067961165048543,1.0,0.6726804123711341,515
Ensemble,0.015182830916740225,0.01138158227360876,0.08216755975186008,1.138158227360876,515,0.013474247062940915,0.010019366970349747,-0.03779243430493384,1.0019366970349748,515,0.012716543477613352,0.009404989411923787,-0.027703866295436752,0.9404989411923788,515,0.7436893203883496,0.7380073800738007,0.7662835249042146,0.7518796992481204,515
