model,close_rmse,close_mae,close_r2,close_mape,close_n_samples,high_rmse,high_mae,high_r2,high_mape,high_n_samples,low_rmse,low_mae,low_r2,low_mape,low_n_samples,direction_accuracy,direction_precision,direction_recall,direction_f1,direction_n_samples
XGBoost,0.01389025688016955,0.009634304152554589,0.15510509083802893,0.9634304152554588,525,0.011814101743697972,0.008754675735019202,0.1281395780938127,0.8754675735019202,525,0.012161199883003434,0.008401144967635173,0.015261463350720428,0.8401144967635172,525,0.52,0.50625,0.9418604651162791,0.6585365853658537,525
LSTM,0.015159804778605885,0.010874845026234195,-6.707424253349359e-06,1.0874845026234194,515,0.012703421677527773,0.009193721451523256,-0.001638921800990678,0.9193721451523257,515,0.0122151756949198,0.008685345950272847,-0.0012474218027309636,0.8685345950272847,515,0.4970873786407767,0.4970873786407767,1.0,0.6640726329442284,515
GRU,0.015159762924493803,0.010873828804112837,-1.1856730632864299e-06,1.0873828804112837,515,0.012703268840531313,0.00919284516197503,-0.0016148201743075852,0.9192845161975031,515,0.012215112284379956,0.008684992892214187,-0.001237026622779469,0.8684992892214187,515,0.4970873786407767,0.4970873786407767,1.0,0.6640726329442284,515
Ensemble,0.014489429991045188,0.010300552226198214,0.08647950079531985,1.0300552226198214,515,0.012836887702460706,0.009673019070867019,-0.022796533536344477,0.9673019070867018,515,0.01219227042770546,0.008729156452698087,0.002504032640464393,0.8729156452698087,515,0.5262135922330097,0.5127118644067796,0.9453125,0.6648351648351648,515
