model,close_rmse,close_mae,close_r2,close_mape,close_n_samples,high_rmse,high_mae,high_r2,high_mape,high_n_samples,low_rmse,low_mae,low_r2,low_mape,low_n_samples,direction_accuracy,direction_precision,direction_recall,direction_f1,direction_n_samples
XGBoost,0.021422844565460272,0.016172032284470075,-0.0008275134795174832,1.6172032284470075,501,0.015045221666804795,0.011859808039242093,0.16214117669021322,1.1859808039242092,501,0.01741355028085574,0.012790913556044893,0.020181213297008282,1.2790913556044894,501,0.562874251497006,0.7790697674418605,0.250936329588015,0.3796033994334278,501
LSTM,0.021595369058297637,0.016325379007128483,-0.0024290239903022037,1.6325379007128482,491,0.01657737220829928,0.01243367088101361,-0.0021153456878095778,1.243367088101361,491,0.01771251539565655,0.012493584055816784,-0.0006040986902968726,1.2493584055816784,491,0.4684317718940937,0.0,0.0,0.0,491
GRU,0.021596139138450942,0.016326169780726343,-0.0025005175089427567,1.6326169780726343,491,0.01657521345302276,0.012443381633140092,-0.0018543657320158058,1.2443381633140091,491,0.017712694422041736,0.012492774611311479,-0.0006243256807691999,1.249277461131148,491,0.4684317718940937,0.0,0.0,0.0,491
Ensemble,0.02157484452229069,0.01630420539042552,-0.0005244847856447077,1.6304205390425521,491,0.01657703182820842,0.01336233565693872,-0.002074193615423381,1.336233565693872,491,0.01794954719654451,0.013239700948857722,-0.0275637872011536,1.3239700948857722,491,0.5661914460285132,0.7926829268292683,0.24904214559386972,0.3790087463556851,491
