symbol,window_id,train_ratio,train_size,val_size,test_size,test_start,test_end,oos_accuracy,auc,f1,precision,recall,tp,fp,tn,fn,lgbm_acc,xgb_acc,lstm_acc,bilstm_acc,gru_acc,cnn_lstm_acc,cnn_gru_acc,tcn_gru_acc,tcn_transformer_acc,nbeats_acc,dir_acc_up,dir_acc_down,pct_neutral,pct_up,pct_down,temperature,dl_models_trained
MARUTI,1,0.7,810,89,129,2023-12-07,2024-08-29,0.5116279069767442,0.5002405002405003,0.25882352941176473,0.5789473684210527,0.16666666666666666,11,8,55,55,0.5193798449612403,0.5116279069767442,0.4883720930232558,0.4573643410852713,0.5116279069767442,0.4806201550387597,0.4728682170542636,0.4728682170542636,0.4573643410852713,0.5116279069767442,0.5789473684210527,0.5,0.0,0.14728682170542637,0.8527131782945736,0.41007078024924354,0
MARUTI,2,0.75,867,96,129,2024-04-19,2025-01-07,0.4573643410852713,0.4708293153326905,0.5625,0.45454545454545453,0.7377049180327869,45,54,14,16,0.5271317829457365,0.43410852713178294,0.46511627906976744,0.5038759689922481,0.4573643410852713,0.4883720930232558,0.4496124031007752,0.5193798449612403,0.4883720930232558,0.4728682170542636,0.45454545454545453,0.4666666666666667,0.0,0.7674418604651163,0.23255813953488372,0.34593820556403554,0
MARUTI,3,0.8,926,102,128,2024-09-05,2025-06-06,0.4765625,0.49743087839491074,0.524822695035461,0.4625,0.6065573770491803,37,43,24,24,0.4609375,0.484375,0.453125,0.5234375,0.5234375,0.4765625,0.515625,0.5078125,0.515625,0.5390625,0.4625,0.5,0.0,0.625,0.375,0.2633638458565647,0
MARUTI,4,0.85,983,109,128,2025-01-08,2025-10-28,0.515625,0.4892512972572276,0.5753424657534246,0.56,0.5915492957746479,42,33,24,29,0.5546875,0.5546875,0.5078125,0.5859375,0.4609375,0.5625,0.53125,0.4765625,0.4765625,0.5234375,0.56,0.4528301886792453,0.0,0.5859375,0.4140625,7.999993937524115,0
MARUTI,5,0.9,1041,115,129,2025-06-09,2026-03-05,0.4806201550387597,0.5145278450363197,0.34951456310679613,0.5454545454545454,0.2571428571428571,18,15,44,52,0.5426356589147286,0.5038759689922481,0.4573643410852713,0.49612403100775193,0.4263565891472868,0.3953488372093023,0.5193798449612403,0.4883720930232558,0.4573643410852713,0.5038759689922481,0.5454545454545454,0.45833333333333337,0.0,0.2558139534883721,0.7441860465116279,7.999995811826156,0
MARUTI,6,0.95,1098,122,65,2025-10-29,2026-03-05,0.5230769230769231,0.5075901328273245,0.43636363636363634,0.5,0.3870967741935484,12,12,22,19,0.5384615384615384,0.5076923076923077,0.4461538461538462,0.49230769230769234,0.47692307692307695,0.5230769230769231,0.5538461538461539,0.4307692307692308,0.49230769230769234,0.4307692307692308,0.5,0.5365853658536586,0.0,0.36923076923076925,0.6307692307692307,7.999993728253919,8
