symbol,oos_accuracy,oos_f1,n_windows,n_predictions,n_features,n_rows
AXISBANK,0.545144804088586,0.6641509433962264,6.0,587,47.0,1066.0
ICICIBANK,0.5950266429840142,0.6617210682492581,6.0,563,47.0,1022.0
HDFCBANK,0.5177570093457944,0.5359712230215827,6.0,535,47.0,972.0
WIPRO,0.49917081260364843,0.5492537313432836,6.0,603,50.0,1096.0
KOTAKBANK,0.5060240963855421,0.4294234592445328,6.0,581,47.0,1054.0
AVERAGE,0.5326246730815171,0.5681040850509768,6.0,2869,47.6,1042.0
