symbol,window_id,train_ratio,train_size,val_size,test_size,test_start,test_end,oos_accuracy,auc,f1,precision,recall,tp,fp,tn,fn,lgbm_acc,xgb_acc,lstm_acc,bilstm_acc,gru_acc,cnn_lstm_acc,cnn_gru_acc,tcn_gru_acc,tcn_transformer_acc,nbeats_acc,dir_acc_up,dir_acc_down,pct_neutral,pct_up,pct_down,temperature,dl_models_trained
BOSCHLTD,1,0.7,477,52,76,2024-12-05,2025-04-29,0.4868421052631579,0.4012605042016807,0.3389830508474576,0.4,0.2941176470588235,10,15,27,24,0.3947368421052631,0.4605263157894737,0.4868421052631579,0.5,0.5657894736842105,0.5131578947368421,0.5526315789473685,0.5,0.5526315789473685,0.4342105263157895,0.4,0.5294117647058824,0.0,0.3289473684210526,0.6710526315789473,0.3395896138591637,0
BOSCHLTD,2,0.75,511,56,76,2025-02-06,2025-07-14,0.5394736842105263,0.5393728222996516,0.5205479452054794,0.5,0.5428571428571428,19,19,22,16,0.5131578947368421,0.4868421052631579,0.4605263157894737,0.4736842105263157,0.5657894736842105,0.5394736842105263,0.5394736842105263,0.5526315789473685,0.5263157894736842,0.5526315789473685,0.5,0.5789473684210527,0.0,0.5,0.5,0.7048815772867678,0
BOSCHLTD,3,0.8,545,60,76,2025-05-05,2025-09-25,0.5526315789473685,0.5785764622973926,0.4516129032258064,0.4827586206896552,0.4242424242424242,14,15,28,19,0.5657894736842105,0.5131578947368421,0.5131578947368421,0.5394736842105263,0.631578947368421,0.4342105263157895,0.6052631578947368,0.631578947368421,0.5394736842105263,0.4473684210526316,0.4827586206896552,0.5957446808510638,0.0,0.3815789473684211,0.618421052631579,0.5106780079373541,0
BOSCHLTD,4,0.85,579,64,76,2025-07-17,2025-12-18,0.618421052631579,0.6001467351430667,0.3555555555555555,0.5,0.2758620689655172,8,8,39,21,0.618421052631579,0.618421052631579,0.5526315789473685,0.618421052631579,0.631578947368421,0.4473684210526316,0.6578947368421053,0.6447368421052632,0.5394736842105263,0.4605263157894737,0.5,0.65,0.0,0.2105263157894736,0.7894736842105263,0.1000035356387145,0
BOSCHLTD,5,0.9,613,68,76,2025-09-26,2026-03-09,0.4736842105263157,0.5202898550724637,0.4871794871794871,0.3958333333333333,0.6333333333333333,19,29,17,11,0.5526315789473685,0.5526315789473685,0.5,0.5263157894736842,0.5394736842105263,0.4736842105263157,0.5131578947368421,0.5921052631578947,0.4605263157894737,0.5131578947368421,0.3958333333333333,0.6071428571428572,0.0,0.631578947368421,0.3684210526315789,0.3224861243003775,0
BOSCHLTD,6,0.95,648,71,38,2025-12-19,2026-03-09,0.4473684210526316,0.4346590909090909,0.4615384615384615,0.391304347826087,0.5625,9,14,8,7,0.4473684210526316,0.4473684210526316,0.3421052631578947,0.5,0.4736842105263157,0.3684210526315789,0.5526315789473685,0.5,0.5263157894736842,0.4473684210526316,0.391304347826087,0.5333333333333333,0.0,0.6052631578947368,0.3947368421052631,0.5598965338805464,8
ETERNAL,1,0.7,477,52,76,2024-12-05,2025-04-29,0.5,0.4404761904761905,0.4411764705882353,0.4411764705882353,0.4411764705882353,15,19,23,19,0.3947368421052631,0.4605263157894737,0.5394736842105263,0.4473684210526316,0.4868421052631579,0.4078947368421052,0.4736842105263157,0.4736842105263157,0.5394736842105263,0.5131578947368421,0.4411764705882353,0.5476190476190477,0.0,0.4473684210526316,0.5526315789473685,0.2722552363897846,0
ETERNAL,2,0.75,511,56,76,2025-02-06,2025-07-14,0.4868421052631579,0.4703832752613241,0.4657534246575342,0.4473684210526316,0.4857142857142857,17,21,20,18,0.5131578947368421,0.4868421052631579,0.4736842105263157,0.5921052631578947,0.4736842105263157,0.4473684210526316,0.5131578947368421,0.4868421052631579,0.4605263157894737,0.5394736842105263,0.4473684210526316,0.5263157894736843,0.0,0.5,0.5,0.3393657175207741,0
ETERNAL,3,0.8,545,60,76,2025-05-05,2025-09-25,0.5394736842105263,0.5553206483439042,0.4444444444444444,0.4666666666666667,0.4242424242424242,14,16,27,19,0.5657894736842105,0.5131578947368421,0.5526315789473685,0.5,0.5921052631578947,0.5526315789473685,0.6578947368421053,0.5921052631578947,0.5,0.4736842105263157,0.4666666666666667,0.5869565217391304,0.0,0.3947368421052631,0.6052631578947368,0.2402365003363758,0
ETERNAL,4,0.85,579,64,76,2025-07-17,2025-12-18,0.6447368421052632,0.5678650036683786,0.4,0.5625,0.3103448275862069,9,7,40,20,0.618421052631579,0.618421052631579,0.618421052631579,0.5921052631578947,0.631578947368421,0.5921052631578947,0.5921052631578947,0.5657894736842105,0.5921052631578947,0.5657894736842105,0.5625,0.6666666666666667,0.0,0.2105263157894736,0.7894736842105263,0.1000035356387145,0
