symbol,window_id,train_ratio,train_size,val_size,test_size,test_start,test_end,oos_accuracy,auc,f1,precision,recall,tp,fp,tn,fn,lgbm_acc,xgb_acc,lstm_acc,bilstm_acc,gru_acc,cnn_lstm_acc,cnn_gru_acc,tcn_gru_acc,tcn_transformer_acc,nbeats_acc,dir_acc_up,dir_acc_down,pct_neutral,pct_up,pct_down,temperature,dl_models_trained
BHEL,1,0.7,898,99,143,2023-12-20,2024-09-26,0.4965034965034965,0.5303225806451614,0.5662650602409639,0.6438356164383562,0.5053763440860215,47,26,24,46,0.4825174825174825,0.6503496503496503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6438356164383562,0.34285714285714286,0.0,0.5104895104895105,0.48951048951048953,0.11627957499118582,0
BHEL,2,0.75,962,106,143,2024-05-10,2025-02-03,0.48951048951048953,0.579113924050633,0.6054054054054054,0.4628099173553719,0.875,56,65,14,8,0.5664335664335665,0.44755244755244755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4628099173553719,0.6363636363636364,0.0,0.8461538461538461,0.15384615384615385,0.10000660285425449,0
BHEL,3,0.8,1026,114,142,2024-09-27,2025-06-26,0.5070422535211268,0.45114427860696515,0.6534653465346535,0.4888888888888889,0.9850746268656716,66,69,6,1,0.5,0.47183098591549294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4888888888888889,0.8571428571428572,0.0,0.9507042253521126,0.04929577464788732,0.41798116717007805,0
BHEL,4,0.85,1090,121,142,2025-02-04,2025-11-17,0.4859154929577465,0.41573926868044514,0.6540284360189573,0.5036496350364964,0.9324324324324325,69,68,0,5,0.4647887323943662,0.5211267605633803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5036496350364964,0.0,0.0,0.9647887323943662,0.035211267605633804,1.0,0
BHEL,5,0.9,1154,128,143,2025-06-27,2026-04-27,0.5524475524475524,0.5571428571428572,0.6363636363636364,0.5436893203883495,0.7671232876712328,56,47,23,17,0.5174825174825175,0.5384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5436893203883495,0.575,0.0,0.7202797202797203,0.27972027972027974,0.4633082287735504,0
BHEL,6,0.95,1218,135,72,2025-11-18,2026-04-27,0.4444444444444444,0.2968142968142968,0.5652173913043478,0.49056603773584906,0.6666666666666666,26,27,6,13,0.5416666666666666,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.49056603773584906,0.3157894736842105,0.0,0.7361111111111112,0.2638888888888889,0.10049595751753974,0
