symbol,window_id,train_ratio,train_size,val_size,test_size,test_start,test_end,oos_accuracy,auc,f1,precision,recall,tp,fp,tn,fn,lgbm_acc,xgb_acc,lstm_acc,bilstm_acc,gru_acc,cnn_lstm_acc,cnn_gru_acc,temperature,dl_models_trained
NAUKRI,1,0.7,918,102,146,2023-12-14,2024-09-27,0.5342465753424658,0.556184012066365,0.6263736263736265,0.5480769230769231,0.7307692307692307,57,47,21,21,0.4931506849315068,0.5136986301369864,0.547945205479452,0.5821917808219178,0.5547945205479452,0.5753424657534246,0.589041095890411,0.1000035356387145,5
NAUKRI,2,0.75,984,109,146,2024-05-15,2025-01-31,0.4931506849315068,0.505982905982906,0.4307692307692308,0.5714285714285714,0.345679012345679,28,21,44,53,0.4452054794520548,0.4589041095890411,0.4246575342465753,0.5,0.5136986301369864,0.4520547945205479,0.547945205479452,0.41088069458137744,5
NAUKRI,3,0.8,1050,116,146,2024-09-30,2025-06-05,0.5,0.4754376058723885,0.5966850828729283,0.5192307692307693,0.7012987012987013,54,50,19,23,0.4726027397260274,0.4794520547945205,0.5136986301369864,0.5136986301369864,0.5616438356164384,0.5136986301369864,0.4589041095890411,0.30000289937109353,5
NAUKRI,4,0.85,1116,123,146,2025-02-01,2025-10-14,0.4520547945205479,0.4525533536585366,0.5698924731182796,0.4344262295081967,0.828125,53,69,13,11,0.4383561643835616,0.4383561643835616,0.4589041095890411,0.4315068493150685,0.4794520547945205,0.4383561643835616,0.4383561643835616,0.17444998569599268,5
NAUKRI,5,0.9,1181,131,146,2025-06-06,2026-02-27,0.363013698630137,0.5567052140393589,0.5326633165829147,0.363013698630137,1.0,53,93,0,0,0.363013698630137,0.3561643835616438,0.363013698630137,0.3835616438356164,0.3767123287671233,0.363013698630137,0.410958904109589,0.4100915331109955,5
NAUKRI,6,0.95,1247,138,73,2025-10-15,2026-02-27,0.3835616438356164,0.632569558101473,0.5360824742268041,0.36619718309859156,1.0,26,45,2,0,0.3561643835616438,0.3561643835616438,0.410958904109589,0.6301369863013698,0.410958904109589,0.6438356164383562,0.410958904109589,7.9999945547009395,5
