symbol,window_id,train_ratio,train_size,val_size,test_size,test_start,test_end,oos_accuracy,auc,f1,precision,recall,tp,fp,tn,fn,lgbm_acc,xgb_acc,lstm_acc,bilstm_acc,gru_acc,cnn_lstm_acc,cnn_gru_acc,temperature,dl_models_trained
GRASIM,1,0.7,853,94,136,2023-11-01,2024-08-07,0.5367647058823529,0.5191919191919192,0.6735751295336788,0.5803571428571429,0.8024691358024691,65,47,8,16,0.5882352941176471,0.5955882352941176,0.5588235294117647,0.5441176470588235,0.5147058823529411,0.5514705882352942,0.5661764705882353,0.8364186676311723,5
GRASIM,2,0.75,914,101,135,2024-04-03,2024-12-19,0.5185185185185185,0.5202197802197802,0.6829268292682926,0.5185185185185185,1.0,70,65,0,0,0.5185185185185185,0.5185185185185185,0.5555555555555556,0.5407407407407407,0.5185185185185185,0.5259259259259259,0.5111111111111111,0.5805787054457836,5
GRASIM,3,0.8,975,108,135,2024-08-08,2025-05-09,0.5259259259259259,0.4578577699736611,0.673469387755102,0.5116279069767442,0.9850746268656716,66,63,5,1,0.4666666666666667,0.4962962962962963,0.48148148148148145,0.5111111111111111,0.5037037037037037,0.4888888888888889,0.4148148148148148,0.4491409967467753,5
GRASIM,4,0.85,1035,115,136,2024-12-20,2025-09-22,0.49264705882352944,0.47056277056277057,0.627027027027027,0.48739495798319327,0.8787878787878788,58,61,9,8,0.4852941176470588,0.4852941176470588,0.4852941176470588,0.4852941176470588,0.5147058823529411,0.5,0.4852941176470588,0.7641033128811208,5
GRASIM,5,0.9,1097,121,136,2025-05-12,2026-02-27,0.47794117647058826,0.4809027777777778,0.6395939086294417,0.47368421052631576,0.984375,63,70,2,1,0.4852941176470588,0.47058823529411764,0.47058823529411764,0.47058823529411764,0.4852941176470588,0.5,0.4485294117647059,7.999994028089029,5
GRASIM,6,0.95,1158,128,68,2025-09-24,2026-02-27,0.45588235294117646,0.48225108225108226,0.6262626262626263,0.4696969696969697,0.9393939393939394,31,35,0,2,0.4852941176470588,0.4852941176470588,0.5,0.45588235294117646,0.5882352941176471,0.5147058823529411,0.5294117647058824,0.1000035356387145,5
