symbol,window_id,train_ratio,train_size,val_size,test_size,test_start,test_end,oos_accuracy,auc,f1,precision,recall,tp,fp,tn,fn,lgbm_acc,xgb_acc,lstm_acc,bilstm_acc,gru_acc,cnn_lstm_acc,cnn_gru_acc,temperature,dl_models_trained
POLYCAB,1,0.7,720,80,115,2024-05-22,2024-12-17,0.5217391304347826,0.589231699939504,0.6625766871165644,0.5142857142857142,0.9310344827586207,54,51,6,4,0.5043478260869565,0.5043478260869565,0.5391304347826087,0.5043478260869565,0.4608695652173913,0.5739130434782609,0.5043478260869565,0.5336439409837546,5
POLYCAB,2,0.75,773,85,114,2024-09-04,2025-04-02,0.5350877192982456,0.551809464893288,0.6971428571428571,0.5350877192982456,1.0,61,53,0,0,0.5350877192982456,0.5350877192982456,0.543859649122807,0.5789473684210527,0.5350877192982456,0.5350877192982456,0.5350877192982456,1.861735787320384,5
POLYCAB,3,0.8,824,91,114,2024-12-18,2025-07-22,0.5526315789473685,0.47992530345471524,0.711864406779661,0.5526315789473685,1.0,63,51,0,0,0.5526315789473685,0.5526315789473685,0.5614035087719298,0.5701754385964912,0.543859649122807,0.5877192982456141,0.43859649122807015,1.2534012394020333,5
POLYCAB,4,0.85,875,97,114,2025-04-03,2025-11-10,0.5263157894736842,0.458761282290694,0.686046511627907,0.5412844036697247,0.9365079365079365,59,50,1,4,0.5350877192982456,0.5526315789473685,0.5526315789473685,0.4824561403508772,0.5614035087719298,0.5350877192982456,0.5175438596491229,1.0943382264718478,5
POLYCAB,5,0.9,927,102,115,2025-07-23,2026-02-27,0.5130434782608696,0.603939393939394,0.6626506024096385,0.5188679245283019,0.9166666666666666,55,51,4,5,0.5217391304347826,0.5217391304347826,0.5565217391304348,0.5217391304347826,0.5652173913043478,0.591304347826087,0.5478260869565217,0.8007261997799069,5
POLYCAB,6,0.95,978,108,58,2025-11-12,2026-02-27,0.5,0.5404761904761906,0.6666666666666667,0.5087719298245614,0.9666666666666667,29,28,0,1,0.5172413793103449,0.5172413793103449,0.5689655172413793,0.5344827586206896,0.5517241379310345,0.5689655172413793,0.5517241379310345,0.479203602657249,5
