model,avg_accuracy,median_accuracy,max_accuracy,min_accuracy,std_accuracy,n_datapoints
BiLSTM,0.4969261632045558,0.4829159386526888,0.6039603960396039,0.4019607843137255,0.08593392439937013,6
NBEATS,0.4969261632045558,0.5174238012036498,0.5643564356435643,0.35294117647058826,0.0817147234325012,6
LightGBM,0.4755872646088138,0.4779169093379926,0.5643564356435643,0.4117647058823529,0.05668365847796088,6
XGBoost,0.47544166181324016,0.48514851485148514,0.5686274509803921,0.35294117647058826,0.07454850494229887,6
TCN_Transformer,0.4674820423218793,0.4901960784313726,0.5643564356435643,0.35294117647058826,0.08959478988972201,6
