symbol,window_id,train_ratio,train_size,val_size,test_size,test_start,test_end,oos_accuracy,auc,f1,precision,recall,tp,fp,tn,fn,lgbm_acc,xgb_acc,lstm_acc,bilstm_acc,gru_acc,cnn_lstm_acc,cnn_gru_acc,tcn_gru_acc,tcn_transformer_acc,nbeats_acc,dir_acc_up,dir_acc_down,pct_neutral,pct_up,pct_down,temperature,dl_models_trained
HDFCBANK,1,0.7,681,75,108,2024-02-29,2024-11-01,0.5555555555555556,0.5319602272727273,0.625,0.625,0.625,40,24,20,24,0.5462962962962963,0.5277777777777778,0.4814814814814814,0.4537037037037037,0.4629629629629629,0.5648148148148148,0.0,0.3981481481481481,0.4166666666666667,0.5555555555555556,0.625,0.4545454545454546,0.0,0.5925925925925926,0.4074074074074074,0.1000035356387145,0
HDFCBANK,2,0.75,729,81,108,2024-07-03,2025-02-28,0.5,0.5228130360205832,0.5423728813559322,0.5079365079365079,0.5818181818181818,32,31,22,23,0.5277777777777778,0.4722222222222222,0.5,0.5648148148148148,0.5740740740740741,0.5185185185185185,0.0,0.4537037037037037,0.5,0.5,0.5079365079365079,0.4888888888888889,0.0,0.5833333333333334,0.4166666666666667,0.1955641265017736,0
HDFCBANK,3,0.8,778,86,108,2024-11-04,2025-07-10,0.5185185185185185,0.5584234391349843,0.5185185185185185,0.5957446808510638,0.4590163934426229,28,19,28,33,0.5833333333333334,0.5092592592592593,0.5370370370370371,0.4629629629629629,0.5462962962962963,0.5185185185185185,0.0,0.5555555555555556,0.5648148148148148,0.5462962962962963,0.5957446808510638,0.4590163934426229,0.0,0.4351851851851852,0.5648148148148148,0.1000035356387145,0
HDFCBANK,4,0.85,827,91,108,2025-03-03,2025-12-08,0.4907407407407407,0.4871252204585538,0.5454545454545454,0.5689655172413793,0.5238095238095238,33,25,20,30,0.5,0.5648148148148148,0.5185185185185185,0.5092592592592593,0.5277777777777778,0.4259259259259259,0.0,0.4351851851851852,0.5833333333333334,0.5925925925925926,0.5689655172413793,0.4,0.0,0.5370370370370371,0.4629629629629629,0.1000035356387145,0
HDFCBANK,5,0.9,875,97,109,2025-07-14,2026-04-09,0.4495412844036697,0.4966101694915254,0.5652173913043478,0.4431818181818182,0.78,39,49,10,11,0.4862385321100917,0.4311926605504587,0.5321100917431193,0.5045871559633027,0.5045871559633027,0.4495412844036697,0.0,0.5596330275229358,0.4587155963302752,0.5321100917431193,0.4431818181818182,0.4761904761904761,0.0,0.8073394495412844,0.1926605504587156,0.1000035356387145,0
HDFCBANK,6,0.95,924,102,55,2025-12-09,2026-04-09,0.4909090909090909,0.6928374655647384,0.5882352941176471,0.4347826086956521,0.9090909090909092,20,26,7,2,0.4545454545454545,0.4727272727272727,0.4363636363636363,0.6363636363636364,0.4363636363636363,0.4909090909090909,0.0,0.4181818181818181,0.4,0.5818181818181818,0.4347826086956521,0.7777777777777778,0.0,0.8363636363636363,0.1636363636363636,0.1668078819001453,7
ICICIBANK,1,0.7,683,75,109,2024-02-15,2024-10-21,0.5412844036697247,0.5402777777777779,0.6268656716417911,0.6,0.65625,42,28,17,22,0.5229357798165137,0.5963302752293578,0.5412844036697247,0.5137614678899083,0.6055045871559633,0.5504587155963303,0.0,0.5504587155963303,0.5229357798165137,0.5045871559633027,0.6,0.4358974358974359,0.0,0.6422018348623854,0.3577981651376147,0.7780607494599313,0
ICICIBANK,2,0.75,732,81,108,2024-06-27,2025-03-10,0.5,0.4272445820433436,0.625,0.5172413793103449,0.7894736842105263,45,42,9,12,0.4259259259259259,0.4351851851851852,0.5277777777777778,0.4814814814814814,0.5,0.5,0.0,0.5925925925925926,0.5185185185185185,0.5370370370370371,0.5172413793103449,0.4285714285714286,0.0,0.8055555555555556,0.1944444444444444,0.1000035356387145,0
ICICIBANK,3,0.8,781,86,108,2024-10-22,2025-07-18,0.5092592592592593,0.5462068965517242,0.6624203821656051,0.5252525252525253,0.896551724137931,52,47,3,6,0.5462962962962963,0.6018518518518519,0.5370370370370371,0.5092592592592593,0.5555555555555556,0.5370370370370371,0.0,0.5370370370370371,0.5833333333333334,0.5370370370370371,0.5252525252525253,0.3333333333333333,0.0,0.9166666666666666,0.0833333333333333,0.1000035356387145,0
ICICIBANK,4,0.85,829,92,108,2025-03-12,2025-12-02,0.4814814814814814,0.4560439560439561,0.6164383561643836,0.5,0.8035714285714286,45,45,7,11,0.4907407407407407,0.5555555555555556,0.5277777777777778,0.5370370370370371,0.4907407407407407,0.4814814814814814,0.0,0.4907407407407407,0.5277777777777778,0.5370370370370371,0.5,0.3888888888888888,0.0,0.8333333333333334,0.1666666666666666,0.2098438072668357,0
