symbol,oos_accuracy,oos_f1,n_windows,n_predictions,n_features,n_rows
JSWENERGY,0.5139393939393939,0.16632016632016633,6.0,825,50.0,1497.0
AVERAGE,0.5139393939393939,0.16632016632016633,6.0,825,50.0,1497.0
