symbol,window_id,train_ratio,train_size,val_size,test_size,test_start,test_end,oos_accuracy,auc,f1,precision,recall,tp,fp,tn,fn,lgbm_acc,xgb_acc,lstm_acc,bilstm_acc,gru_acc,cnn_lstm_acc,cnn_gru_acc,tcn_gru_acc,tcn_transformer_acc,nbeats_acc,dir_acc_up,dir_acc_down,pct_neutral,pct_up,pct_down,temperature,dl_models_trained
ICICIBANK,5,0.9,878,97,109,2025-07-21,2026-04-09,0.5412844036697247,0.565922920892495,0.6621621621621622,0.5051546391752577,0.9607843137254902,49,48,10,2,0.5412844036697247,0.46788990825688076,0.0,0.42201834862385323,0.0,0.0,0.0,0.0,0.46788990825688076,0.46788990825688076,0.5051546391752577,0.8333333333333334,0.0,0.8899082568807339,0.11009174311926606,0.2825995942084492,0
ICICIBANK,6,0.95,927,102,55,2025-12-04,2026-04-09,0.509090909090909,0.5663129973474801,0.6086956521739131,0.4883720930232558,0.8076923076923077,21,22,7,5,0.5818181818181818,0.4909090909090909,0.0,0.4909090909090909,0.0,0.0,0.0,0.0,0.4727272727272727,0.4909090909090909,0.4883720930232558,0.5833333333333333,0.0,0.7818181818181819,0.21818181818181817,1.3968774075806982,3
SBIN,1,0.7,722,80,114,2024-03-19,2024-11-06,0.5789473684210527,0.5202020202020202,0.6756756756756757,0.6097560975609756,0.7575757575757576,50,32,16,16,0.49122807017543857,0.5087719298245614,0.0,0.4824561403508772,0.0,0.0,0.0,0.0,0.5350877192982456,0.5877192982456141,0.6097560975609756,0.5,0.0,0.7192982456140351,0.2807017543859649,0.21184204033268195,0
SBIN,2,0.75,774,85,115,2024-07-10,2025-02-24,0.5043478260869565,0.4890710382513661,0.6068965517241379,0.4835164835164835,0.8148148148148148,44,47,14,10,0.5043478260869565,0.43478260869565216,0.0,0.48695652173913045,0.0,0.0,0.0,0.0,0.4782608695652174,0.46956521739130436,0.4835164835164835,0.5833333333333333,0.0,0.7913043478260869,0.20869565217391303,0.1692580843549417,0
SBIN,3,0.8,825,91,115,2024-11-07,2025-07-03,0.4782608695652174,0.4915305505142165,0.6296296296296297,0.4857142857142857,0.8947368421052632,51,54,4,6,0.5304347826086957,0.4956521739130435,0.0,0.4782608695652174,0.0,0.0,0.0,0.0,0.5391304347826087,0.48695652173913045,0.4857142857142857,0.4,0.0,0.9130434782608695,0.08695652173913043,0.30296871394854885,0
SBIN,4,0.85,877,97,114,2025-02-27,2025-12-01,0.5175438596491229,0.5494505494505495,0.6583850931677019,0.5520833333333334,0.8153846153846154,53,43,6,12,0.543859649122807,0.5789473684210527,0.0,0.5701754385964912,0.0,0.0,0.0,0.0,0.4649122807017544,0.5350877192982456,0.5520833333333334,0.33333333333333337,0.0,0.8421052631578947,0.15789473684210525,1.2058596963825348,0
SBIN,5,0.9,928,103,115,2025-07-04,2026-04-09,0.4608695652173913,0.4418676561533705,0.5373134328358209,0.5294117647058824,0.5454545454545454,36,32,17,30,0.5391304347826087,0.591304347826087,0.0,0.46956521739130436,0.0,0.0,0.0,0.0,0.5565217391304348,0.5565217391304348,0.5294117647058824,0.36170212765957444,0.0,0.591304347826087,0.40869565217391307,0.5304560874455336,0
SBIN,6,0.95,980,108,58,2025-12-02,2026-04-09,0.41379310344827586,0.39583333333333337,0.5526315789473685,0.5,0.6176470588235294,21,21,3,13,0.5862068965517241,0.46551724137931033,0.0,0.5172413793103449,0.0,0.0,0.0,0.0,0.6551724137931034,0.5862068965517241,0.5,0.1875,0.0,0.7241379310344828,0.27586206896551724,0.104769226761463,3
AXISBANK,1,0.7,744,82,118,2024-03-06,2024-11-01,0.4830508474576271,0.508761850043091,0.5481481481481482,0.4868421052631579,0.6271186440677966,37,39,20,22,0.4915254237288136,0.4322033898305085,0.0,0.5508474576271186,0.0,0.0,0.0,0.0,0.5508474576271186,0.4915254237288136,0.4868421052631579,0.47619047619047616,0.0,0.6440677966101694,0.3559322033898305,0.138850140687195,0
AXISBANK,2,0.75,797,88,118,2024-07-04,2025-03-24,0.4830508474576271,0.5005787037037037,0.46956521739130436,0.4426229508196721,0.5,27,34,30,27,0.5338983050847458,0.4745762711864407,0.0,0.5508474576271186,0.0,0.0,0.0,0.0,0.5084745762711864,0.5847457627118644,0.4426229508196721,0.5263157894736843,0.0,0.5169491525423728,0.4830508474576271,0.12936479693866507,0
AXISBANK,3,0.8,850,94,118,2024-11-04,2025-07-31,0.3983050847457627,0.44278606965174133,0.5234899328859061,0.3979591836734694,0.7647058823529411,39,59,8,12,0.4491525423728814,0.4491525423728814,0.0,0.4406779661016949,0.0,0.0,0.0,0.0,0.4406779661016949,0.4322033898305085,0.3979591836734694,0.4,0.0,0.8305084745762712,0.1694915254237288,0.6636486515119303,0
AXISBANK,4,0.85,903,100,118,2025-03-25,2025-12-05,0.4915254237288136,0.46149425287356327,0.5714285714285714,0.4878048780487805,0.6896551724137931,40,42,18,18,0.3898305084745763,0.5169491525423728,0.0,0.4915254237288136,0.0,0.0,0.0,0.0,0.5,0.5169491525423728,0.4878048780487805,0.5,0.0,0.6949152542372882,0.3050847457627119,0.28029347705769414,0
AXISBANK,5,0.9,956,106,118,2025-08-01,2026-04-09,0.5254237288135594,0.5153868277250504,0.5882352941176471,0.5333333333333333,0.6557377049180327,40,35,22,21,0.5677966101694916,0.5508474576271186,0.0,0.5084745762711864,0.0,0.0,0.0,0.0,0.4745762711864407,0.5,0.5333333333333333,0.5116279069767442,0.0,0.635593220338983,0.3644067796610169,0.4847476655517863,0
AXISBANK,6,0.95,1009,112,59,2025-12-10,2026-04-09,0.6440677966101694,0.6048387096774194,0.5531914893617021,0.6842105263157895,0.4642857142857143,13,6,25,15,0.4745762711864407,0.5423728813559322,0.0,0.4745762711864407,0.0,0.0,0.0,0.0,0.5254237288135594,0.559322033898305,0.6842105263157895,0.625,0.0,0.3220338983050847,0.6779661016949152,0.15468908858349661,3
INDUSINDBK,1,0.7,782,86,124,2024-03-19,2024-12-11,0.4435483870967742,0.49358470803875365,0.5369127516778524,0.43478260869565216,0.7017543859649122,40,52,15,17,0.532258064516129,0.4596774193548387,0.0,0.5403225806451613,0.0,0.0,0.0,0.0,0.4596774193548387,0.4112903225806452,0.43478260869565216,0.46875,0.0,0.7419354838709677,0.25806451612903225,0.1000035356387145,0
INDUSINDBK,2,0.75,837,93,124,2024-08-05,2025-04-09,0.47580645161290325,0.48046875,0.5859872611464968,0.4742268041237113,0.7666666666666667,46,51,13,14,0.5,0.4838709677419355,0.0,0.43548387096774194,0.0,0.0,0.0,0.0,0.5161290322580645,0.5483870967741935,0.4742268041237113,0.4814814814814815,0.0,0.782258064516129,0.21774193548387097,7.99999370383296,0
INDUSINDBK,3,0.8,893,99,124,2024-12-12,2025-08-01,0.5161290322580645,0.536266038229903,0.5384615384615384,0.5555555555555556,0.5223880597014925,35,28,29,32,0.5645161290322581,0.6048387096774194,0.0,0.4838709677419355,0.0,0.0,0.0,0.0,0.47580645161290325,0.5645161290322581,0.5555555555555556,0.47540983606557374,0.0,0.5080645161290323,0.49193548387096775,0.19974866710767222,0
INDUSINDBK,4,0.85,949,105,124,2025-04-11,2025-11-26,0.47580645161290325,0.5144418423106947,0.5390070921985816,0.48717948717948717,0.6031746031746031,38,40,21,25,0.4838709677419355,0.47580645161290325,0.0,0.532258064516129,0.0,0.0,0.0,0.0,0.49193548387096775,0.5161290322580645,0.48717948717948717,0.4565217391304348,0.0,0.6290322580645161,0.3709677419354839,0.19001461984966797,0
INDUSINDBK,5,0.9,1005,111,124,2025-08-04,2026-04-09,0.43548387096774194,0.41067708333333336,0.4166666666666667,0.4166666666666667,0.4166666666666667,25,35,29,35,0.4435483870967742,0.532258064516129,0.0,0.5161290322580645,0.0,0.0,0.0,0.0,0.5564516129032258,0.46774193548387094,0.4166666666666667,0.453125,0.0,0.4838709677419355,0.5161290322580645,0.1549209766290977,0
INDUSINDBK,6,0.95,1061,117,62,2025-12-03,2026-04-09,0.5,0.54375,0.5230769230769231,0.5151515151515151,0.53125,17,16,14,15,0.5806451612903226,0.41935483870967744,0.0,0.5,0.0,0.0,0.0,0.0,0.4838709677419355,0.5161290322580645,0.5151515151515151,0.48275862068965514,0.0,0.532258064516129,0.46774193548387094,0.4955352680083784,3
KOTAKBANK,1,0.7,712,79,113,2024-03-07,2024-11-14,0.5663716814159292,0.6069182389937107,0.5420560747663551,0.6170212765957447,0.48333333333333334,29,18,35,31,0.5752212389380531,0.5929203539823009,0.0,0.5575221238938053,0.0,0.0,0.0,0.0,0.48672566371681414,0.5486725663716814,0.6170212765957447,0.5303030303030303,0.0,0.415929203539823,0.584070796460177,0.1000035356387145,0
KOTAKBANK,2,0.75,763,84,113,2024-07-12,2025-03-21,0.504424778761062,0.5245283018867924,0.48148148148148145,0.5416666666666666,0.43333333333333335,26,22,31,34,0.45132743362831856,0.4778761061946903,0.0,0.504424778761062,0.0,0.0,0.0,0.0,0.5221238938053098,0.5309734513274337,0.5416666666666666,0.4769230769230769,0.0,0.4247787610619469,0.5752212389380531,0.25966052609037266,0
KOTAKBANK,3,0.8,814,90,113,2024-11-19,2025-07-24,0.584070796460177,0.6075235109717869,0.584070796460177,0.6,0.5689655172413793,33,22,33,25,0.40707964601769914,0.5575221238938053,0.0,0.6017699115044248,0.0,0.0,0.0,0.0,0.5398230088495575,0.5132743362831859,0.6,0.5689655172413793,0.0,0.48672566371681414,0.5132743362831859,0.1000035356387145,0
KOTAKBANK,4,0.85,864,96,113,2025-03-25,2025-11-27,0.504424778761062,0.5438095238095237,0.5483870967741935,0.4594594594594595,0.68,34,40,23,16,0.5398230088495575,0.5752212389380531,0.0,0.5221238938053098,0.0,0.0,0.0,0.0,0.49557522123893805,0.4247787610619469,0.4594594594594595,0.5897435897435898,0.0,0.6548672566371682,0.34513274336283184,0.27197148009809335,0
KOTAKBANK,5,0.9,916,101,113,2025-07-25,2026-04-09,0.5575221238938053,0.621904761904762,0.6268656716417911,0.5,0.84,42,42,21,8,0.5309734513274337,0.5752212389380531,0.0,0.5752212389380531,0.0,0.0,0.0,0.0,0.5132743362831859,0.48672566371681414,0.5,0.7241379310344828,0.0,0.7433628318584071,0.25663716814159293,0.4566906327956227,0
KOTAKBANK,6,0.95,966,107,57,2025-12-03,2026-04-09,0.5614035087719298,0.5050000000000001,0.6031746031746031,0.5,0.76,19,19,13,6,0.42105263157894735,0.47368421052631576,0.0,0.5263157894736842,0.0,0.0,0.0,0.0,0.5614035087719298,0.5614035087719298,0.5,0.6842105263157895,0.0,0.6666666666666666,0.3333333333333333,0.22089442582050764,3
IDFCFIRSTB,1,0.7,782,86,124,2024-04-04,2024-12-10,0.41935483870967744,0.4443571615606179,0.5764705882352941,0.4336283185840708,0.8596491228070176,49,64,3,8,0.5241935483870968,0.4596774193548387,0.0,0.45161290322580644,0.0,0.0,0.0,0.0,0.4112903225806452,0.5161290322580645,0.4336283185840708,0.2727272727272727,0.0,0.9112903225806451,0.08870967741935484,0.1000035356387145,0
IDFCFIRSTB,2,0.75,837,93,124,2024-08-22,2025-04-03,0.46774193548387094,0.5096656217345873,0.5217391304347826,0.45,0.6206896551724138,36,44,22,22,0.46774193548387094,0.46774193548387094,0.0,0.45161290322580644,0.0,0.0,0.0,0.0,0.46774193548387094,0.5564516129032258,0.45,0.5,0.0,0.6451612903225806,0.3548387096774194,7.999994441219691,0
IDFCFIRSTB,3,0.8,893,99,124,2024-12-11,2025-08-05,0.532258064516129,0.5282920469361146,0.5606060606060606,0.5068493150684932,0.6271186440677966,37,36,29,22,0.4596774193548387,0.47580645161290325,0.0,0.49193548387096775,0.0,0.0,0.0,0.0,0.49193548387096775,0.5241935483870968,0.5068493150684932,0.5686274509803921,0.0,0.5887096774193549,0.4112903225806452,0.3268601711816674,0
IDFCFIRSTB,4,0.85,949,105,124,2025-04-04,2025-12-05,0.47580645161290325,0.45632333767926986,0.453781512605042,0.45,0.4576271186440678,27,33,32,32,0.41935483870967744,0.47580645161290325,0.0,0.4596774193548387,0.0,0.0,0.0,0.0,0.5241935483870968,0.49193548387096775,0.45,0.5,0.0,0.4838709677419355,0.5161290322580645,0.1000035356387145,0
IDFCFIRSTB,5,0.9,1005,111,124,2025-08-06,2026-04-09,0.5080645161290323,0.48802083333333335,0.5850340136054422,0.4942528735632184,0.7166666666666667,43,44,20,17,0.5483870967741935,0.5161290322580645,0.0,0.5161290322580645,0.0,0.0,0.0,0.0,0.5161290322580645,0.5161290322580645,0.4942528735632184,0.5405405405405406,0.0,0.7016129032258065,0.29838709677419356,7.999994558879717,0
IDFCFIRSTB,6,0.95,1061,117,62,2025-12-08,2026-04-09,0.46774193548387094,0.5088449531737773,0.49230769230769234,0.47058823529411764,0.5161290322580645,16,18,13,15,0.5,0.43548387096774194,0.0,0.5,0.0,0.0,0.0,0.0,0.532258064516129,0.532258064516129,0.47058823529411764,0.4642857142857143,0.0,0.5483870967741935,0.45161290322580644,0.1000035356387145,3
BANDHANBNK,1,0.7,812,90,129,2024-05-06,2024-12-02,0.5348837209302325,0.5079903147699758,0.4,0.4878048780487805,0.3389830508474576,20,21,49,39,0.5581395348837209,0.5193798449612403,0.0,0.5426356589147286,0.0,0.0,0.0,0.0,0.5736434108527132,0.5658914728682171,0.4878048780487805,0.5568181818181819,0.0,0.3178294573643411,0.6821705426356589,0.45234330727306804,0
BANDHANBNK,2,0.75,870,96,129,2024-08-22,2025-04-03,0.5503875968992248,0.585995085995086,0.5606060606060606,0.4805194805194805,0.6727272727272727,37,40,34,18,0.5038759689922481,0.4573643410852713,0.0,0.5813953488372093,0.0,0.0,0.0,0.0,0.5736434108527132,0.5968992248062015,0.4805194805194805,0.6538461538461539,0.0,0.5968992248062015,0.40310077519379844,0.3472064942894187,0
BANDHANBNK,3,0.8,928,103,129,2024-12-03,2025-07-31,0.4728682170542636,0.4867405978784956,0.423728813559322,0.43859649122807015,0.4098360655737705,25,32,36,36,0.5271317829457365,0.5271317829457365,0.0,0.5813953488372093,0.0,0.0,0.0,0.0,0.5271317829457365,0.5426356589147286,0.43859649122807015,0.5,0.0,0.4418604651162791,0.5581395348837209,0.26179914116661773,0
BANDHANBNK,4,0.85,986,109,129,2025-04-04,2025-11-26,0.5348837209302325,0.5184555609519184,0.45454545454545453,0.4807692307692308,0.43103448275862066,25,27,44,33,0.5426356589147286,0.43410852713178294,0.0,0.4573643410852713,0.0,0.0,0.0,0.0,0.5503875968992248,0.5503875968992248,0.4807692307692308,0.5714285714285714,0.0,0.40310077519379844,0.5968992248062015,0.1000035356387145,0
BANDHANBNK,5,0.9,1044,116,129,2025-08-01,2026-04-09,0.6046511627906976,0.5155415250121419,0.4,0.6296296296296297,0.29310344827586204,17,10,61,41,0.5891472868217055,0.5736434108527132,0.0,0.5503875968992248,0.0,0.0,0.0,0.0,0.5116279069767442,0.5658914728682171,0.6296296296296297,0.5980392156862745,0.0,0.20930232558139536,0.7906976744186046,0.2985272627437837,0
BANDHANBNK,6,0.95,1102,122,65,2025-11-27,2026-04-09,0.49230769230769234,0.428030303030303,0.23255813953488372,0.45454545454545453,0.15625,5,6,27,27,0.5076923076923077,0.49230769230769234,0.0,0.5076923076923077,0.0,0.0,0.0,0.0,0.5076923076923077,0.49230769230769234,0.45454545454545453,0.5,0.0,0.16923076923076924,0.8307692307692308,0.19506194927780296,3
FEDERALBNK,1,0.7,744,82,118,2024-02-07,2024-10-21,0.4915254237288136,0.4561764705882353,0.5522388059701493,0.5606060606060606,0.5441176470588235,37,29,21,31,0.423728813559322,0.4745762711864407,0.0,0.5338983050847458,0.0,0.0,0.0,0.0,0.6016949152542372,0.5423728813559322,0.5606060606060606,0.40384615384615385,0.0,0.559322033898305,0.4406779661016949,0.33863409409859335,0
FEDERALBNK,2,0.75,797,88,118,2024-06-13,2025-03-03,0.4745762711864407,0.4701298701298701,0.5230769230769231,0.5074626865671642,0.5396825396825397,34,33,22,29,0.4745762711864407,0.4661016949152542,0.0,0.4830508474576271,0.0,0.0,0.0,0.0,0.5508474576271186,0.5254237288135594,0.5074626865671642,0.43137254901960786,0.0,0.5677966101694916,0.4322033898305085,0.2284284401385317,0
FEDERALBNK,3,0.8,850,94,118,2024-10-24,2025-07-10,0.5084745762711864,0.5522988505747126,0.5797101449275363,0.5,0.6896551724137931,40,40,20,18,0.5084745762711864,0.5,0.0,0.5084745762711864,0.0,0.0,0.0,0.0,0.4745762711864407,0.4661016949152542,0.5,0.5263157894736843,0.0,0.6779661016949152,0.3220338983050847,0.21231190106112954,0
FEDERALBNK,4,0.85,903,100,118,2025-03-04,2025-12-01,0.5169491525423728,0.4536142815335089,0.6459627329192547,0.5531914893617021,0.7761194029850746,52,42,9,15,0.4576271186440678,0.5423728813559322,0.0,0.5169491525423728,0.0,0.0,0.0,0.0,0.5677966101694916,0.5508474576271186,0.5531914893617021,0.375,0.0,0.7966101694915254,0.2033898305084746,3.4601338137934157,0
FEDERALBNK,5,0.9,956,106,119,2025-07-11,2026-04-09,0.4789915966386555,0.4477611940298507,0.6075949367088608,0.5274725274725275,0.7164179104477612,48,43,9,19,0.453781512605042,0.5126050420168067,0.0,0.46218487394957986,0.0,0.0,0.0,0.0,0.5126050420168067,0.4957983193277311,0.5274725274725275,0.3214285714285714,0.0,0.7647058823529411,0.23529411764705882,0.32209214107836126,0
FEDERALBNK,6,0.95,1009,112,60,2025-12-05,2026-04-09,0.5666666666666667,0.5561735261401557,0.6904761904761905,0.5471698113207547,0.9354838709677419,29,24,5,2,0.5666666666666667,0.6166666666666667,0.0,0.4666666666666667,0.0,0.0,0.0,0.0,0.5166666666666667,0.5833333333333334,0.5471698113207547,0.7142857142857143,0.0,0.8833333333333333,0.11666666666666667,0.1000035356387145,3
AUBANK,1,0.7,783,86,124,2024-05-03,2025-01-01,0.4596774193548387,0.4485294117647059,0.45528455284552843,0.417910447761194,0.5,28,39,29,28,0.45161290322580644,0.4838709677419355,0.0,0.46774193548387094,0.0,0.0,0.0,0.0,0.45161290322580644,0.5080645161290323,0.417910447761194,0.5087719298245614,0.0,0.5403225806451613,0.4596774193548387,0.26812799939524407,0
AUBANK,2,0.75,838,93,124,2024-09-10,2025-04-24,0.4838709677419355,0.4741379310344828,0.5733333333333334,0.4673913043478261,0.7413793103448276,43,49,17,15,0.4838709677419355,0.47580645161290325,0.0,0.45161290322580644,0.0,0.0,0.0,0.0,0.5,0.46774193548387094,0.4673913043478261,0.53125,0.0,0.7419354838709677,0.25806451612903225,0.41925252146495967,0
AUBANK,3,0.8,894,99,124,2025-01-03,2025-08-13,0.5806451612903226,0.6205729166666666,0.6119402985074627,0.5857142857142857,0.640625,41,29,31,23,0.5564516129032258,0.4838709677419355,0.0,0.5161290322580645,0.0,0.0,0.0,0.0,0.5483870967741935,0.47580645161290325,0.5857142857142857,0.5740740740740741,0.0,0.5645161290322581,0.43548387096774194,0.9619257242507234,0
AUBANK,4,0.85,950,105,124,2025-04-25,2025-12-08,0.5887096774193549,0.6191222570532916,0.6277372262773723,0.6056338028169014,0.6515151515151515,43,28,30,23,0.5403225806451613,0.46774193548387094,0.0,0.47580645161290325,0.0,0.0,0.0,0.0,0.45161290322580644,0.47580645161290325,0.6056338028169014,0.5660377358490566,0.0,0.5725806451612904,0.4274193548387097,0.1000035356387145,0
AUBANK,5,0.9,1006,111,125,2025-08-14,2026-04-09,0.536,0.5671106557377049,0.5,0.5576923076923077,0.453125,29,23,38,35,0.528,0.528,0.0,0.488,0.0,0.0,0.0,0.0,0.512,0.512,0.5576923076923077,0.5205479452054795,0.0,0.416,0.584,0.33475258058381124,0
AUBANK,6,0.95,1062,117,63,2025-12-09,2026-04-09,0.4603174603174603,0.5101419878296145,0.34615384615384615,0.391304347826087,0.3103448275862069,9,14,20,20,0.49206349206349204,0.5396825396825397,0.0,0.47619047619047616,0.0,0.0,0.0,0.0,0.5079365079365079,0.47619047619047616,0.391304347826087,0.5,0.0,0.36507936507936506,0.6349206349206349,0.27396422311972024,3
BAJFINANCE,1,0.7,736,81,117,2024-04-29,2024-12-23,0.5982905982905983,0.6894736842105263,0.584070796460177,0.6226415094339622,0.55,33,20,37,27,0.5982905982905983,0.5299145299145299,0.0,0.48717948717948717,0.0,0.0,0.0,0.0,0.5897435897435898,0.47863247863247865,0.6226415094339622,0.578125,0.0,0.452991452991453,0.5470085470085471,0.17156793078792482,0
BAJFINANCE,2,0.75,789,87,116,2024-08-30,2025-04-29,0.49137931034482757,0.487217598097503,0.48695652173913045,0.49122807017543857,0.4827586206896552,28,29,29,30,0.5344827586206896,0.5172413793103449,0.0,0.5,0.0,0.0,0.0,0.0,0.47413793103448276,0.5862068965517241,0.49122807017543857,0.4915254237288136,0.0,0.49137931034482757,0.5086206896551724,0.20981442360198474,0
BAJFINANCE,3,0.8,841,93,117,2024-12-30,2025-08-14,0.5213675213675214,0.5248538011695907,0.5172413793103449,0.5357142857142857,0.5,30,26,31,30,0.47863247863247865,0.49572649572649574,0.0,0.4358974358974359,0.0,0.0,0.0,0.0,0.452991452991453,0.4700854700854701,0.5357142857142857,0.5081967213114754,0.0,0.47863247863247865,0.5213675213675214,0.13664161579766274,0
BAJFINANCE,4,0.85,893,99,117,2025-04-30,2025-12-01,0.4358974358974359,0.4756025867136978,0.49230769230769234,0.47761194029850745,0.5079365079365079,32,35,19,31,0.48717948717948717,0.5042735042735043,0.0,0.5213675213675214,0.0,0.0,0.0,0.0,0.5555555555555556,0.5042735042735043,0.47761194029850745,0.38,0.0,0.5726495726495726,0.42735042735042733,0.2687684408970534,0
BAJFINANCE,5,0.9,946,105,117,2025-08-19,2026-04-09,0.49572649572649574,0.5157802454704852,0.4380952380952381,0.5,0.3898305084745763,23,23,35,36,0.5299145299145299,0.49572649572649574,0.0,0.5213675213675214,0.0,0.0,0.0,0.0,0.5042735042735043,0.48717948717948717,0.5,0.49295774647887325,0.0,0.39316239316239315,0.6068376068376068,7.999996139556286,0
BAJFINANCE,6,0.95,999,110,59,2025-12-03,2026-04-09,0.576271186440678,0.5071428571428571,0.5901639344262295,0.4864864864864865,0.75,18,19,16,6,0.5084745762711864,0.4915254237288136,0.0,0.4067796610169492,0.0,0.0,0.0,0.0,0.423728813559322,0.3898305084745763,0.4864864864864865,0.7272727272727273,0.0,0.6271186440677966,0.3728813559322034,0.15598312779832293,3
BAJAJFINSV,1,0.7,731,81,116,2024-04-08,2024-12-04,0.49137931034482757,0.5487332339791356,0.528,0.515625,0.5409836065573771,33,31,24,28,0.5086206896551724,0.47413793103448276,0.0,0.45689655172413796,0.0,0.0,0.0,0.0,0.5689655172413793,0.5172413793103449,0.515625,0.46153846153846156,0.0,0.5517241379310345,0.4482758620689655,7.999994232506556,0
BAJAJFINSV,2,0.75,783,87,116,2024-08-14,2025-04-07,0.3879310344827586,0.41837644959857273,0.297029702970297,0.35714285714285715,0.2542372881355932,15,27,30,44,0.5344827586206896,0.47413793103448276,0.0,0.4396551724137931,0.0,0.0,0.0,0.0,0.47413793103448276,0.43103448275862066,0.35714285714285715,0.4054054054054054,0.0,0.3620689655172414,0.6379310344827587,0.14266344572734033,0
BAJAJFINSV,3,0.8,836,92,116,2024-12-05,2025-07-24,0.4827586206896552,0.47487362473981565,0.5454545454545454,0.4931506849315068,0.6101694915254238,36,37,20,23,0.5258620689655172,0.47413793103448276,0.0,0.5258620689655172,0.0,0.0,0.0,0.0,0.5,0.49137931034482757,0.4931506849315068,0.4651162790697675,0.0,0.6293103448275862,0.3706896551724138,0.17430403747623086,0
