symbol,total_trades,winning_trades,losing_trades,win_rate,gross_pnl,total_costs,net_pnl,total_return_pct,avg_win,avg_loss,profit_factor,sharpe_ratio,sortino_ratio,max_drawdown_pct,volatility_pct,direction_accuracy,trend_bias,initial_capital,final_capital
POWERINDIA,131,110,21,0.8396946564885496,318522.89281067846,53898.50781664133,264624.38499403716,26.462438499403675,2481.15151461657,395.34674351359837,32.873694160728085,9.800157133384419,79.24664037553171,0.1377645050434617,4.00841661209319,0.9541984732824428,0.5114503816793893,1000000,1264624.3849940368
GODREJPROP,245,166,79,0.6775510204081633,216156.98854394176,98658.05108761284,117498.9374563287,11.74989374563282,1633.7097126447206,1945.530061299934,1.7644848834863187,1.5840925052042616,1.842177216457801,2.3367340783862396,3.4653265841677774,0.7673469387755102,0.5265306122448979,1000000,1117498.9374563282
LUPIN,245,142,103,0.5795918367346938,168543.31093836046,97469.42034994838,71073.8905884121,7.107389058841113,1252.5806415523116,1036.8209758448174,1.6655322266611903,0.43878895234092136,0.6564523687267506,1.1640988258751581,2.4942139241823593,0.726530612244898,0.5714285714285714,1000000,1071073.8905884111
MPHASIS,245,146,99,0.5959183673469388,162670.35642243188,95831.65458741235,66838.70183501938,6.683870183501906,1385.704935165568,1368.4264515066006,1.4933684244634595,0.23747793855158564,0.32596147393170577,1.6161595519288297,2.9435723566001215,0.7918367346938775,0.5061224489795918,1000000,1066838.701835019
EMAMILTD,245,152,93,0.6204081632653061,210279.74349292213,99691.20935148909,110588.5341414332,11.058853414143389,1622.5639298714684,1462.8084214949456,1.8129048244136545,1.3599154303607754,2.178819157800962,1.8867082158543353,3.5697416447911703,0.7510204081632653,0.4897959183673469,1000000,1110588.534141434
