symbol,window_id,train_ratio,train_size,val_size,test_size,test_start,test_end,oos_accuracy,auc,f1,precision,recall,tp,fp,tn,fn,lgbm_acc,xgb_acc,lstm_acc,bilstm_acc,gru_acc,cnn_lstm_acc,cnn_gru_acc,tcn_gru_acc,tcn_transformer_acc,nbeats_acc,dir_acc_up,dir_acc_down,pct_neutral,pct_up,pct_down,temperature,dl_models_trained
DMART,1,0.7,824,91,131,2023-12-20,2024-09-25,0.5648854961832062,0.5650701499758103,0.6459627329192547,0.6265060240963856,0.6666666666666666,52,31,22,26,0.46564885496183206,0.4961832061068702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6265060240963856,0.45833333333333337,0.0,0.6335877862595419,0.366412213740458,0.8004207189094539,0
DMART,2,0.75,883,98,130,2024-05-15,2025-01-28,0.4076923076923077,0.4444444444444445,0.3937007874015748,0.36231884057971014,0.43103448275862066,25,44,28,33,0.5,0.45384615384615384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36231884057971014,0.4590163934426229,0.0,0.5307692307692308,0.46923076923076923,0.6654857866693221,0
DMART,3,0.8,942,104,131,2024-09-26,2025-06-13,0.40458015267175573,0.3658131816026553,0.38095238095238093,0.34782608695652173,0.42105263157894735,24,45,29,33,0.48091603053435117,0.5648854961832062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.34782608695652173,0.467741935483871,0.0,0.5267175572519084,0.4732824427480916,1.0,0
DMART,4,0.85,1000,111,131,2025-01-29,2025-10-31,0.42748091603053434,0.45652173913043476,0.5033112582781457,0.42696629213483145,0.6129032258064516,38,51,18,24,0.4961832061068702,0.48854961832061067,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42696629213483145,0.4285714285714286,0.0,0.6793893129770993,0.32061068702290074,1.0,0
DMART,5,0.9,1060,117,131,2025-06-16,2026-04-16,0.3511450381679389,0.3560493827160494,0.4370860927152318,0.32673267326732675,0.66,33,68,13,17,0.3816793893129771,0.6183206106870229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32673267326732675,0.43333333333333335,0.0,0.7709923664122137,0.22900763358778625,1.0,0
DMART,6,0.95,1118,124,66,2025-11-03,2026-04-16,0.3787878787878788,0.39707317073170734,0.3880597014925373,0.30952380952380953,0.52,13,29,12,12,0.3333333333333333,0.6060606060606061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30952380952380953,0.5,0.0,0.6363636363636364,0.36363636363636365,1.0,0
