symbol,oos_accuracy,oos_f1,n_windows,n_predictions,n_features,n_rows
SBIN,0.5229793977812995,0.631578947368421,6.0,631,47.0,1146.0
AVERAGE,0.5229793977812995,0.631578947368421,6.0,631,47.0,1146.0
