date,daily_return,equity
2024-01-08,0.010314477959229903,1.01031447795923
2024-01-10,0.018110020091712906,1.02861129345402
2024-01-15,-0.02304049092288783,1.0049115842840126
2024-01-31,0.00387305114288173,1.008803658244019
2024-02-01,0.0154397456357461,1.0243793301237167
2024-02-06,0.013875093185746269,1.0385926887867356
2024-02-08,0.0037492312607608643,1.0424866129627324
2024-02-12,0.03961326841263119,1.0837829149785998
2024-02-13,0.03213466150215487,1.1186099120932558
2024-02-16,0.020965317640654905,1.1420619242162762
2024-02-19,-0.03490517036439127,1.1021980581848225
2024-02-23,0.018205488836884522,1.1222641126291422
2024-02-26,-0.01128644163183473,1.1095977442264506
2024-02-28,0.0067948306286933526,1.1171372729644495
2024-03-01,0.0221483002014637,1.1418799646523108
2024-03-04,0.024694122531499333,1.1700776884156991
2024-03-06,-0.023673649532982875,1.1423776792937832
2024-03-13,0.03639352770092439,1.1839528330100793
2024-03-14,-0.009342969100038697,1.1728911982753627
2024-03-18,-0.01927093276099724,1.1502884908574327
2024-03-20,0.00842906176936455,1.159984343599459
2024-03-21,-0.01304822355407536,1.1448486085649459
2024-03-22,0.012443937290209692,1.1590950328567118
2024-03-27,-0.005257278886867442,1.1530013470126013
2024-03-28,0.00905717669244745,1.1634442839391244
2024-04-02,0.02073933911454421,1.187573349484616
2024-04-03,0.009136138549171304,1.1984231841428108
2024-04-04,0.020288259470685664,1.2227371046583855
2024-04-09,-0.0009949092817111522,1.221520592163868
2024-04-15,-0.02539769173251832,1.190496788719167
2024-04-19,-0.00028014163150472636,1.1901632810064742
2024-04-22,0.002144453881098568,1.1927155312735696
2024-04-23,0.0043418514515759545,1.197894124934347
2024-04-24,0.0050531839108501975,1.2039473042533675
2024-04-25,0.028206562111330855,1.2379065186695593
2024-04-26,0.0052699407134418315,1.244430212631731
2024-04-29,-0.031879809124870775,1.204758014983809
2024-05-03,-0.01292914793818058,1.1891815203783747
2024-05-06,-0.014735922470199836,1.1716578336910846
2024-05-07,0.009183597242624724,1.1824178673418695
2024-05-08,-0.024296888962261155,1.1536887917120704
2024-05-09,0.01812049020105283,1.1745941981573533
2024-05-10,0.006934555890617385,1.1827394872732704
2024-05-13,0.01899565618451931,1.205206399929368
2024-05-15,0.018492088047371933,1.2274931827921183
2024-05-16,0.016655693064440955,1.2479379324833977
2024-05-17,0.008024057055770738,1.2579514576557052
2024-05-22,0.01828804470889073,1.2809569301549268
2024-05-24,0.021050432625377445,1.3079216277091636
2024-05-27,-0.02572298109296909,1.2742779844085155
2024-05-29,-0.027704271923139102,1.2389750406227924
2024-05-30,-0.02467906829647088,1.2083982909776396
2024-05-31,0.01080529748862112,1.2214553939963944
2024-06-03,-0.0926673229644876,1.1082663925142149
2024-06-04,0.020986280620972093,1.1315247820303107
2024-06-05,0.016944764315318505,1.1506982027787565
2024-06-06,0.025481750818196657,1.1800200076489114
2024-06-07,-0.016764843789350916,1.1602371565523686
2024-06-10,0.019980516312588643,1.1834192939853345
2024-06-11,0.016573523020265213,1.2030327208968266
2024-06-12,0.018432500306524834,1.2252076218935168
2024-06-14,0.01496946842727403,1.2435483287063074
2024-06-19,-0.0008370874023979474,1.2425073700660743
2024-06-21,-0.008692999788855888,1.231706253760438
2024-06-24,0.017609376339742487,1.2533958327229198
2024-06-25,0.004511761474064812,1.2590508557527524
2024-06-26,0.016877624619241142,1.2803006434726818
2024-06-27,0.0020585017223521927,1.282936144552399
2024-06-28,0.004756633723669403,1.2890386018828912
2024-07-01,0.014276885824824472,1.3074420588257647
2024-07-02,-0.00940214167990715,1.2951493033504153
2024-07-03,0.002386002199858018,1.2982395324373541
2024-07-04,0.0014846015389026236,1.300166900845075
2024-07-08,0.0196322133157692,1.325692054788568
2024-07-10,-0.00333907883516398,1.3212654645064785
2024-07-11,-0.016949062499178002,1.2988712535705527
2024-07-15,-0.010178202063710192,1.2856510794969669
2024-07-16,-0.007463519318830325,1.276055597827866
2024-07-22,-0.033556124452866556,1.233236117378377
2024-07-23,-0.007757158649294266,1.2236697091638333
2024-07-24,0.02582830525601185,1.255275023944652
2024-07-25,0.014285658016559065,1.2732074536534532
2024-07-26,0.014399248749237526,1.2915406844879926
2024-07-30,0.005519240708482483,1.2986690084104802
2024-07-31,-0.0198749181341398,1.2728580681849775
2024-08-02,-0.042242095972649454,1.2190898755091464
2024-08-05,0.008138196332238744,1.2290110682626842
2024-08-07,-0.02331668729425066,1.2003546015028304
2024-08-08,0.0032498070929957578,1.2042555224009044
2024-08-12,-0.025095958371963517,1.1740335759415241
2024-08-13,0.0029115653139183436,1.1774518513786112
2024-08-14,0.021786356095230254,1.2031042366977338
2024-08-19,0.01169834616635634,1.2171785665328336
2024-08-20,0.003740670342083601,1.2217316302976828
2024-08-21,0.009496520275369222,1.2333338294958647
2024-08-23,0.02943394149294063,1.2696357052745102
2024-08-26,0.06580645902175247,1.353185935286211
2024-08-27,-0.04952917892403107,1.2861637469799378
2024-08-28,-0.009021605335590708,1.2745604852577403
2024-08-29,0.022423494817363443,1.3031405856933334
2024-08-30,-0.017772018118165377,1.2799811475938747
2024-09-02,0.007708619227452154,1.2898480348789934
2024-09-04,0.028137368044850064,1.3261409637583101
2024-09-06,0.020629206002633696,1.3534981988882113
2024-09-09,0.0027944900982476233,1.3572805362030005
2024-09-10,-0.005457146015903707,1.3498736581323967
2024-09-11,0.024729982356545145,1.383256009881576
2024-09-12,-0.010522092538557733,1.368701262141086
2024-09-13,-0.00014150365955644013,1.3685075859036533
2024-09-16,0.011898750855981376,1.3847911167128413
2024-09-17,-0.010646204747428126,1.3700483469518967
2024-09-18,-0.015031959409551683,1.3494538358113923
2024-09-20,0.009129111781876654,1.3617731507229967
2024-09-23,0.004120733149662969,1.3673846544875017
2024-09-26,0.0012209469656766364,1.3690541586323108
2024-09-27,-0.010474372767273971,1.3547141750362095
2024-09-30,-0.01903610533877218,1.3289256932962923
2024-10-01,-0.030866802464978055,1.2879060064306815
2024-10-04,-0.01815606599330717,1.2645226999847494
2024-10-07,0.01698054369600072,1.2859949829464252
2024-10-08,0.0238527825085968,1.316669541581793
2024-10-09,-0.017172661356045466,1.2940588214263893
2024-10-10,0.003915537034805737,1.2991257566669012
2024-10-11,0.017413507089470894,1.3217480922407348
2024-10-15,-0.010786027317265988,1.307491681211282
2024-10-16,0.0026098322270993422,1.3109040151375715
2024-10-18,-0.014563509158878904,1.2918126525067042
2024-10-21,-0.034634144618275874,1.2470718262800684
2024-10-25,0.004409233905879382,1.2525704576595695
2024-10-29,-0.002399774801675683,1.2495645706379548
2024-10-30,0.008786574241467412,1.2605439625073727
2024-10-31,0.009697633033729515,1.2727682552786523
2024-11-01,-0.018975243463730456,1.2486171677618325
2024-11-05,-0.012665351397147332,1.2328029925716182
2024-11-06,0.0047275385412383995,1.2386311162327546
2024-11-07,-0.014663497263122733,1.2204684522498568
2024-11-08,0.004482332277423137,1.225938997386953
2024-11-11,-0.005118725594262946,1.2196637520640232
2024-11-12,-0.015393731982006562,1.2008885751565812
2024-11-13,0.01085163459330445,1.2139201791614544
2024-11-14,0.0855986465373558,1.3178301035020592
2024-11-19,0.02533880991962313,1.3512223500010554
2024-11-22,0.023257993012759288,1.382649069976064
2024-11-25,-0.016968446537239123,1.3591876631524118
2024-12-03,-0.006030503690084737,1.3509910769342535
2024-12-05,0.004101436792470107,1.3565320814434905
2024-12-10,0.0045837936200943015,1.3627501445438643
2024-12-12,-0.018717300653464178,1.337243140372885
2024-12-16,-0.022754940216669618,1.3068142526585487
2024-12-18,-0.008488769471042202,1.295721007726258
2024-12-23,-0.018243285231208023,1.2720827998022397
2024-12-31,0.021074367881927396,1.2988911407015442
2025-01-06,0.008725627826408015,1.3102247813823245
2025-01-13,0.01054564821684406,1.3240419510117738
2025-01-17,0.03306656592865215,1.367823471477206
2025-01-20,0.02219427340746803,1.398181319576323
2025-01-22,0.0037994242546161307,1.4034936035942727
2025-01-23,0.018533674844487927,1.4295054976896076
2025-01-24,-0.01364931207830477,1.4099937310339896
2025-01-29,0.012695871326351384,1.4278948300141594
2025-01-30,0.022964698138498305,1.4606860037589569
2025-02-03,0.0165598823416339,1.4848747921192766
