symbol,entry_date,exit_date,hold_days,gross_return,net_return,weight
TITAN,2023-11-20,2023-11-21,1,0.014525455361030781,0.01202545536103078,0.2
TITAN,2024-02-07,2024-02-08,1,-0.007661071367116357,-0.010161071367116357,0.2
TITAN,2024-02-08,2024-02-12,4,0.010185635321942277,0.007685635321942276,0.2
AXISBANK,2024-02-12,2024-02-13,1,0.022977025777749516,0.020477025777749517,0.2
BHARTIARTL,2024-02-08,2024-02-14,6,-0.023026824494912557,-0.025526824494912555,0.2
AXISBANK,2024-02-13,2024-02-14,1,0.0243753351475815,0.021875335147581502,0.2
KOTAKBANK,2024-02-13,2024-02-14,1,0.0067928365330631735,0.004292836533063173,0.2
AXISBANK,2024-02-19,2024-02-21,2,0.01999162366634999,0.01749162366634999,0.2
TITAN,2024-02-23,2024-02-26,3,-0.018811284401679007,-0.021311284401679006,0.2
HDFCBANK,2024-02-19,2024-02-27,8,0.015559893505662892,0.013059893505662891,0.2
TITAN,2024-02-27,2024-02-28,1,-0.016188427040328857,-0.018688427040328855,0.2
KOTAKBANK,2024-02-27,2024-02-29,2,-0.010136247917157282,-0.012636247917157282,0.2
KOTAKBANK,2024-02-29,2024-03-05,5,0.022344554748692236,0.019844554748692237,0.2
TITAN,2024-03-04,2024-03-05,1,0.004916428871203804,0.002416428871203804,0.2
TATASTEEL,2024-03-04,2024-03-06,2,-0.009797569746564538,-0.012297569746564539,0.2
KOTAKBANK,2024-03-05,2024-03-07,2,0.02567465747349207,0.02317465747349207,0.2
TECHM,2024-03-01,2024-03-12,11,0.006486898272057839,0.003986898272057839,0.2
TITAN,2024-03-06,2024-03-12,6,-0.006258621165394329,-0.00875862116539433,0.2
KOTAKBANK,2024-03-12,2024-03-13,1,0.005347770898356918,0.0028477708983569183,0.2
TATASTEEL,2024-03-12,2024-03-13,1,-0.058032855790586146,-0.06053285579058615,0.2
TATASTEEL,2024-03-13,2024-03-14,1,-0.008353505002372086,-0.010853505002372086,0.2
AXISBANK,2024-03-13,2024-03-18,5,-0.020501660204654715,-0.023001660204654713,0.2
TECHM,2024-03-15,2024-03-18,3,-0.007448124066542605,-0.009948124066542606,0.2
TATASTEEL,2024-03-19,2024-03-20,1,-0.02084025607994633,-0.023340256079946328,0.2
TITAN,2024-03-20,2024-03-21,1,0.010318965647010847,0.007818965647010847,0.2
TATASTEEL,2024-03-20,2024-03-21,1,0.030552737241363204,0.028052737241363205,0.2
TITAN,2024-03-28,2024-04-02,5,-0.012060048023840197,-0.014560048023840198,0.2
KOTAKBANK,2024-04-03,2024-04-04,1,0.010397628295850003,0.007897628295850003,0.2
TECHM,2024-04-03,2024-04-04,1,0.01920084903812036,0.01670084903812036,0.2
TITAN,2024-04-04,2024-04-09,5,-0.02733458061047489,-0.02983458061047489,0.2
TECHM,2024-04-09,2024-04-10,1,0.011906682405537827,0.009406682405537827,0.2
TITAN,2024-04-10,2024-04-16,6,-0.029801661415233327,-0.03230166141523333,0.2
AXISBANK,2024-04-23,2024-04-24,1,0.0071039317726062645,0.004603931772606264,0.2
HCLTECH,2024-04-23,2024-04-24,1,-0.004977444204840031,-0.007477444204840032,0.2
WIPRO,2024-04-23,2024-04-25,2,-0.002380337274212163,-0.004880337274212164,0.2
HCLTECH,2024-04-24,2024-04-25,1,0.016832811326569885,0.014332811326569885,0.2
TITAN,2024-04-24,2024-04-26,2,-0.006911885691075259,-0.00941188569107526,0.2
KOTAKBANK,2024-04-25,2024-04-26,1,-0.020670323906609056,-0.023170323906609055,0.2
AXISBANK,2024-04-24,2024-04-29,5,0.06306144380257206,0.06056144380257206,0.2
HCLTECH,2024-04-26,2024-04-29,3,-0.058655827250087444,-0.06115582725008745,0.2
TITAN,2024-04-26,2024-04-29,3,0.005593104332586085,0.003093104332586085,0.2
KOTAKBANK,2024-04-26,2024-04-30,4,0.019832097935322146,0.017332097935322147,0.2
HCLTECH,2024-04-29,2024-04-30,1,-0.014992178680300228,-0.017492178680300226,0.2
TITAN,2024-04-29,2024-04-30,1,-0.004327495845984242,-0.006827495845984242,0.2
KOTAKBANK,2024-04-30,2024-05-03,3,-0.04756929321274661,-0.05006929321274661,0.2
TITAN,2024-04-30,2024-05-03,3,-0.015421105484161313,-0.01792110548416131,0.2
BHARTIARTL,2024-04-30,2024-05-03,3,-0.033956002007684005,-0.03645600200768401,0.2
KOTAKBANK,2024-05-03,2024-05-06,3,0.0501712776586436,0.047671277658643596,0.2
HCLTECH,2024-04-30,2024-05-07,7,-0.013573830544789556,-0.016073830544789555,0.2
ITC,2024-05-06,2024-05-08,2,0.01437608965906989,0.01187608965906989,0.2
HCLTECH,2024-05-07,2024-05-08,1,-0.012998126145626565,-0.015498126145626566,0.2
TITAN,2024-05-03,2024-05-09,6,-0.07754883152224323,-0.08004883152224324,0.2
KOTAKBANK,2024-05-06,2024-05-09,3,0.011574211815105873,0.009074211815105872,0.2
