symbol,entry_date,exit_date,hold_days,gross_return,net_return,weight
TITAN,2023-11-20,2023-12-04,14,0.042604996769566084,0.04010499676956608,0.3333333333333333
TITAN,2024-02-07,2024-02-16,9,0.012735892313066044,0.010235892313066043,0.3333333333333333
AXISBANK,2024-02-12,2024-02-26,14,0.05358253136166535,0.05108253136166535,0.3333333333333333
BHARTIARTL,2024-02-08,2024-03-01,22,-0.0029180624855107418,-0.005418062485510742,0.3333333333333333
KOTAKBANK,2024-02-27,2024-03-13,15,0.02697922525928509,0.02447922525928509,0.3333333333333333
TECHM,2024-03-01,2024-03-19,18,-0.016224523734330032,-0.01872452373433003,0.3333333333333333
HDFCBANK,2024-02-19,2024-03-20,30,0.011598332755051732,0.009098332755051732,0.3333333333333333
TATASTEEL,2024-03-19,2024-04-02,14,0.10689088459121066,0.10439088459121065,0.3333333333333333
TITAN,2024-03-20,2024-04-03,14,0.03397857231808343,0.03147857231808343,0.3333333333333333
AXISBANK,2024-03-13,2024-04-05,23,-0.017192830977546536,-0.019692830977546535,0.3333333333333333
TECHM,2024-04-03,2024-04-16,13,-0.04728512964645126,-0.049785129646451265,0.3333333333333333
KOTAKBANK,2024-04-03,2024-04-23,20,0.04730943401525489,0.04480943401525489,0.3333333333333333
TITAN,2024-04-10,2024-04-26,16,-0.05557919119355481,-0.05807919119355481,0.3333333333333333
HCLTECH,2024-04-23,2024-04-30,7,-0.08075196161424092,-0.08325196161424092,0.3333333333333333
AXISBANK,2024-04-23,2024-05-10,17,0.042353047009615175,0.03985304700961517,0.3333333333333333
TITAN,2024-04-26,2024-05-10,14,-0.07827697471373363,-0.08077697471373363,0.3333333333333333
TITAN,2024-05-10,2024-05-17,7,0.021672727837557026,0.019172727837557028,0.3333333333333333
HCLTECH,2024-04-30,2024-05-22,22,-0.012128368045413396,-0.014628368045413396,0.3333333333333333
KOTAKBANK,2024-05-10,2024-05-31,21,0.028074658998815227,0.02557465899881523,0.3333333333333333
HCLTECH,2024-05-22,2024-06-03,12,-0.00567921694987783,-0.00817921694987783,0.3333333333333333
TCS,2024-05-22,2024-06-05,14,-0.004648626670984757,-0.007148626670984757,0.3333333333333333
HCLTECH,2024-06-03,2024-06-10,7,0.07934875461171309,0.07684875461171309,0.3333333333333333
INFY,2024-06-03,2024-06-12,9,0.08313750537394471,0.0806375053739447,0.3333333333333333
TATASTEEL,2024-06-11,2024-06-25,14,-0.01163871415702522,-0.014138714157025221,0.3333333333333333
BHARTIARTL,2024-06-05,2024-06-27,22,0.09947004632177747,0.09697004632177747,0.3333333333333333
TCS,2024-06-25,2024-07-03,8,0.013805334426574944,0.011305334426574944,0.3333333333333333
LT,2024-06-13,2024-07-09,26,-0.0009697977185532114,-0.0034697977185532114,0.3333333333333333
ASIANPAINT,2024-06-27,2024-07-16,19,0.026259637015715542,0.023759637015715544,0.3333333333333333
TITAN,2024-07-03,2024-07-16,13,-0.03755671339624245,-0.04005671339624245,0.3333333333333333
LT,2024-07-09,2024-07-23,14,-0.02236009847349829,-0.02486009847349829,0.3333333333333333
TITAN,2024-07-16,2024-07-29,13,0.05493111453742694,0.05243111453742694,0.3333333333333333
BHARTIARTL,2024-07-16,2024-07-30,14,0.009859614783105819,0.0073596147831058185,0.3333333333333333
ASIANPAINT,2024-07-23,2024-08-02,10,0.07234810313977236,0.06984810313977236,0.3333333333333333
TITAN,2024-07-29,2024-08-13,15,0.0065674512317248634,0.004067451231724863,0.3333333333333333
BHARTIARTL,2024-07-30,2024-08-13,14,0.35500111409832424,0.35250111409832424,0.3333333333333333
INFY,2024-08-08,2024-08-22,14,0.07865072757537539,0.07615072757537539,0.3333333333333333
TECHM,2024-08-13,2024-08-23,10,0.07905855594323419,0.07655855594323419,0.3333333333333333
TITAN,2024-08-13,2024-08-29,16,0.036927415726428325,0.03442741572642832,0.3333333333333333
BHARTIARTL,2024-08-22,2024-09-02,11,0.0625752820003922,0.060075282000392194,0.3333333333333333
LT,2024-08-26,2024-09-09,14,-0.01746337888890459,-0.01996337888890459,0.3333333333333333
RELIANCE,2024-09-02,2024-09-17,15,-0.02227952765738528,-0.024779527657385277,0.3333333333333333
ITC,2024-08-29,2024-09-19,21,-0.06986471186939525,-0.07236471186939525,0.3333333333333333
LT,2024-09-10,2024-09-25,15,0.014666215202749466,0.012166215202749466,0.3333333333333333
HCLTECH,2024-09-18,2024-10-01,13,0.027105596521351805,0.024605596521351806,0.3333333333333333
INFY,2024-09-19,2024-10-04,15,0.01264381769704892,0.01014381769704892,0.3333333333333333
TITAN,2024-09-25,2024-10-07,12,-0.11526256395654955,-0.11776256395654955,0.3333333333333333
TCS,2024-10-01,2024-10-14,13,-0.035273828793508044,-0.037773828793508046,0.3333333333333333
TITAN,2024-10-07,2024-10-16,9,-0.03294561942088481,-0.03544561942088481,0.3333333333333333
NTPC,2024-10-07,2024-10-21,14,0.014432115332396522,0.011932115332396522,0.3333333333333333
ICICIBANK,2024-10-14,2024-10-25,11,0.03931523665847014,0.03681523665847014,0.3333333333333333
LT,2024-10-16,2024-10-28,12,-0.05429424416264861,-0.05679424416264861,0.3333333333333333
TCS,2024-10-21,2024-11-01,11,-0.023444507169982254,-0.025944507169982253,0.3333333333333333
INFY,2024-10-30,2024-11-11,12,0.044006007240597,0.041506007240597,0.3333333333333333
LT,2024-10-30,2024-11-13,14,0.07304516899140645,0.07054516899140645,0.3333333333333333
HCLTECH,2024-11-04,2024-11-27,23,0.10843730157556397,0.10593730157556397,0.3333333333333333
INFY,2024-11-11,2024-12-02,21,0.03263312918367789,0.03013312918367789,0.3333333333333333
NTPC,2024-11-13,2024-12-04,21,0.01653286594772352,0.014032865947723518,0.3333333333333333
HCLTECH,2024-11-27,2024-12-12,15,0.023875490419262624,0.021375490419262625,0.3333333333333333
