date,daily_return,portfolio_value,n_open
2023-11-17,0.0,1.0,0
2023-11-20,-0.0005,0.9995,0
2023-11-21,0.00208575973782521,1.0015847168579564,0
2023-11-22,0.0,1.0015847168579564,0
2023-11-23,0.0,1.0015847168579564,0
2023-11-24,0.0,1.0015847168579564,0
2023-11-29,0.0,1.0015847168579564,0
2023-11-30,0.0,1.0015847168579564,0
2023-12-04,0.0,1.0015847168579564,0
2023-12-06,0.0,1.0015847168579564,0
2023-12-07,0.0,1.0015847168579564,0
2023-12-08,0.0,1.0015847168579564,0
2023-12-11,0.0,1.0015847168579564,0
2023-12-12,0.0,1.0015847168579564,0
2023-12-14,0.0,1.0015847168579564,0
2023-12-15,0.0,1.0015847168579564,0
2023-12-18,0.0,1.0015847168579564,0
2023-12-19,0.0,1.0015847168579564,0
2023-12-20,0.0,1.0015847168579564,0
2023-12-21,0.0,1.0015847168579564,0
2023-12-22,0.0,1.0015847168579564,0
2023-12-27,0.0,1.0015847168579564,0
2023-12-28,0.0,1.0015847168579564,0
2023-12-29,0.0,1.0015847168579564,0
2024-01-01,0.0,1.0015847168579564,0
2024-01-03,0.0,1.0015847168579564,0
2024-01-04,0.0,1.0015847168579564,0
2024-01-05,0.0,1.0015847168579564,0
2024-01-08,0.0,1.0015847168579564,0
2024-01-09,0.0,1.0015847168579564,0
2024-01-10,0.0,1.0015847168579564,0
2024-01-11,0.0,1.0015847168579564,0
2024-01-12,0.0,1.0015847168579564,0
2024-01-15,0.0,1.0015847168579564,0
2024-01-17,0.0,1.0015847168579564,0
2024-01-18,0.0,1.0015847168579564,0
2024-01-19,0.0,1.0015847168579564,0
2024-01-25,0.0,1.0015847168579564,0
2024-01-30,0.0,1.0015847168579564,0
2024-01-31,0.0,1.0015847168579564,0
2024-02-01,0.0,1.0015847168579564,0
2024-02-02,0.0,1.0015847168579564,0
2024-02-05,0.0,1.0015847168579564,0
2024-02-06,0.0,1.0015847168579564,0
2024-02-07,-0.0005,1.0010839244995275,0
2024-02-08,0.0010371270643884552,1.0021221757313503,0
2024-02-09,-0.0006674918636516037,1.0014532673326648,2
2024-02-12,-0.0011674918636516037,1.0002840787912266,1
2024-02-13,0.00461891460210595,1.0049043055290094,1
2024-02-14,-0.006386820598387332,0.9984861620110487,0
2024-02-15,0.0,0.9984861620110487,0
2024-02-16,0.0,0.9984861620110487,0
2024-02-19,-0.001,0.9974876758490376,0
2024-02-21,0.0008103625852563746,0.9982960025408001,1
2024-02-22,-0.001513942372521626,0.9967846399222345,1
2024-02-23,-0.002013942372521626,0.9947771730996164,1
2024-02-26,0.00021692326646953757,0.9949929634134145,1
2024-02-27,-0.002513942372521626,0.9924916084423286,0
2024-02-28,0.006121335156789387,0.9985669822179052,1
2024-02-29,0.003968910949738447,1.0025302056476773,0
2024-03-01,0.004634931494698414,1.0071768644722203,1
2024-03-04,0.001797978816267377,1.008987747138776,2
2024-03-05,0.012951175736902753,1.022055324768352,2
2024-03-06,0.0014476513087705038,1.0235349044968887,2
2024-03-07,-0.011673495479880523,1.0115866744157442,2
2024-03-12,-0.00950426954799637,1.0019722819909358,0
2024-03-13,-0.0017051443287316994,1.0002637746367526,0
2024-03-14,-0.0030410241704256435,0.9972219483212811,1
2024-03-15,-0.0024880063890658217,0.9947408537425412,1
2024-03-18,-0.005193942741760949,0.9895742267053119,0
2024-03-19,-0.0005,0.9890794395919593,0
2024-03-20,0.0051105474482726395,0.9941341769981049,0
2024-03-21,0.010733691017779235,1.004804906084217,0
2024-03-22,0.0,1.004804906084217,0
2024-03-27,0.0,1.004804906084217,0
2024-03-28,-0.0005,1.004302503631175,0
2024-04-02,-0.0023136687168987756,1.0019788803462204,0
2024-04-03,-0.001,1.0009769014658743,0
2024-04-04,-0.0012580896644593382,0.9997175827717776,0
2024-04-05,0.0017312844646525162,1.0014483782918702,1
2024-04-09,0.0012312844646525161,1.0026814461222124,0
2024-04-10,-0.008010066434081165,0.9946499011265529,0
2024-04-15,-0.00454481868217751,0.990129397673687,1
2024-04-16,-0.00454481868217751,0.9856294390893665,0
2024-04-19,0.0,0.9856294390893665,0
2024-04-22,0.0,0.9856294390893665,0
2024-04-23,-0.0015,0.9841509949307325,0
2024-04-24,0.015086220016295879,0.9989981133695139,1
2024-04-25,-0.0016555649546223896,0.9973442071032855,2
2024-04-26,0.004732348533297615,1.0020639874989636,1
2024-04-29,-0.013730485468090248,0.9883051624805126,1
2024-04-30,-0.02039706694517176,0.9681466359191387,0
2024-05-03,-0.00782158335476285,0.960574196306664,1
2024-05-06,0.004156269011652513,0.9645666010721664,3
2024-05-07,-0.006713524284015093,0.9580909597723185,4
2024-05-08,-0.004728090820981511,0.9535610186997537,3
2024-05-09,0.006868475954994157,0.9601105296283128,1
2024-05-10,0.00049327768020665,0.9605841307231099,2
2024-05-13,0.0033566129428204477,0.963808439848963,2
2024-05-14,-0.0026797441800305954,0.9612256797916134,1
2024-05-15,0.012438849672635054,0.9731822215240178,1
2024-05-16,0.004172134753134372,0.9772424688915705,2
2024-05-17,0.011902828871103567,0.9888744187643617,3
2024-05-22,0.00422183961335002,0.9930492879581295,0
2024-05-23,-0.009624719508260582,0.9834914671036546,0
2024-05-24,-0.008658884600140504,0.9749755279847812,1
2024-05-27,-0.01534282894045037,0.9600166452377854,4
2024-05-29,-0.016426839902021807,0.9442466055031883,3
2024-05-30,-0.0011329157026549886,0.9431768536966351,1
2024-05-31,0.014534565171268455,0.9568855191447208,1
2024-06-03,-0.003742669814060349,0.9533042125967064,0
2024-06-04,0.026894672328573486,0.9789430170239435,0
2024-06-05,0.011061978115549476,0.9897720632546323,1
2024-06-06,0.030429824028517065,1.019890652967813,1
2024-06-07,0.004852471324354502,1.0248396431153164,4
2024-06-10,0.007359855010563709,1.032382314297723,3
2024-06-11,0.005901999176869866,1.0384754338669233,1
2024-06-12,0.0031605312993024945,1.0417575679792166,3
2024-06-13,0.0021605312993024945,1.044008317811121,2
2024-06-14,-0.004902248648210228,1.0388903294464114,2
2024-06-19,0.0003513287230162217,1.0392553214592095,1
2024-06-21,-0.0042168607182554,1.0348729265179102,4
2024-06-24,-0.0035161294667933707,1.0312341793265938,2
2024-06-25,0.000588045861656606,1.0318405923181455,4
2024-06-26,0.002742794194020471,1.0346707187039104,2
2024-06-27,-0.0035373158276557717,1.031010761594227,0
2024-06-28,0.00951845910198328,1.0408243953621663,1
2024-07-01,0.005916523765887404,1.0469824576334419,1
2024-07-02,0.0062960517587962615,1.0535743133772537,1
2024-07-03,0.0052960517587962615,1.059154097472638,1
2024-07-04,-0.015262698839536525,1.0429885474582519,1
2024-07-08,0.0062960517587962615,1.0495552573368807,1
2024-07-09,0.004296051758796261,1.0540642010461165,0
2024-07-10,0.008098395551689452,1.0626004298830636,3
2024-07-11,0.0035981753960592677,1.0664238526057108,1
2024-07-12,0.002806245869900837,1.0694165001376492,4
2024-07-15,0.004650386526711082,1.0743897002213318,3
2024-07-16,0.001341872948102309,1.0758313946957785,1
2024-07-19,0.01138533924213352,1.0880801000917275,4
2024-07-22,0.00956414421262477,1.098486655083892,2
2024-07-23,-0.003163024897655685,1.0950121144441194,2
2024-07-24,0.011342380175014322,1.107432158142391,1
2024-07-25,0.028398915226331044,1.1388820301203897,0
2024-07-26,0.0,1.1388820301203897,0
2024-07-29,-0.0025,1.1360348250450887,0
2024-07-30,-0.00042982803863308256,1.1355465254244206,2
2024-07-31,-0.006297953803481736,1.1283949058655933,2
2024-08-01,-0.024059344596918688,1.1012464639839654,2
2024-08-02,-0.013743912506289722,1.0861110289351088,0
2024-08-05,0.0,1.0861110289351088,0
2024-08-06,0.0,1.0861110289351088,0
2024-08-07,0.0,1.0861110289351088,0
2024-08-08,-0.0025,1.083395751362771,0
2024-08-09,0.01188033782480601,1.0962668588869202,3
