date,daily_return,portfolio_value,n_open
2023-11-17,0.0,1.0,0
2023-11-20,-0.0005,0.9995,0
2023-11-21,0.00208575973782521,1.0015847168579564,1
2023-11-22,-0.001918452997643616,0.9996632236555062,1
2023-11-23,0.001404647428247852,1.001067398031728,1
2023-11-24,0.0009909819102117857,1.0020594377140803,2
2023-11-29,0.009871728256866908,1.0119514961804228,2
2023-11-30,0.009778923146297558,1.021847292089352,2
2023-12-04,0.0004949297890313176,1.022353034754048,1
2023-12-06,-0.002859030831014042,1.0194300959075053,1
2023-12-07,-0.002859030831014042,1.0165155138332422,1
2023-12-08,-0.002859030831014042,1.013609264638989,1
2023-12-11,-0.002859030831014042,1.0107113245007846,1
2023-12-12,-0.002859030831014042,1.0078216696627817,1
2023-12-14,-0.002859030831014042,1.0049402764370519,1
2023-12-15,-0.002859030831014042,1.0020671212033905,1
2023-12-18,0.001970553050082202,1.0040417476254648,1
2023-12-19,-0.002039003472907286,1.0019945030151125,0
2023-12-20,0.0,1.0019945030151125,0
2023-12-21,0.0,1.0019945030151125,0
2023-12-22,0.0,1.0019945030151125,0
2023-12-27,0.0,1.0019945030151125,0
2023-12-28,0.0,1.0019945030151125,0
2023-12-29,0.0,1.0019945030151125,0
2024-01-01,0.0,1.0019945030151125,0
2024-01-03,0.0,1.0019945030151125,0
2024-01-04,0.0,1.0019945030151125,0
2024-01-05,0.0,1.0019945030151125,0
2024-01-08,0.0,1.0019945030151125,0
2024-01-09,0.0,1.0019945030151125,0
2024-01-10,0.0,1.0019945030151125,0
2024-01-11,0.0,1.0019945030151125,0
2024-01-12,0.0,1.0019945030151125,0
2024-01-15,0.0,1.0019945030151125,0
2024-01-17,-0.0005,1.001493505763605,0
2024-01-18,0.002605577198117448,1.0041029744062853,1
2024-01-19,0.0018684129117253257,1.0059790533683677,1
2024-01-25,0.0018684129117253257,1.0078586376206062,1
2024-01-30,0.0018684129117253257,1.0097417337123304,1
2024-01-31,0.0038262885649254738,1.0136052969615619,1
2024-02-01,0.0029964962859354025,1.0166425614693118,2
2024-02-02,0.00044651184328863317,1.017096504413399,3
2024-02-05,-5.9481247706138704e-05,1.017036006244279,3
2024-02-06,-0.002318703084032536,1.0146778017200282,3
2024-02-07,-0.008029521214281354,1.006530424785457,4
2024-02-08,0.0046441989458792295,1.011204952323241,4
2024-02-09,-0.008662420886525557,1.002445469423678,5
2024-02-12,0.011628915013553343,1.0141028225933275,3
2024-02-13,0.006979087649948902,1.0211803350782669,1
2024-02-14,-0.006386820598387333,1.014658239479521,3
2024-02-15,0.004836183865998334,1.019565313286794,3
2024-02-16,0.004836183865998334,1.024496118605243,3
2024-02-19,0.004336183865998334,1.028938522145517,3
2024-02-21,0.0016482217179847106,1.0306344409641883,4
2024-02-22,-0.001279308218606911,1.0293159418534836,4
2024-02-23,-0.001779308218606911,1.0274844715386007,4
2024-02-26,0.0004254716756328268,1.027921637078393,5
2024-02-27,-0.008467819530467867,1.0192173821641501,4
2024-02-28,0.004313121404364328,1.0236133904708626,4
2024-02-29,0.01690514959492638,1.0409177279641424,3
2024-03-01,0.0039435224784072475,1.0450226104225415,3
2024-03-04,0.0002560225535352743,1.045290159779764,3
2024-03-05,0.01092593369992989,1.0567109307627067,5
2024-03-06,-0.0018293149612812268,1.054777873647313,5
2024-03-07,-0.020240074709260727,1.0334290906830164,5
2024-03-12,-0.021566528563415076,1.011141612680537,5
2024-03-13,-0.003051949743903859,1.0080556592946661,5
2024-03-14,-0.009468436124786562,0.998510948674405,4
2024-03-15,-0.00841541834342674,0.990108061320818,4
2024-03-18,-0.0062174012544828575,0.9839521622182883,4
2024-03-19,0.002697090218665832,0.9866059699706423,4
2024-03-20,0.011057418439040699,0.9975152850150633,3
2024-03-21,0.012467657215584495,1.009951963655937,4
2024-03-22,0.008115415853044584,1.0181481438326039,4
2024-03-27,0.0032581242174624103,1.0214653969569891,3
2024-03-28,0.008880889954704775,1.030536918739903,3
2024-04-02,5.397835498952529e-05,1.0305925454275324,2
2024-04-03,0.006731266743531594,1.0375297387547002,1
2024-04-04,0.0021886652214778484,1.0398005440101616,3
2024-04-05,0.007555542693266349,1.047656801412912,5
2024-04-09,0.004553259372330566,1.052427054562931,4
2024-04-10,-0.028203611099082912,1.0227448112058848,5
2024-04-15,-0.009274507863958382,1.0132593564115333,5
2024-04-16,-0.006926047172555361,1.006241474310994,4
2024-04-19,0.013656995036075693,1.0199837091307526,4
2024-04-22,0.004615023778730754,1.0246909582023092,4
2024-04-23,0.002115023778730754,1.0268582039447576,0
2024-04-24,0.03454810540124718,1.0623342094067763,5
2024-04-25,0.01153713589563845,1.0745905035472878,5
2024-04-26,-0.00864955266140508,1.0652957763974098,5
2024-04-29,-0.011029897887055372,1.053545672764235,5
2024-04-30,-0.007979043243622376,1.0451393862821179,3
2024-05-03,0.004965922393463229,1.0503294673647467,5
2024-05-06,0.00014431191044677076,1.0504810424167808,5
2024-05-07,-0.004895094909787456,1.0453388380132183,4
2024-05-08,-0.0020662908285814406,1.0431788639594715,4
2024-05-09,0.0038193980513127057,1.047163179279649,5
2024-05-10,0.005030676573382353,1.0524311185541597,4
2024-05-13,0.011916550769280087,1.0649724674095804,5
2024-05-14,0.007972280475815196,1.0734627266187904,4
2024-05-15,0.012938849672635054,1.0873520994676877,3
2024-05-16,0.009552236492693966,1.0977387438726303,5
2024-05-17,0.012075739388693607,1.110994750860508,4
2024-05-22,0.011492958008594668,1.123763366879917,3
2024-05-23,-0.013276112737295698,1.1088441577311763,5
2024-05-24,-0.012363601799742385,1.0951348501070173,5
2024-05-27,-0.02366901739336177,1.0692140842917577,4
2024-05-29,-0.024253028354933204,1.0432824047879359,4
2024-05-30,-0.007559060089518988,1.035396170399806,5
2024-05-31,0.003141786073233277,1.038649163668247,4
2024-06-03,-0.0036796228116930717,1.0348273265122674,3
2024-06-04,0.02214474654229231,1.0577433153729197,4
2024-06-05,0.029159123901812287,1.0885861837621924,4
2024-06-06,0.03629906515816236,1.1281008445768514,4
2024-06-07,0.006025061339651438,1.1348977213627396,5
2024-06-10,0.009676606344334005,1.1458796798534485,4
2024-06-11,0.010036589237483672,1.157380403515717,4
2024-06-12,0.005838213600960507,1.1641374375290074,4
2024-06-13,0.0015373890734353365,1.1659271697054416,4
2024-06-14,-0.001926462540850848,1.163681054687644,5
2024-06-19,0.009662169735370908,1.1749247385558714,3
2024-06-21,-0.0006199357624644408,1.1741963606922365,5
2024-06-24,-0.0006199357624644408,1.1734684343760877,5
2024-06-25,0.0015776227539965552,1.1753197248792562,5
2024-06-26,0.0010776227539965552,1.176586276158007,4
2024-06-27,-0.0022268595874221806,1.1739661837285151,4
2024-06-28,0.009876575255362409,1.1855609490893604,5
2024-07-01,0.010301760819309003,1.197774314423592,5
2024-07-02,0.004351884011698592,1.2029868893121551,4
2024-07-03,0.008659535602648727,1.2134041971096734,4
2024-07-04,-0.00041745958842207605,1.2128976498929585,4
2024-07-08,-0.00023162678240395973,1.2126167103129284,4
2024-07-09,-0.0017316267824039598,1.21051691074056,2
2024-07-10,0.018184619654081524,1.2325297003472109,4
2024-07-11,0.016080170231315784,1.2523489877439467,5
2024-07-12,0.0027402337016189772,1.255780716646351,5
2024-07-15,0.0027402337016189772,1.2592218492879486,5
2024-07-16,0.0039015023578221394,1.2641347063019668,5
2024-07-19,-0.0018758197652233078,1.2617634174339807,4
2024-07-22,0.000508734126672428,1.2624053195442162,4
2024-07-23,-0.00860870402365762,1.251537645790369,2
2024-07-24,0.00999956450873003,1.264052477214554,5
2024-07-25,0.024581842057419003,1.2951252155617317,4
2024-07-26,0.010429562952511717,1.308632805528818,3
2024-07-29,0.005615830956257483,1.315981866148481,3
2024-07-30,0.006385004798710314,1.324384416678855,5
2024-07-31,-0.006420741701928344,1.315880886425301,3
