symbol,entry_date,exit_date,hold_days,gross_return,net_return,weight
TITAN,2023-11-20,2023-12-19,29,0.06567803432464947,0.06317803432464947,0.2
ITC,2023-11-23,2024-01-05,43,0.04254540987964783,0.04004540987964783,0.2
ICICIBANK,2024-01-17,2024-02-26,40,0.07657230134999926,0.07407230134999926,0.2
TITAN,2024-01-31,2024-02-26,26,-0.04438537090125427,-0.046885370901254275,0.2
AXISBANK,2024-02-06,2024-02-27,21,0.0442696804698417,0.0417696804698417,0.2
ITC,2024-02-01,2024-03-04,32,-0.03148336375647631,-0.033983363756476315,0.2
BHARTIARTL,2024-02-08,2024-03-13,34,0.03246165588792005,0.02996165588792005,0.2
TATASTEEL,2024-03-04,2024-03-21,17,-0.019595035448509268,-0.022095035448509267,0.2
TITAN,2024-02-27,2024-03-27,29,0.048672780763867385,0.04617278076386738,0.2
KOTAKBANK,2024-02-27,2024-04-09,42,0.0348431034961314,0.0323431034961314,0.2
TECHM,2024-03-01,2024-04-10,40,0.016932746691544986,0.014432746691544986,0.2
AXISBANK,2024-03-13,2024-04-19,37,-0.045031677841139706,-0.04753167784113971,0.2
TITAN,2024-03-28,2024-04-26,29,-0.07808548255248171,-0.08058548255248171,0.2
ICICIBANK,2024-04-04,2024-04-30,26,0.06632062202931732,0.06382062202931732,0.2
TITAN,2024-04-26,2024-05-17,21,-0.058300722445094766,-0.06080072244509477,0.2
HCLTECH,2024-04-23,2024-05-22,29,-0.09190094014880779,-0.09440094014880779,0.2
TECHM,2024-04-23,2024-05-22,29,0.10021906790953472,0.09771906790953472,0.2
AXISBANK,2024-04-23,2024-05-23,30,0.08436915417084667,0.08186915417084667,0.2
KOTAKBANK,2024-04-30,2024-06-03,34,0.05369782810236212,0.05119782810236212,0.2
HCLTECH,2024-05-22,2024-06-10,19,0.07321889886969268,0.07071889886969268,0.2
WIPRO,2024-05-23,2024-06-13,21,0.03985930523700332,0.037359305237003315,0.2
TITAN,2024-05-17,2024-06-14,28,0.04942924166261431,0.04692924166261431,0.2
TCS,2024-05-22,2024-06-25,34,-0.003587579229830884,-0.0060875792298308844,0.2
INFY,2024-06-03,2024-06-28,25,0.14261094360938786,0.14011094360938786,0.2
WIPRO,2024-06-14,2024-07-11,27,0.11853405325943767,0.11603405325943766,0.2
LT,2024-06-13,2024-07-23,40,-0.023308211419565295,-0.025808211419565293,0.2
TITAN,2024-06-28,2024-07-24,26,0.021796583254242163,0.019296583254242165,0.2
BHARTIARTL,2024-06-11,2024-07-26,45,0.09178730629288401,0.089287306292884,0.2
TCS,2024-06-25,2024-08-01,37,0.08675246144688886,0.08425246144688886,0.2
ASIANPAINT,2024-07-11,2024-08-08,28,0.020080315416119765,0.017580315416119766,0.2
LT,2024-07-23,2024-08-12,20,-0.012748743554273578,-0.015248743554273579,0.2
ICICIBANK,2024-07-24,2024-08-14,21,-0.041864122035420004,-0.044364122035420006,0.2
BHARTIARTL,2024-07-29,2024-08-21,23,0.3483945551910699,0.3458945551910699,0.2
INFY,2024-08-08,2024-08-30,22,0.11505031579955283,0.11255031579955282,0.2
TITAN,2024-08-12,2024-09-09,28,0.11321496128277975,0.11071496128277974,0.2
TECHM,2024-08-14,2024-09-09,26,0.049486631002567893,0.04698663100256789,0.2
BHARTIARTL,2024-08-21,2024-09-11,21,0.08363227939551288,0.08113227939551287,0.2
AXISBANK,2024-08-09,2024-09-13,35,0.0630881201138771,0.0605881201138771,0.2
LT,2024-08-30,2024-09-26,27,-0.023280839592819125,-0.025780839592819123,0.2
NTPC,2024-09-13,2024-10-07,24,-0.12353237181122256,-0.12603237181122257,0.2
MARUTI,2024-09-12,2024-10-09,27,0.01652314296333146,0.01402314296333146,0.2
TCS,2024-09-10,2024-10-14,34,-0.10291811852704635,-0.10541811852704636,0.2
TECHM,2024-09-13,2024-10-16,33,0.08236130733227442,0.07986130733227442,0.2
ICICIBANK,2024-09-26,2024-10-25,29,-0.11062562830671263,-0.11312562830671263,0.2
TITAN,2024-10-10,2024-10-30,20,-0.04058091875054537,-0.04308091875054537,0.2
NTPC,2024-10-07,2024-11-04,28,-0.021674529424584255,-0.024174529424584253,0.2
LT,2024-10-16,2024-11-08,23,0.036149008194781285,0.03364900819478128,0.2
KOTAKBANK,2024-10-14,2024-11-12,29,-0.09630630879583402,-0.09880630879583402,0.2
INFY,2024-10-30,2024-12-02,33,0.07807519014341513,0.07557519014341513,0.2
TCS,2024-10-30,2024-12-03,34,0.03201152730568824,0.029511527305688238,0.2
LT,2024-11-12,2024-12-05,23,0.06688291112967137,0.06438291112967137,0.2
HCLTECH,2024-11-04,2024-12-12,38,0.1349017857496846,0.1324017857496846,0.2
BHARTIARTL,2024-11-08,2024-12-12,34,0.00490841903306749,0.0024084190330674903,0.2
ASIANPAINT,2024-12-03,2024-12-31,28,-0.07507901302522912,-0.07757901302522913,0.2
INFY,2024-12-02,2025-01-01,30,-0.14214011829393458,-0.14464011829393458,0.2
TITAN,2024-12-05,2025-01-01,27,-0.05440196022686894,-0.05690196022686894,0.2
NTPC,2024-12-12,2025-01-07,26,-0.06554218396592415,-0.06804218396592415,0.2
LT,2024-12-12,2025-01-14,33,-0.1201737404459926,-0.12267374044599261,0.2
HDFCBANK,2025-01-03,2025-01-29,26,-0.028733057671990303,-0.031233057671990302,0.2
TCS,2024-12-31,2025-01-31,31,0.022116486005269165,0.019616486005269166,0.2
INFY,2025-01-01,2025-01-31,30,0.01840154033369301,0.015901540333693013,0.2
ASIANPAINT,2025-01-16,2025-02-01,16,0.052082771036114694,0.04958277103611469,0.2
NTPC,2025-01-07,2025-02-03,27,-0.03368689314073492,-0.03618689314073492,0.2
INFY,2025-02-01,2025-02-20,19,-0.03169077346094917,-0.034190773460949175,0.2
NTPC,2025-02-03,2025-02-28,25,0.021428939853452844,0.018928939853452845,0.2
HDFCBANK,2025-01-29,2025-03-04,34,0.037703790668952575,0.03520379066895257,0.2
TCS,2025-01-31,2025-03-11,39,-0.15060546170004996,-0.15310546170004996,0.2
SUNPHARMA,2025-02-20,2025-03-19,27,0.03777029377559549,0.035270293775595485,0.2
AXISBANK,2025-01-31,2025-03-21,49,0.07006348291956122,0.06756348291956121,0.2
BHARTIARTL,2025-03-03,2025-03-26,23,0.08882539520757504,0.08632539520757504,0.2
WIPRO,2025-03-13,2025-04-07,25,-0.10508888634601954,-0.10758888634601954,0.2
TCS,2025-03-19,2025-04-08,20,-0.06438261980463666,-0.06688261980463667,0.2
SUNPHARMA,2025-03-24,2025-04-22,29,-0.0209546810234027,-0.023454681023402698,0.2
NTPC,2025-03-26,2025-04-29,34,0.04331045579999726,0.04081045579999726,0.2
ITC,2025-03-06,2025-05-09,64,0.013367320843229669,0.010867320843229668,0.2
SBIN,2025-04-22,2025-05-19,27,-0.013906608326520464,-0.016406608326520463,0.2
TCS,2025-04-17,2025-05-21,34,0.04732097556155712,0.04482097556155712,0.2
INFY,2025-04-16,2025-05-22,36,0.09346036942009506,0.09096036942009506,0.2
NTPC,2025-05-09,2025-06-11,33,0.0029924925816768866,0.0004924925816768865,0.2
BHARTIARTL,2025-04-29,2025-06-13,45,0.021782820960818405,0.019282820960818407,0.2
ASIANPAINT,2025-05-22,2025-06-23,32,0.005947244109899552,0.003447244109899552,0.2
HCLTECH,2025-05-20,2025-06-30,41,0.08434105642912026,0.08184105642912026,0.2
ITC,2025-05-21,2025-07-08,48,-0.0329263072517022,-0.035426307251702205,0.2
WIPRO,2025-06-23,2025-07-16,23,0.0038237974266024377,0.0013237974266024377,0.2
HDFCBANK,2025-06-13,2025-07-18,35,0.06827193436921442,0.06577193436921441,0.2
HCLTECH,2025-06-30,2025-07-18,18,-0.09699617359012125,-0.09949617359012125,0.2
MARUTI,2025-06-11,2025-08-01,51,-0.01800979540419112,-0.02050979540419112,0.2
HCLTECH,2025-07-18,2025-08-11,24,-0.018276425629620174,-0.020776425629620173,0.2
ITC,2025-07-08,2025-08-13,36,-0.04826920110380195,-0.05076920110380195,0.2
INFY,2025-07-16,2025-08-13,28,-0.11275579534013402,-0.11525579534013403,0.2
TCS,2025-07-18,2025-08-26,39,0.004609981930983942,0.0021099819309839418,0.2
INFY,2025-08-13,2025-09-08,26,0.1337721569935233,0.1312721569935233,0.2
WIPRO,2025-08-13,2025-09-08,26,0.0036002906556824588,0.0011002906556824587,0.2
SUNPHARMA,2025-08-11,2025-09-12,32,0.024633372926144315,0.022133372926144316,0.2
BHARTIARTL,2025-08-01,2025-09-22,52,0.07900673065778108,0.07650673065778107,0.2
TECHM,2025-08-26,2025-09-23,28,-0.016839861023035807,-0.019339861023035806,0.2
INFY,2025-09-08,2025-10-08,30,0.07894772456237265,0.07644772456237264,0.2
HCLTECH,2025-09-08,2025-10-08,30,0.1808775335132473,0.1783775335132473,0.2
SUNPHARMA,2025-09-12,2025-10-13,31,0.037910903112662986,0.035410903112662984,0.2
ITC,2025-09-22,2025-10-27,35,0.023606848636210653,0.021106848636210655,0.2
BHARTIARTL,2025-10-10,2025-11-04,25,0.053957741658128944,0.05145774165812894,0.2
