symbol,stock_idx,entry_day_idx,exit_day_idx,entry_px,entry_date,entry_score,gross_return,net_return,hold_days_real
DIVISLAB,46,13,19,1.0,2023-11-06,0.3777256985318112,0.011848753598854955,0.009348753598854955,6
TITAN,77,21,25,1.0,2023-11-20,0.4532195894863633,0.0152726512287793,0.012772651228779299,4
BERGEPAINT,80,19,30,1.0,2023-11-16,0.3987496016935121,0.029192195033349355,0.026692195033349356,11
DIVISLAB,46,22,36,1.0612826650125602,2023-11-21,0.399145704724724,-0.04219099743076371,-0.04469099743076371,14
DLF,84,44,49,1.243909968989006,2023-12-27,0.39131719814157917,0.056839456779748554,0.05433945677974855,5
DIVISLAB,46,51,55,1.0596779743808604,2024-01-08,0.4001595073202202,-0.012760090675867475,-0.015260090675867475,4
DLF,84,51,58,1.3109872749917528,2024-01-08,0.4656594603438794,0.06071388930442123,0.05821388930442123,7
DIVISLAB,46,55,61,1.046156387340541,2024-01-12,0.47624646418515415,-0.07687960043715125,-0.07937960043715125,6
HAVELLS,70,59,63,0.9927847190434836,2024-01-19,0.5585363363640528,-0.046525544799797425,-0.04902554479979743,4
NAUKRI,93,59,63,0.974737511325479,2024-01-19,0.5421160788293479,-0.007051916179470652,-0.009551916179470652,4
PIDILITIND,79,59,64,1.0869769519007826,2024-01-19,0.36109200711520745,-0.05594281679502844,-0.05844281679502844,5
GODREJPROP,85,60,64,1.1855711480766664,2024-01-25,0.5991173351103534,0.020907709195127078,0.01840770919512708,4
BHEL,67,63,68,1.320346680088273,2024-02-01,0.4105544221690738,0.014505483062366542,0.012005483062366542,5
BERGEPAINT,80,63,69,0.9755572502263139,2024-02-01,0.3828914331000357,-0.01715283685023017,-0.019652836850230167,6
DIVISLAB,46,61,70,0.9657283022870267,2024-01-30,0.548196058395646,0.07110362740880216,0.06860362740880216,9
ABB,69,66,72,0.9934215564186981,2024-02-06,0.41626108030564235,0.06959058349572489,0.06709058349572489,6
LTIM,23,66,73,1.0058563424205906,2024-02-06,0.5123402689715992,-0.0031076933694943465,-0.005607693369494347,7
BERGEPAINT,80,70,74,0.9536314640177624,2024-02-12,0.38871891575161777,0.03535010348322021,0.032850103483220205,4
AXISBANK,3,70,75,0.9860575404627826,2024-02-12,0.6083889010609269,0.02106618688933959,0.01856618688933959,5
SHREECEM,76,75,78,0.9608260813896558,2024-02-19,0.5938654978107726,-0.012144163177872258,-0.014644163177872259,3
LTIM,23,74,79,1.0132802065200281,2024-02-16,0.5426430553481466,-0.03237225289646117,-0.034872252896461176,5
BERGEPAINT,80,74,79,0.9873424349556452,2024-02-16,0.3831902405215563,0.006306631619569902,0.0038066316195699023,5
AXISBANK,3,75,80,1.0068300128938141,2024-02-19,0.6088450872452312,0.025997961507684186,0.023497961507684188,5
BHARTIARTL,64,68,81,0.9689074699127426,2024-02-08,0.5229441368890088,-0.0028738878620249153,-0.005373887862024916,13
LTIM,23,79,82,0.9804780434195834,2024-02-26,0.5037442768653565,-0.030240639543590797,-0.0327406395435908,3
NAUKRI,93,79,83,1.0139661256697745,2024-02-26,0.45907191717685325,0.005192964175979586,0.0026929641759795863,4
TATAPOWER,58,81,84,1.4358097109136922,2024-02-28,0.4698017976892617,0.07108683611177846,0.06858683611177846,3
SHREECEM,76,78,84,0.9491576526717042,2024-02-23,0.6965026208185803,-0.028665869084953388,-0.031165869084953387,6
KOTAKBANK,4,80,87,0.9529086554096592,2024-02-27,0.7161243861297887,0.03796410340292833,0.035464103402928326,7
TITAN,77,84,88,1.0721521519968917,2024-03-04,0.47574609256570555,0.014601909595421958,0.012101909595421958,4
SHREECEM,76,84,90,0.9219492236592354,2024-03-04,0.635369440240536,0.0060846549642235015,0.0035846549642235014,6
LTIM,23,82,91,0.9508277603281267,2024-02-29,0.4906452108777203,-0.0124960912416886,-0.014996091241688601,9
TECHM,22,83,91,0.9995758117316876,2024-03-01,0.44609413539767195,0.0073045128786908275,0.004804512878690827,8
DIVISLAB,46,88,91,0.9925579121895743,2024-03-12,0.47098003036231995,-0.02581231362139602,-0.02831231362139602,3
BHEL,67,91,94,1.31865763456308,2024-03-15,0.46577307128605894,0.03690884658908389,0.034408846589083886,3
HAVELLS,70,90,95,1.0614087996121848,2024-03-14,0.5225247454498742,-0.033643851055841445,-0.03614385105584145,5
LTIM,23,91,95,0.938946129879936,2024-03-15,0.5165312176653721,-0.006632048413114711,-0.009132048413114711,4
DIVISLAB,46,91,95,0.966937696072739,2024-03-15,0.5042847637434846,-0.0003002920385507535,-0.0028002920385507535,4
DIVISLAB,46,95,98,0.9666473323808338,2024-03-21,0.5054492901988262,-0.005771490668992518,-0.008271490668992519,3
KOTAKBANK,4,88,99,0.9734118093294298,2024-03-12,0.5674256725922862,-0.00015327271487841632,-0.0026532727148784164,11
GRASIM,74,95,100,1.0064569180366731,2024-03-21,0.5284050754501689,0.045294884534270885,0.04279488453427088,5
SHREECEM,76,94,100,0.9267507115468699,2024-03-20,0.5928683313437225,0.03324105491797802,0.03074105491797802,6
BHEL,67,95,101,1.4430708343395937,2024-03-21,0.5381217664893668,0.060286629465926334,0.05778662946592633,6
ADANIENT,86,100,104,1.4451289117475883,2024-04-03,0.6004706428276338,0.002644252114589074,0.000144252114589074,4
KOTAKBANK,4,100,104,0.9587252092279569,2024-04-03,0.44465954866657487,0.05476124872599897,0.052261248725998966,4
BANDHANBNK,6,99,105,1.070102619945363,2024-04-02,0.636007426091366,-0.08881411711270737,-0.09131411711270737,6
SAIL,63,98,105,1.1310025409998528,2024-03-28,0.9284778111834568,0.14003730567341566,0.13753730567341566,7
NESTLEIND,37,101,106,0.990751593947671,2024-04-04,0.4304102333631984,-0.0013728589815162895,-0.0038728589815162895,5
POWERGRID,55,104,108,1.05705342824761,2024-04-10,0.5359358912766533,0.0038932479334021775,0.0013932479334021774,4
TITAN,77,104,109,1.0768970958857316,2024-04-10,0.41554127781822936,-0.04288082183428732,-0.04538082183428732,5
HCLTECH,21,109,112,0.9877743742404591,2024-04-23,0.6093235707176912,-0.008609862178491912,-0.011109862178491912,3
NMDC,94,109,112,1.15060956676043,2024-04-23,0.5442053977264995,0.09929675389090153,0.09679675389090153,3
HDFCLIFE,12,109,113,0.9658580259929507,2024-04-23,0.63034121508344,-0.04333379236114321,-0.04583379236114321,4
SAIL,63,109,114,1.299628377142302,2024-04-23,0.7164708675425852,0.0784892856568904,0.07598928565689039,5
AXISBANK,3,109,114,1.0064335739414232,2024-04-23,0.678744421940323,0.07675497655901053,0.07425497655901053,5
EXIDEIND,98,112,115,1.0,2024-04-26,0.603247479160436,0.004928748388502102,0.002428748388502102,3
SHREECEM,76,113,117,0.8772896579423547,2024-04-29,0.7226163258388648,0.06042158985266277,0.05792158985266277,4
HCLTECH,21,112,117,0.9792697730148027,2024-04-26,0.5864673341277311,-0.08535470881662399,-0.087854708816624,5
ADANIENT,86,114,118,1.3836355461025642,2024-04-30,0.6142730206107575,-0.05077889996320606,-0.05327889996320606,4
EXIDEIND,98,115,119,1.004928748388502,2024-05-03,0.656678553725353,-0.01855210506831506,-0.02105210506831506,4
HDFCLIFE,12,114,120,0.9377410191609689,2024-04-30,0.5835342122264922,-0.03375891457114,-0.03625891457114,6
HCLTECH,21,117,122,0.8956844866862027,2024-05-07,0.8060465555838263,-0.007438227290578747,-0.009938227290578748,5
VOLTAS,81,118,123,1.2748918657338761,2024-05-08,0.7114844039054952,-0.011639511449918816,-0.014139511449918816,5
MUTHOOTFIN,15,119,123,1.1949286943461932,2024-05-09,0.7771123571063941,0.04573319436691636,0.04323319436691636,4
SHREECEM,76,117,123,0.9302968938365305,2024-05-07,0.6556196818694454,0.008767310476896828,0.0062673104768968275,6
VOLTAS,81,123,126,1.2600527472652583,2024-05-15,0.7219164289781874,-0.004449631601278425,-0.006949631601278426,3
EXIDEIND,98,122,126,1.0136454152941126,2024-05-14,0.6336930324046902,0.0123577809119233,0.009857780911923299,4
SHREECEM,76,123,127,0.9384530955404881,2024-05-15,0.6404296709747053,-0.005528719571862628,-0.008028719571862629,4
TATACONSUM,39,120,128,0.93554077631096,2024-05-10,0.6135238848161119,0.011051175798810098,0.008551175798810097,8
MUTHOOTFIN,15,123,128,1.2495766005793332,2024-05-15,0.6854557925578676,0.038677496233804565,0.03617749623380456,5
VOLTAS,81,126,130,1.254445976741749,2024-05-22,0.7092815504804458,0.04125485278201735,0.038754852782017346,4
DRREDDY,44,126,131,0.9436520881345863,2024-05-22,0.7665788606246136,-0.02117243948006875,-0.02367243948006875,5
SAIL,63,128,131,1.446876932125156,2024-05-24,0.7346296014114657,-0.06932150628422629,-0.07182150628422629,3
MUTHOOTFIN,15,128,131,1.2979070948420908,2024-05-24,0.6523795860719518,-0.012360198350725327,-0.014860198350725327,3
SHREECEM,76,127,132,0.9332646515438983,2024-05-23,0.731732065449887,-0.028707097200202703,-0.0312070972002027,5
MUTHOOTFIN,15,131,134,1.2818647057090289,2024-05-30,0.7746393648123604,-0.002000018122753633,-0.004500018122753633,3
SAIL,63,131,134,1.34657724378234,2024-05-30,0.6493499345857122,-0.15657692944684987,-0.15907692944684987,3
INFY,19,130,134,0.9967398361893031,2024-05-29,0.6616769474805676,-0.020273690714067927,-0.022773690714067926,4
DRREDDY,44,131,135,0.9236726714083163,2024-05-30,0.5938474298791171,-0.008444442901656912,-0.010944442901656913,4
HCLTECH,21,133,136,0.8919027401366884,2024-06-03,0.5894268709449692,0.06318225428307622,0.06068225428307622,3
BRITANNIA,38,134,138,1.0827889907696635,2024-06-04,0.6265365770512565,0.039418317148524507,0.036918317148524504,4
INFY,19,134,139,0.9765322410280104,2024-06-04,0.637141438115725,0.10041979115788169,0.09791979115788169,5
CUMMINSIND,72,136,139,1.0223214273352625,2024-06-06,0.6322249577029958,0.017202504461354406,0.014702504461354406,3
DRREDDY,44,135,140,0.9158727702747879,2024-06-05,0.611267309381141,0.03286136305000609,0.03036136305000609,5
ADANIENT,86,134,142,1.1220449457860033,2024-06-04,0.6956317257440423,0.09593221577545075,0.09343221577545074,8
CUMMINSIND,72,139,143,1.0399079162499356,2024-06-11,0.5601956650337993,0.06335543878382399,0.06085543878382399,4
MUTHOOTFIN,15,139,144,1.3495188063294556,2024-06-11,0.6555340048535617,-0.02995334008848516,-0.03245334008848516,5
DIVISLAB,46,139,145,2.0163004107220703,2024-06-11,0.46741209665146005,0.03440285865043591,0.031902858650435906,6
TATACONSUM,39,142,146,0.9581094409215287,2024-06-14,0.5934092469799369,-0.01604561943236449,-0.018545619432364487,4
SAIL,63,144,147,1.3268587490334784,2024-06-21,0.7522919573617278,-0.0737906132699574,-0.0762906132699574,3
ASIANPAINT,78,143,148,0.9302673773605592,2024-06-19,0.5427289760804042,-0.0037520781713871187,-0.006252078171387119,5
MARICO,40,140,149,1.044466592346772,2024-06-12,0.6230935388170273,-0.06406931521945591,-0.06656931521945592,9
TCS,18,146,150,0.9788434904809712,2024-06-25,0.6765217323747537,0.017116290870155426,0.014616290870155426,4
MUTHOOTFIN,15,145,150,1.3199585959423883,2024-06-24,0.7773689790281997,0.0024827915166489856,-1.720848335101449e-05,5
SAIL,63,147,151,1.2289490282196895,2024-06-26,0.9316577435739801,0.01882344696449345,0.016323446964493452,4
MARICO,40,149,153,0.9775483330055157,2024-06-28,0.7283371854751879,-0.008075126977243219,-0.01057512697724322,4
MUTHOOTFIN,15,152,157,1.325233283932286,2024-07-03,0.649302569673615,0.018087366731980525,0.015587366731980525,5
JSWSTEEL,61,152,157,1.3667615481505206,2024-07-03,0.6257920527350167,-0.019101513930548486,-0.021601513930548485,5
ADANIENT,86,152,159,1.2029934949596084,2024-07-03,0.6513480503914516,-0.03475312721355939,-0.03725312721355939,7
HEROMOTOCO,32,148,159,1.0981528721108165,2024-06-27,0.6881298072163198,0.025529577083342136,0.023029577083342138,11
MARICO,40,155,159,1.0170967250557674,2024-07-09,0.6398419918975425,0.02375358533684291,0.02125358533684291,4
CUMMINSIND,72,157,160,1.168725670224568,2024-07-11,0.6308413250207898,-0.03182947859654017,-0.034329478596540175,3
MUTHOOTFIN,15,160,163,1.3512286862292124,2024-07-16,0.6688143966660071,-0.05488793449024676,-0.05738793449024676,3
JSWSTEEL,61,157,164,1.3406543333987855,2024-07-11,0.631721685698537,-0.047189192311298256,-0.04968919231129826,7
TATACONSUM,39,159,164,0.9855903974215909,2024-07-15,0.5741255227669565,0.014731493956447128,0.012231493956447128,5
ADANIENT,86,159,165,1.1611857089921926,2024-07-15,0.6557022698530182,-0.03782680785955872,-0.04032680785955872,6
BHARTIARTL,64,159,165,1.2866146435112042,2024-07-15,0.5369984797072895,0.01530758761708606,0.01280758761708606,6
CUMMINSIND,72,164,167,1.0411589881051668,2024-07-24,0.5964601565361158,0.06654243640703927,0.06404243640703927,3
MUTHOOTFIN,15,163,168,1.2770625346181212,2024-07-23,0.7501777583808908,0.04293674625601418,0.04043674625601418,5
JSWSTEEL,61,164,169,1.2773899382370548,2024-07-24,0.6435273357733016,0.05321382340347691,0.05071382340347691,5
HAL,89,167,170,1.4328156217567607,2024-07-29,0.5563341693939854,-0.04308155893788734,-0.045581558937887345,3
AMBUJACEM,75,167,170,1.0692716744728075,2024-07-29,0.5459478480993467,-0.023313944917817908,-0.025813944917817907,3
GRASIM,74,167,171,1.2858045777158305,2024-07-29,0.5449357748485394,-0.042924794834081625,-0.04542479483408163,4
