symbol,stock_idx,entry_day_idx,exit_day_idx,entry_px,entry_date,entry_score,gross_return,net_return,hold_days_real
TITAN,16,1,25,1.0,2023-11-20,0.4532195894863633,0.09364573348978977,0.09114573348978977,24
AXISBANK,3,47,73,0.9860575404627826,2024-02-12,0.6083889010609269,0.010312191124760561,0.007812191124760561,26
KOTAKBANK,4,48,81,0.9781158858169807,2024-02-13,0.5441322550310065,0.0338511147129954,0.0313511147129954,33
TITAN,16,61,84,1.0721521519968917,2024-03-04,0.47574609256570555,-0.047652375818240666,-0.05015237581824067,23
TECHM,9,60,86,0.9995758117316876,2024-03-01,0.44609413539767195,-0.03611019543015492,-0.038610195430154925,26
HDFCBANK,1,52,91,0.8428235723393737,2024-02-19,0.4409610378212906,0.07385798901841456,0.07135798901841456,39
TITAN,16,89,109,1.0170440262977145,2024-04-26,0.5006606560586367,-0.09171119175855769,-0.09421119175855769,20
HCLTECH,7,86,110,0.9877743742404591,2024-04-23,0.6093235707176912,-0.09705823172168282,-0.09955823172168282,24
AXISBANK,3,86,111,1.0064335739414232,2024-04-23,0.678744421940323,0.0579829299664365,0.0554829299664365,25
KOTAKBANK,4,88,115,0.9096023479395874,2024-04-25,0.6199335026014353,0.047582483986740476,0.045082483986740474,27
HDFCBANK,1,96,117,0.8827749675874381,2024-05-09,0.4998989270321782,0.1685320524313627,0.1660320524313627,21
HCLTECH,7,111,134,0.8845067444787862,2024-06-04,0.681671537929812,0.15983273188270886,0.15733273188270885,23
INFY,6,110,136,0.9851158997371243,2024-06-03,0.5194173939764213,0.24492984951697783,0.24242984951697782,26
MARUTI,11,120,145,1.0584995157450496,2024-06-19,0.49432924021260544,0.05893899694564353,0.05643899694564353,25
ASIANPAINT,15,111,145,0.9151675816662659,2024-06-04,0.46900486618631654,0.049969944012556944,0.04746994401255694,34
TCS,5,122,152,0.9733224561296758,2024-06-24,0.6687158835618486,0.03710397321688075,0.034603973216880746,30
BHARTIARTL,13,137,160,1.3124794101585122,2024-07-16,0.48761927381735715,0.3933433307386447,0.3908433307386447,23
TITAN,16,134,163,0.9473222170194563,2024-07-11,0.5138871159978503,0.10173933972424187,0.09923933972424187,29
LT,12,146,172,1.14923301855388,2024-07-31,0.49505108372466383,-0.19302389256655683,-0.19552389256655683,26
ASIANPAINT,15,145,173,0.9608984544842364,2024-07-30,0.4306003932287051,0.16986999437906203,0.16736999437906203,28
INFY,6,152,179,1.2163100380236995,2024-08-08,0.6185555260617372,0.26902054859941527,0.26652054859941526,27
TITAN,16,166,192,1.047787282685661,2024-08-30,0.49517823494759433,-0.10222449475765982,-0.10472449475765983,26
LT,12,172,196,0.927403587846596,2024-09-10,0.5775829741668478,-0.03586754671121506,-0.03836754671121506,24
NTPC,18,175,199,1.2075315871950711,2024-09-13,0.46856647160388815,-0.11088308991609008,-0.11338308991609009,24
ITC,14,166,201,1.4556184846168843,2024-08-30,0.5792137391032858,-0.11525765480645356,-0.11775765480645356,35
INFY,6,179,206,1.5435224317198109,2024-09-19,0.5441044097843243,-0.030118008150919584,-0.032618008150919586,27
TITAN,16,192,212,0.940677757099618,2024-10-10,0.49098195775502856,-0.09498313486876941,-0.09748313486876942,20
LT,12,196,219,0.8941398963393599,2024-10-16,0.6047198633574613,0.051513355035494035,0.04901335503549403,23
ASIANPAINT,15,201,225,1.0089254210849001,2024-10-23,0.45645891490097296,-0.38879491214752104,-0.39129491214752105,24
TCS,5,199,226,0.9470392088051823,2024-10-21,0.7023067196076601,0.04562835350982675,0.043128353509826745,27
INFY,6,206,232,1.4970346105401464,2024-10-30,0.7956599820628915,0.12477758129855299,0.12227758129855298,26
NTPC,18,212,236,1.0427827237526925,2024-11-07,0.5600944917378387,-0.11982358950268768,-0.12232358950268768,24
RELIANCE,10,219,236,0.6040902308519831,2024-11-22,0.5771439484887289,0.0052480197433011355,0.0027480197433011355,17
ASIANPAINT,15,225,248,0.6166603506307957,2024-12-03,0.6069560458025738,-0.05359140355615588,-0.05609140355615588,23
TATASTEEL,19,236,253,0.8932051938662143,2024-12-18,0.5476899882502603,-0.11525686588194795,-0.11775686588194795,17
HCLTECH,7,226,254,1.5661202381339026,2024-12-04,0.7716409976635985,-0.22782590223853638,-0.23032590223853638,28
NTPC,18,236,264,0.9178327547212554,2024-12-18,0.5902468703582896,-0.04095557811353667,-0.043455578113536675,28
ITC,14,232,264,1.2396132995437197,2024-12-12,0.4981353834785449,0.026850624317438898,0.0243506243174389,32
HDFCBANK,1,248,276,1.2103699789214946,2025-01-08,0.7164224798669664,0.03229579262808846,0.02979579262808846,28
INFY,6,253,276,1.430033079721298,2025-01-16,0.7558517674652973,-0.06710432308146042,-0.06960432308146042,23
BHARTIARTL,13,255,280,1.8008238658862448,2025-01-20,0.5556180715074025,-0.048350799551656776,-0.05085079955165678,25
NTPC,18,264,288,0.8802423836401064,2025-02-01,0.4843279502501377,0.1810317911667143,0.1785317911667143,24
WIPRO,8,264,288,1.3298604150783713,2025-02-01,0.4310909479712408,-0.13726323652543482,-0.13976323652543482,24
BHARTIARTL,13,281,304,1.7416930860665512,2025-03-03,0.4792692200648582,0.24912575031243045,0.24662575031243045,23
TCS,5,278,305,0.654921324436996,2025-02-21,0.7280812584460302,-0.16056894192728766,-0.16306894192728766,27
TCS,5,278,305,0.654921324436996,2025-02-21,0.5154552208325835,-0.16056894192728766,-0.16306894192728766,27
TATASTEEL,19,289,307,0.9181755514647549,2025-03-13,0.3969451973545745,0.14835683262594435,0.14585683262594434,18
ASIANPAINT,15,290,317,0.5713230725524766,2025-03-18,0.4765409246269703,0.1210562011955274,0.1185562011955274,27
NTPC,18,305,328,1.1227604259182675,2025-04-16,0.4560542329688747,-0.0475488805721751,-0.0500488805721751,23
HCLTECH,7,305,336,0.9815681973459819,2025-04-16,0.4878067397963607,0.12584638893373445,0.12334638893373445,31
ITC,14,305,339,1.1756338149741483,2025-04-16,0.5098744966210862,-0.015754315499213578,-0.018254315499213577,34
INFY,6,307,340,1.0353981443685236,2025-04-22,0.5849760662967574,0.07598046133777414,0.07348046133777414,33
ASIANPAINT,15,339,358,0.6284482691916145,2025-06-11,0.47454861763444023,0.10754550616568403,0.10504550616568403,19
ICICIBANK,2,317,360,1.7752195763201701,2025-05-09,0.4045841358295729,0.012471340347654847,0.009971340347654846,43
HCLTECH,7,337,363,1.1122477248970388,2025-06-09,0.40712189790848013,-0.03430746598800871,-0.036807465988008714,26
