date,portfolio_value,n_open,cash,daily_return
2023-11-17,1.0,0,1.0,0.0
2023-11-20,1.0,1,0.875,0.0
2023-11-21,1.001815681920129,1,0.875,0.001815681920128931
2023-11-22,1.003138217137498,1,0.875,0.0013201382661871541
2023-11-23,1.0019090814035974,1,0.875,-0.0012252905062356545
2023-11-24,1.0019090814035974,1,0.875,0.0
2023-11-29,1.0031176666811807,1,0.875,0.001206282386312152
2023-11-30,1.0053256245961957,1,0.875,0.0022010956324993725
2023-12-04,1.0050131245961957,0,1.0050131245961957,-0.00031084455857322
2023-12-06,1.0050131245961957,0,1.0050131245961957,0.0
2023-12-07,1.0050131245961957,0,1.0050131245961957,0.0
2023-12-08,1.0050131245961957,0,1.0050131245961957,0.0
2023-12-11,1.0050131245961957,0,1.0050131245961957,0.0
2023-12-12,1.0050131245961957,0,1.0050131245961957,0.0
2023-12-14,1.0050131245961957,0,1.0050131245961957,0.0
2023-12-15,1.0050131245961957,0,1.0050131245961957,0.0
2023-12-18,1.0050131245961957,0,1.0050131245961957,0.0
2023-12-19,1.0050131245961957,0,1.0050131245961957,0.0
2023-12-20,1.0050131245961957,0,1.0050131245961957,0.0
2023-12-21,1.0050131245961957,0,1.0050131245961957,0.0
2023-12-22,1.0050131245961957,0,1.0050131245961957,0.0
2023-12-27,1.0050131245961957,0,1.0050131245961957,0.0
2023-12-28,1.0050131245961957,0,1.0050131245961957,0.0
2023-12-29,1.0050131245961957,0,1.0050131245961957,0.0
2024-01-01,1.0050131245961957,0,1.0050131245961957,0.0
2024-01-03,1.0050131245961957,0,1.0050131245961957,0.0
2024-01-04,1.0050131245961957,0,1.0050131245961957,0.0
2024-01-05,1.0050131245961957,0,1.0050131245961957,0.0
2024-01-08,1.0050131245961957,0,1.0050131245961957,0.0
2024-01-09,1.0050131245961957,0,1.0050131245961957,0.0
2024-01-10,1.0050131245961957,0,1.0050131245961957,0.0
2024-01-11,1.0050131245961957,0,1.0050131245961957,0.0
2024-01-12,1.0050131245961957,0,1.0050131245961957,0.0
2024-01-15,1.0050131245961957,0,1.0050131245961957,0.0
2024-01-17,1.0050131245961957,0,1.0050131245961957,0.0
2024-01-18,1.0050131245961957,0,1.0050131245961957,0.0
2024-01-19,1.0050131245961957,0,1.0050131245961957,0.0
2024-01-25,1.0050131245961957,0,1.0050131245961957,0.0
2024-01-30,1.0050131245961957,0,1.0050131245961957,0.0
2024-01-31,1.0050131245961957,0,1.0050131245961957,0.0
2024-02-01,1.0050131245961957,0,1.0050131245961957,0.0
2024-02-02,1.0050131245961957,0,1.0050131245961957,0.0
2024-02-05,1.0050131245961957,0,1.0050131245961957,0.0
2024-02-06,1.0050131245961957,0,1.0050131245961957,0.0
2024-02-07,1.0050131245961957,1,0.8800131245961957,0.0
2024-02-08,1.0040554906753063,2,0.7550131245961957,-0.0009528571293775379
2024-02-09,1.0024405879187948,2,0.7550131245961957,-0.0016083799864740067
2024-02-12,1.0024405879187948,3,0.6300131245961957,0.0
2024-02-13,1.0044284709397444,4,0.5050131245961957,0.001983043229601078
2024-02-14,1.0092892307919006,4,0.5050131245961957,0.004839329024204586
2024-02-15,1.0064004959941906,4,0.5050131245961957,-0.0028621476476504704
2024-02-16,1.0060879959941906,3,0.631292611135329,-0.00031051256556791085
2024-02-19,1.0060879959941906,4,0.506292611135329,0.0
2024-02-21,1.010584579050739,4,0.506292611135329,0.004469373528410925
2024-02-22,1.0105206692213353,4,0.506292611135329,-6.32404558000843e-05
2024-02-23,1.0105206692213353,5,0.381292611135329,0.0
2024-02-26,1.0066259487697242,4,0.5126779275555371,-0.0038541719830552656
2024-02-27,1.009752307541404,4,0.5126779275555371,0.0031057800322957796
2024-02-28,1.0055543216980452,4,0.5126779275555371,-0.004157441198208711
2024-02-29,1.0051147783931662,4,0.5079096481731384,-0.0004371154251883169
2024-03-01,1.015596003910839,4,0.5072323903624496,0.010427889175431915
2024-03-04,1.0160943661948463,5,0.3844236447671542,0.0004907091816905851
2024-03-05,1.0154842235854262,5,0.3844236447671542,-0.0006004782918981322
2024-03-06,1.0207747021569626,5,0.3844236447671542,0.005209808728349419
2024-03-07,1.0245889522716953,5,0.3844236447671542,0.0037366228871786866
2024-03-12,1.0186337497050406,5,0.3844236447671542,-0.005812284578562976
2024-03-13,1.0067169915131498,6,0.2594236447671542,-0.011698766308637976
2024-03-14,1.0050604202667932,5,0.3754158497377149,-0.001645518313807992
2024-03-15,1.0050604202667932,5,0.3754158497377149,0.0
2024-03-18,1.0026780310581427,5,0.3754158497377149,-0.0023703940187179695
2024-03-19,0.9991451870061083,5,0.3730752842709237,-0.0035234082552961787
2024-03-20,0.9942981567903982,4,0.495369884308583,-0.004851177064900791
2024-03-21,0.9993275287929384,4,0.495369884308583,0.005058213140789691
2024-03-22,1.006102619232512,4,0.495369884308583,0.0067796495586958105
2024-03-27,1.008083595793766,3,0.6253704269244688,0.0019689607435522394
2024-03-28,1.0115439516645053,3,0.6253704269244688,0.0034326080547066873
2024-04-02,1.017030181751357,2,0.7634192874983701,0.005423620078815139
2024-04-03,1.0152050051659371,3,0.6423541090381305,-0.0017946139831138685
2024-04-04,1.0189048148326836,4,0.5173541090381305,0.0036443965976524773
2024-04-05,1.0146728033170094,3,0.6398925051659372,-0.0041534905459928995
2024-04-09,1.0146728033170094,3,0.6398925051659372,0.0
2024-04-10,1.0204837301029728,3,0.6398925051659372,0.0057268971504580435
2024-04-15,1.0096890239155212,3,0.6398925051659372,-0.010578028702488362
2024-04-16,1.0070909546326838,2,0.7586693639601307,-0.0025731380863804887
2024-04-19,1.0043872213980378,2,0.7586693639601307,-0.0026846961758604238
2024-04-22,1.0069599783905987,2,0.7586693639601307,0.002561519041410998
2024-04-23,1.0063349783905986,3,0.6313349783905986,-0.0006206800800554468
2024-04-24,1.0063032471772928,4,0.5063349783905986,-3.1531462174272384e-05
2024-04-25,1.0154715683339346,5,0.3813349783905986,0.009110892946394777
2024-04-26,1.010718799260117,5,0.3813349783905986,-0.004680356616596715
2024-04-29,1.0065720241126836,5,0.3813349783905986,-0.00410279807842584
2024-04-30,1.0047381121734853,6,0.2459284831888185,-0.0018219381179552796
2024-05-03,0.9873584407891263,6,0.2459284831888185,-0.01729771288038706
2024-05-06,0.9848929080093645,7,0.12092848318881849,-0.002497100017488374
2024-05-07,0.9864035698130112,7,0.12092848318881849,0.001533833568463816
2024-05-08,0.9848008583400205,7,0.12092848318881849,-0.001624802993458907
2024-05-09,0.8532916802462495,7,-0.015496857194040259,-0.13353885405364374
2024-05-10,0.8588414355728269,7,-0.010515226317838355,0.006503936994880721
2024-05-13,0.8596265991233586,7,-0.010515226317838355,0.0009142124704404342
2024-05-14,0.861693416569138,6,0.10945676639071317,0.002404320024400386
2024-05-15,0.862533985452686,8,-0.14054323360928683,0.0009754848619996093
2024-05-16,0.8765884546960437,8,-0.13745892706481344,0.016294394748957552
2024-05-17,0.8763548181493974,8,-0.13745892706481344,-0.00026652934497906067
2024-05-22,0.8784942609267564,8,-0.1392874730704901,0.0024412974437417745
2024-05-23,0.8885027289844559,7,-0.007874777748754447,0.011392752921505878
2024-05-24,0.8851314088134585,7,-0.007874777748754447,-0.0037943835860253516
2024-05-27,0.8841563015874885,7,-0.0027733836401322987,-0.0011016524961837693
