date,portfolio_value,n_open,cash,daily_return
2023-11-17,1.0,0,1.0,0.0
2023-11-20,1.0,1,0.6666666666666667,0.0
2023-11-21,1.004841818453677,1,0.6666666666666667,0.004841818453676927
2023-11-22,1.0083685790333283,1,0.6666666666666667,0.0035097669253840724
2023-11-23,1.0050908837429264,1,0.6666666666666667,-0.003250493280486877
2023-11-24,1.0050908837429264,1,0.6666666666666667,0.0
2023-11-29,1.008313777816482,1,0.6666666666666667,0.0032065697994927422
2023-11-30,1.0142016655898554,1,0.6666666666666667,0.005839340791438774
2023-12-04,1.0133683322565221,0,1.0133683322565221,-0.0008216643312733973
2023-12-06,1.0133683322565221,0,1.0133683322565221,0.0
2023-12-07,1.0133683322565221,0,1.0133683322565221,0.0
2023-12-08,1.0133683322565221,0,1.0133683322565221,0.0
2023-12-11,1.0133683322565221,0,1.0133683322565221,0.0
2023-12-12,1.0133683322565221,0,1.0133683322565221,0.0
2023-12-14,1.0133683322565221,0,1.0133683322565221,0.0
2023-12-15,1.0133683322565221,0,1.0133683322565221,0.0
2023-12-18,1.0133683322565221,0,1.0133683322565221,0.0
2023-12-19,1.0133683322565221,0,1.0133683322565221,0.0
2023-12-20,1.0133683322565221,0,1.0133683322565221,0.0
2023-12-21,1.0133683322565221,0,1.0133683322565221,0.0
2023-12-22,1.0133683322565221,0,1.0133683322565221,0.0
2023-12-27,1.0133683322565221,0,1.0133683322565221,0.0
2023-12-28,1.0133683322565221,0,1.0133683322565221,0.0
2023-12-29,1.0133683322565221,0,1.0133683322565221,0.0
2024-01-01,1.0133683322565221,0,1.0133683322565221,0.0
2024-01-03,1.0133683322565221,0,1.0133683322565221,0.0
2024-01-04,1.0133683322565221,0,1.0133683322565221,0.0
2024-01-05,1.0133683322565221,0,1.0133683322565221,0.0
2024-01-08,1.0133683322565221,0,1.0133683322565221,0.0
2024-01-09,1.0133683322565221,0,1.0133683322565221,0.0
2024-01-10,1.0133683322565221,0,1.0133683322565221,0.0
