date,portfolio_value,n_open,cash,daily_return
2023-11-17,1.0,0,1.0,0.0
2023-11-20,1.0,1,0.8,0.0
2023-11-21,1.0029050910722062,1,0.8,0.0029050910722061563
2023-11-22,1.005021147419997,1,0.8,0.0021099268182283026
2023-11-23,1.0030545302457559,1,0.8,-0.001956791833972571
2023-11-24,1.0030545302457559,1,0.8,0.0
2023-11-29,1.0049882666898893,1,0.8,0.0019278477747961542
2023-11-30,1.0085209993539133,1,0.8,0.003515197919334634
2023-12-04,1.0080209993539133,0,1.0080209993539133,-0.0004957754973077266
2023-12-06,1.0080209993539133,0,1.0080209993539133,0.0
2023-12-07,1.0080209993539133,0,1.0080209993539133,0.0
2023-12-08,1.0080209993539133,0,1.0080209993539133,0.0
2023-12-11,1.0080209993539133,0,1.0080209993539133,0.0
2023-12-12,1.0080209993539133,0,1.0080209993539133,0.0
2023-12-14,1.0080209993539133,0,1.0080209993539133,0.0
2023-12-15,1.0080209993539133,0,1.0080209993539133,0.0
2023-12-18,1.0080209993539133,0,1.0080209993539133,0.0
2023-12-19,1.0080209993539133,0,1.0080209993539133,0.0
2023-12-20,1.0080209993539133,0,1.0080209993539133,0.0
2023-12-21,1.0080209993539133,0,1.0080209993539133,0.0
2023-12-22,1.0080209993539133,0,1.0080209993539133,0.0
2023-12-27,1.0080209993539133,0,1.0080209993539133,0.0
2023-12-28,1.0080209993539133,0,1.0080209993539133,0.0
2023-12-29,1.0080209993539133,0,1.0080209993539133,0.0
2024-01-01,1.0080209993539133,0,1.0080209993539133,0.0
2024-01-03,1.0080209993539133,0,1.0080209993539133,0.0
2024-01-04,1.0080209993539133,0,1.0080209993539133,0.0
2024-01-05,1.0080209993539133,0,1.0080209993539133,0.0
2024-01-08,1.0080209993539133,0,1.0080209993539133,0.0
2024-01-09,1.0080209993539133,0,1.0080209993539133,0.0
2024-01-10,1.0080209993539133,0,1.0080209993539133,0.0
2024-01-11,1.0080209993539133,0,1.0080209993539133,0.0
2024-01-12,1.0080209993539133,0,1.0080209993539133,0.0
2024-01-15,1.0080209993539133,0,1.0080209993539133,0.0
2024-01-17,1.0080209993539133,0,1.0080209993539133,0.0
2024-01-18,1.0080209993539133,0,1.0080209993539133,0.0
2024-01-19,1.0080209993539133,0,1.0080209993539133,0.0
2024-01-25,1.0080209993539133,0,1.0080209993539133,0.0
2024-01-30,1.0080209993539133,0,1.0080209993539133,0.0
2024-01-31,1.0080209993539133,0,1.0080209993539133,0.0
2024-02-01,1.0080209993539133,0,1.0080209993539133,0.0
2024-02-02,1.0080209993539133,0,1.0080209993539133,0.0
2024-02-05,1.0080209993539133,0,1.0080209993539133,0.0
2024-02-06,1.0080209993539133,0,1.0080209993539133,0.0
2024-02-07,1.0080209993539133,0,1.0080209993539133,0.0
2024-02-08,1.0080209993539133,0,1.0080209993539133,0.0
2024-02-09,1.0080209993539133,0,1.0080209993539133,0.0
2024-02-12,1.0080209993539133,1,0.8080209993539134,0.0
2024-02-13,1.0126164045094632,2,0.6080209993539134,0.004558838713176971
2024-02-14,1.0189620533863977,2,0.6080209993539134,0.006266587079446273
2024-02-15,1.0115722609019897,2,0.6080209993539134,-0.007252274468758535
2024-02-16,1.0115722609019897,2,0.6080209993539134,0.0
2024-02-19,1.01157226090199,3,0.4080209993539134,2.220446049250313e-16
2024-02-21,1.0187667937924678,3,0.4080209993539134,0.007112228328663983
2024-02-22,1.0186645380654218,3,0.4080209993539134,-0.00010037206519597497
2024-02-23,1.0186645380654218,3,0.4080209993539134,0.0
2024-02-26,1.0161952422231795,2,0.6182375056262465,-0.0024240520308401736
2024-02-27,1.0161952422231795,2,0.6182375056262465,0.0
2024-02-28,1.0126827381609296,2,0.6182375056262465,-0.003456524805770078
2024-02-29,1.0113246120287074,2,0.6106082586144088,-0.0013411170952598583
2024-03-01,1.0199840332443046,3,0.4106082586144088,0.008562454737679692
2024-03-04,1.021281412898716,4,0.2106082586144088,0.0012719607485274231
2024-03-05,1.0222646986729569,4,0.2106082586144088,0.000962796112630615
2024-03-06,1.030729464387415,4,0.2106082586144088,0.008280404992411894
2024-03-07,1.0294514640704129,4,0.2106082586144088,-0.0012398988882710293
2024-03-12,1.026128236256537,4,0.2106082586144088,-0.003228153953694912
2024-03-13,1.0186225075899324,5,0.010608258614408783,-0.007314610787815812
2024-03-14,1.0180395714609338,5,0.010608258614408783,-0.0005722788615557528
2024-03-15,1.0180395714609338,5,0.010608258614408783,0.0
2024-03-18,1.0142277487270934,5,0.010608258614408783,-0.0037442775710282428
2024-03-19,1.0085751982438385,4,0.2068633538675428,-0.005573255602944416
2024-03-20,1.0049880011146914,3,0.40253471392779766,-0.003556697740925152
2024-03-21,1.0070517942440935,3,0.40253471392779766,0.002053550019615269
2024-03-22,1.014396160274553,3,0.40253471392779766,0.007292937734123539
2024-03-27,1.0175657227725592,2,0.6105355821132149,0.0031245805358217638
2024-03-28,1.0188669687187815,2,0.6105355821132149,0.0012787831951304174
2024-04-02,1.016313012917994,2,0.6105355821132149,-0.0025066626745187115
2024-04-03,1.0133927303813224,3,0.41683129657683166,-0.0028734085853009406
2024-04-04,1.0193124258481165,3,0.41683129657683166,0.005841462336686254
2024-04-05,1.0180081235451328,2,0.6128927303813223,-0.001279590310005796
2024-04-09,1.0180081235451328,2,0.6128927303813223,0.0
2024-04-10,1.0256216458727803,3,0.4128927303813223,0.007478842409561537
2024-04-15,1.0082373776111502,3,0.4128927303813223,-0.016949981829640914
2024-04-16,1.0040804667586105,2,0.602935704452032,-0.00412294856831108
2024-04-19,0.9996710912239929,2,0.602935704452032,-0.004391456342988209
2024-04-22,1.0038214268882255,2,0.602935704452032,0.004151701195191038
2024-04-23,1.0033214268882256,3,0.411897591255083,-0.0004980965604111098
2024-04-24,1.0025216828532182,3,0.411897591255083,-0.0007970965371364436
2024-04-25,1.017258741518767,4,0.211897591255083,0.014699989952942083
2024-04-26,1.0085483877532386,4,0.20028175301637202,-0.00856257450540443
2024-04-29,1.0019212792969063,4,0.20028175301637202,-0.00657093753438609
2024-04-30,0.9989810045036218,4,0.18363136069352387,-0.002934636536862323
2024-05-03,0.9795664288569428,4,0.18363136069352387,-0.01943437919155011
