symbol,entry_date,exit_date,hold_days,gross_return,net_return,weight
ICICIBANK,2025-10-20,2025-10-28,8,-0.019564174844928117,-0.022064174844928116,0.2
INFY,2025-10-20,2025-10-30,10,0.031162954715408864,0.028662954715408865,0.2
BHARTIARTL,2025-10-24,2025-10-30,6,0.013312782854442595,0.010812782854442595,0.2
HCLTECH,2025-10-27,2025-11-03,7,0.011391926212237058,0.008891926212237057,0.2
TECHM,2025-10-27,2025-11-03,7,-0.029395678537504355,-0.03189567853750436,0.2
ICICIBANK,2025-10-28,2025-11-04,7,-0.013461732270756754,-0.015961732270756753,0.2
INFY,2025-10-30,2025-11-10,11,0.013187809966486608,0.010687809966486607,0.2
BHARTIARTL,2025-10-30,2025-11-10,11,-0.049701650591743474,-0.052201650591743476,0.2
HCLTECH,2025-11-03,2025-11-11,8,0.017168797043480177,0.014668797043480177,0.2
ICICIBANK,2025-11-04,2025-11-13,9,0.036651955348323106,0.034151955348323104,0.2
BHARTIARTL,2025-11-10,2025-11-13,3,0.03564709290989998,0.03314709290989998,0.2
TECHM,2025-11-11,2025-11-18,7,0.018504452806688665,0.016004452806688666,0.2
BHARTIARTL,2025-11-13,2025-11-21,8,0.016094984937507828,0.013594984937507828,0.2
SUNPHARMA,2025-11-11,2025-11-25,14,0.035370885439481414,0.03287088543948141,0.2
ICICIBANK,2025-11-14,2025-11-25,11,0.003555984174211213,0.001055984174211213,0.2
INFY,2025-11-24,2025-11-27,3,0.011886320680918105,0.009386320680918105,0.2
BHARTIARTL,2025-11-24,2025-12-01,7,-0.02385451787595161,-0.026354517875951607,0.2
TCS,2025-11-25,2025-12-08,13,0.0466062574798316,0.0441062574798316,0.2
SUNPHARMA,2025-11-25,2025-12-10,15,0.029498477227352105,0.026998477227352106,0.2
RELIANCE,2025-12-01,2025-12-15,14,-0.002571719514816939,-0.00507171951481694,0.2
HCLTECH,2025-12-01,2025-12-15,14,-0.011367627675445524,-0.013867627675445525,0.2
SUNPHARMA,2025-12-10,2025-12-16,6,-0.0023522585645769922,-0.004852258564576993,0.2
ITC,2025-11-03,2025-12-22,49,-0.024522782782847474,-0.027022782782847473,0.2
ICICIBANK,2025-12-11,2025-12-24,13,0.008639828163057972,0.006139828163057972,0.2
SUNPHARMA,2025-12-16,2025-12-24,8,-0.030978213648819253,-0.033478213648819255,0.2
ITC,2025-12-22,2025-12-30,8,-0.005214857853516164,-0.007714857853516164,0.2
LT,2025-12-15,2025-12-31,16,-0.007297222925303548,-0.009797222925303549,0.2
ITC,2025-12-30,2026-01-05,6,-0.1270593588127913,-0.1295593588127913,0.2
BHARTIARTL,2025-12-22,2026-01-06,15,-0.0196964271301191,-0.022196427130119097,0.2
TATASTEEL,2025-12-29,2026-01-07,9,0.031682457605681114,0.029182457605681115,0.2
SUNPHARMA,2025-12-24,2026-01-08,15,-0.008872283576952134,-0.011372283576952134,0.2
RELIANCE,2026-01-01,2026-01-09,8,-0.06365824340693216,-0.06615824340693216,0.2
BHARTIARTL,2026-01-06,2026-01-09,3,-0.03714438390181585,-0.03964438390181585,0.2
RELIANCE,2026-01-09,2026-01-19,10,-0.04182205056604815,-0.044322050566048155,0.2
INFY,2026-01-09,2026-01-21,12,0.024967504762828163,0.022467504762828164,0.2
TCS,2026-01-07,2026-01-28,21,-0.025529216303073476,-0.028029216303073475,0.2
LT,2026-01-19,2026-01-28,9,-0.019587587955888663,-0.022087587955888662,0.2
BHARTIARTL,2026-01-09,2026-02-02,24,-0.004535639398947855,-0.0070356393989478554,0.2
RELIANCE,2026-01-22,2026-02-03,12,0.024670214321522277,0.022170214321522278,0.2
ICICIBANK,2026-01-28,2026-02-03,6,0.01608539941903797,0.01358539941903797,0.2
LT,2026-01-28,2026-02-04,7,0.07725358398952076,0.07475358398952076,0.2
RELIANCE,2026-02-03,2026-02-11,8,0.02603095982108594,0.023530959821085943,0.2
ICICIBANK,2026-02-03,2026-02-12,9,-0.0021105060311934487,-0.004610506031193449,0.2
TATASTEEL,2026-02-04,2026-02-13,9,0.06504609575675824,0.06254609575675824,0.2
RELIANCE,2026-02-16,2026-02-20,4,-0.1306248089739911,-0.1331248089739911,0.2
ICICIBANK,2026-02-12,2026-02-23,11,-0.021398584325829084,-0.023898584325829083,0.2
TATASTEEL,2026-02-26,2026-03-05,7,-0.06936709656582696,-0.07186709656582696,0.2
ICICIBANK,2026-02-26,2026-03-06,8,-0.19195864793520634,-0.19445864793520634,0.2
SUNPHARMA,2026-02-25,2026-03-10,13,0.011506659896821647,0.009006659896821647,0.2
HCLTECH,2026-02-27,2026-03-12,13,-0.014207294890805855,-0.016707294890805854,0.2
HDFCBANK,2026-03-05,2026-03-12,7,-0.23698310356212116,-0.23948310356212116,0.2
BHARTIARTL,2026-03-02,2026-03-13,11,-0.028781773505298203,-0.031281773505298205,0.2
